Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
10/01/2012,7:00,287,2.2,26.7,0.9,27.2,67.3,0,1005,0.001,0.001,0.002,0.001,15.3,4.2,24
10/01/2012,8:00,293,2.4,28.1,1.1,28.8,59.2,0,1005,0.001,0.001,0.001,0.001,18,8.7,21
10/01/2012,9:00,280,2.3,34.5,1.2,30.7,49.5,0,1005,0.001,0.001,0.001,0.001,19,11.5,18
10/01/2012,10:00,313,1.1,42.5,0.9,32.8,42.9,0,1005,0.001,0.001,0.001,0.001,26.3,15.4,23
10/01/2012,11:00,329,1.1,47.3,0.9,34.5,40.2,0,1004,0.001,0.001,0.002,0.001,35,18.2,25
10/01/2012,12:00,54,2.7,45.7,1.8,35,40.2,0,1003,0.002,0.001,0.003,0.001,41.7,24.4,31
10/01/2012,13:00,69,3.6,22.4,1.3,35,40.6,0,1002,0.001,0.001,0.002,0.001,30.2,12.6,23
10/01/2012,14:00,42,3.8,19.8,1.1,34.4,47,0,1001,0.001,0.001,0.002,0.001,37.7,14.2,16
10/01/2012,15:00,42,3.5,16.4,1.2,33,51.6,0,1001,0.001,0,0.001,0.001,29.5,12.4,16
10/01/2012,16:00,20,2.1,26.2,1.1,31.9,54.3,0,1001,0.001,0.001,0.002,0.001,28.2,7.9,16
10/01/2012,17:00,24,2.2,21.5,0.8,30.2,60.3,0,1002,0.001,0,0.001,0.001,23.6,8.2,13
10/01/2012,18:00,14,1.5,25.4,0.7,28.7,67.9,0,1003,0.001,0,0.001,0.001,16.3,1.6,11
10/01/2012,19:00,350,0.8,36.7,0.6,27.5,73.4,0,1003,0.001,0,0.001,0.001,11.7,-0.1,10
10/01/2012,20:00,310,0.5,41.8,0.4,26.9,77,0,1004,0,0.001,0.001,0.001,9.6,-0.9,9
10/01/2012,21:00,299,0.7,25.4,0.4,26.5,78.8,0,1004,0.001,0.001,0.001,0.001,11,0.5,9
10/01/2012,22:00,305,1.1,20.9,0.6,26.5,79.5,0,1004,0,0.001,0.001,0.001,10.7,0.3,9
10/01/2012,23:00,297,1,22.6,0.5,26.4,79.5,0,1004,0.001,0.001,0.001,0.001,13.7,4.2,8
11/01/2012,0:00,304,1,32.3,0.7,26.2,80.2,0,1003,,,,,11,1.8,
11/01/2012,1:00,308,0.9,25.2,0.5,26.3,80.3,0,1003,0.001,0.001,0.001,0.001,11.6,2.6,12
11/01/2012,2:00,283,1.9,19.8,0.9,26.6,76.4,0,1003,0.001,0.001,0.002,0.001,14.7,5.6,22
11/01/2012,3:00,284,2.6,20.6,1.1,26.3,73.6,3,1003,0.001,0,0.001,0.001,16.7,8.3,11
11/01/2012,4:00,279,0.4,44.7,0.4,24.1,81.4,0,1004,0.001,0.002,0.003,0.001,15.7,3,16
11/01/2012,5:00,338,0.4,49.5,0.3,23.7,79.2,0,1004,0.002,0.004,0.006,0.001,14,5,17
11/01/2012,6:00,330,0.3,44.3,0.3,25.1,78.7,0,1004,0.003,0.005,0.008,0.001,13.2,3.4,21
11/01/2012,7:00,295,1.1,29.2,0.7,27.2,74.2,0,1005,0.002,0.003,0.004,0.001,21.2,7.6,29
11/01/2012,8:00,305,1.3,35.5,0.8,29.5,64.4,0,1005,0.001,0.001,0.002,0.001,23.1,13.4,41
11/01/2012,9:00,309,1.5,42.7,1,30.2,62.1,0,1004,0.001,0.001,0.002,0.001,26.8,15.5,30
11/01/2012,10:00,305,1.4,38.5,1.1,30.9,58.6,0,1004,0.001,0.001,0.002,0.001,25.9,14.8,21
11/01/2012,11:00,337,1.3,36.6,0.8,31.9,55.9,0,1003,0.001,0.001,0.002,0.001,27,14.2,19
11/01/2012,12:00,6,0.9,164.8,0.9,33.3,50.9,0,1002,0.001,0.002,0.003,0.002,41.3,19.4,41
11/01/2012,13:00,31,2.3,27.8,1.1,33.4,51.9,0,1001,0.002,0.002,0.003,0.002,42.6,22.5,43
11/01/2012,14:00,10,1.6,150.7,1.2,33.4,53,0,1001,0.001,0.001,0.002,0.001,47.6,20.5,30
11/01/2012,15:00,15,2.4,24.5,1.2,32,56.3,0,1000,0.001,0,0.001,0.001,31,15.2,18
11/01/2012,16:00,20,2.6,17.5,0.8,30.5,60.9,0,1001,0.001,0.001,0.002,0.001,31,10.4,18
11/01/2012,17:00,47,2.2,24.7,0.8,29.8,63,0,1002,0.001,0,0.001,0.001,22.5,5.5,15
11/01/2012,18:00,27,1.4,19.9,0.5,29.1,66,0,1002,0.001,0,0.001,0.001,16.1,4.4,13
11/01/2012,19:00,333,0.5,49.7,0.4,28,72.7,0,1003,0,0.001,0.001,0.001,15.7,4.6,12
11/01/2012,20:00,295,0.7,31.5,0.4,27.3,77.4,0,1003,0.001,0,0.001,0.001,16.5,4.1,12
11/01/2012,21:00,264,0.5,47.8,0.4,26.8,80,0,1004,0,0.001,0.001,0.001,13.9,1.6,12
11/01/2012,22:00,260,0.7,27.3,0.3,26.5,82.1,0,1004,0.001,0.002,0.002,0.001,11,-0.6,11
11/01/2012,23:00,250,0.4,70.8,0.3,26.1,83.5,0,1004,0.001,0.002,0.003,0.001,12.2,0.6,11
12/01/2012,0:00,200,0.2,62,0.2,25.5,85.1,0,1004,,,,,10.1,-1.3,
12/01/2012,1:00,225,0.2,91.7,0.3,25.1,87,0,1003,0.001,0.003,0.004,0.001,11.9,2.7,11
12/01/2012,2:00,258,0.3,58.6,0.3,24.9,88.1,0,1003,0.001,0.003,0.004,0.001,13.4,5.8,13
12/01/2012,3:00,238,0.4,58.2,0.4,24.8,88.7,0,1004,0.001,0.002,0.003,0.001,13.4,4.2,16
12/01/2012,4:00,227,0.5,56,0.4,24.2,89.1,0,1004,0.002,0.002,0.004,0.001,11.9,2,18
12/01/2012,5:00,213,0.4,69.3,0.4,23.6,89.7,0,1005,0.002,0.002,0.004,0.001,10.5,2.3,17
12/01/2012,6:00,105,0.3,77.7,0.4,24.9,87.7,0,1005,0.003,0.003,0.005,0.001,15.5,3.8,20
12/01/2012,7:00,122,1,30.7,0.6,27.8,70.8,0,1006,0.005,0.005,0.01,0.001,42.3,7.4,27
12/01/2012,8:00,164,0.9,45.6,0.7,29.8,45.1,0,1006,0.002,0.004,0.006,0.001,42.4,12.3,31
12/01/2012,9:00,88,1.4,75.2,1.6,31.8,30.1,0,1006,0.007,0.012,0.019,0.005,39.2,17,39
12/01/2012,10:00,77,4,18,1.5,32.3,29.6,0,1006,0.015,0.023,0.038,0.015,41.8,18.9,37
12/01/2012,11:00,73,4.2,19,1.2,32.8,24.9,0,1006,0.003,0.008,0.011,0.007,57.4,19.4,30
12/01/2012,12:00,86,4,15.9,1.1,33,23.8,0,1005,0.002,0.005,0.007,0.004,60.7,15.8,34
12/01/2012,13:00,89,3.8,19.8,1.2,32.6,24.6,0,1005,0.002,0.003,0.004,0.002,127.9,18.1,20
12/01/2012,14:00,92,4.4,15.1,1.3,32.1,23.4,0,1005,0.004,0.004,0.007,0.001,63.6,11.5,14
12/01/2012,15:00,96,4.7,13.4,1.5,30.8,32.9,0,1004,0.001,0.002,0.003,0.001,45.4,6.5,16
12/01/2012,16:00,98,5,12.7,1.5,28.2,60.6,0,1005,0.001,0.001,0.002,0.001,47.1,11.2,28
12/01/2012,17:00,98,4.6,12.4,1.4,26.9,68.9,0,1006,0.001,0.001,0.002,0.001,69.7,16.4,35
12/01/2012,18:00,102,4.6,11.7,1.4,26.2,70.1,0,1006,0.001,0.002,0.002,0.001,52.9,12.4,32
12/01/2012,19:00,98,4,12.4,1.4,25.9,70.7,0,1007,0.001,0.002,0.003,0.001,54.1,11.1,29
12/01/2012,20:00,99,4.2,12,1.3,25.8,69.6,0,1008,0,0.001,0.001,0.001,42.2,10.3,27
12/01/2012,21:00,99,4,10.7,1.2,25.5,69.7,0,1008,0,0.001,0.001,0.001,39.4,9.7,25
12/01/2012,22:00,102,4.1,12.4,1.3,25.4,68.4,0,1009,0.001,0,0.001,0.001,37.6,7.4,23
12/01/2012,23:00,101,3.8,11.6,1.2,25.3,68.4,0,1009,0,0.001,0.001,0.001,35.8,7.7,22
13/01/2012,0:00,101,3.8,10.5,1.2,25.2,67.2,0,1008,,,,,35.6,6.8,
13/01/2012,1:00,98,3.7,11.3,1.2,24.9,68.2,0,1008,0.001,0,0.001,0.001,32.5,5.7,20
13/01/2012,2:00,102,3.9,11.8,1.1,25,67.5,0,1008,0.001,0.003,0.003,0.001,30.9,4.6,20
13/01/2012,3:00,112,2.6,14.4,1.1,24.8,68.5,0,1007,0.001,0.008,0.009,0.002,33.9,6.6,21
13/01/2012,4:00,115,2.9,13.1,1,24.5,69.5,0,1008,0.001,0.006,0.006,0.003,34.1,6.5,21
13/01/2012,5:00,114,2.8,12.3,1.1,24.5,68.3,0,1008,0.001,0.008,0.009,0.002,33.1,6.4,22
13/01/2012,6:00,127,1.6,28.7,1,24.6,66.6,0,1009,0.007,0.016,0.022,0.009,37.4,6.6,27
13/01/2012,7:00,118,2.5,22.8,1.2,25.2,63.5,0,1010,0.013,0.017,0.03,0.014,39.7,9,24
13/01/2012,8:00,102,4.4,14.5,1.7,26.1,60.9,0,1010,0.004,0.006,0.009,0.003,37,6.1,20
13/01/2012,9:00,96,5.8,12.6,1.7,26.6,58.2,0,1010,0.003,0.002,0.005,0.001,38.2,5.9,19
13/01/2012,10:00,91,6.3,15.1,1.6,27,56.7,0,1010,0.001,0.001,0.002,0.001,32.8,4.7,17
13/01/2012,11:00,99,5.4,15.3,1.6,27.5,54.9,0,1010,0.002,0.001,0.002,0.001,36.9,7.6,19
13/01/2012,12:00,89,5.3,16.7,1.6,27.7,52.6,0,1009,0.002,0.001,0.003,0.001,47.4,10.3,19
13/01/2012,13:00,95,5.4,16,1.7,27.7,51.4,0,1009,0.002,0.001,0.003,0.001,39.1,9,19
13/01/2012,14:00,94,5.2,16.5,1.5,27.5,53.8,0,1008,0.002,0.001,0.003,0.001,36.1,8.8,19
13/01/2012,15:00,95,5,17.2,1.5,27.2,56.1,0,1008,0.002,0.001,0.003,0.001,36.6,8.8,20
13/01/2012,16:00,81,4.5,15.4,1.4,26.3,58.3,0,1008,0.001,0.001,0.002,0.001,41.2,6.3,20
13/01/2012,17:00,91,4.3,11.3,1.2,25.8,60.9,0,1008,0.001,0,0.001,0.001,49.2,7.2,18
13/01/2012,18:00,94,4.2,11.6,1.1,25.3,63.1,0,1009,0.001,0.001,0.001,0.001,29.1,6.4,16
13/01/2012,19:00,95,2.9,12.1,0.9,24.9,62.8,0,1009,0.001,0.001,0.001,0.001,27.2,5.3,15
13/01/2012,20:00,98,3.1,9.8,1,24.8,63.7,0,1009,0.001,0.001,0.002,0.001,25.6,4.7,14
13/01/2012,21:00,96,3.5,11.1,1.2,24.8,63.9,0,1010,0.001,0.001,0.002,0.001,25.5,4.2,14
13/01/2012,22:00,95,3.4,11.2,0.9,24.8,64.6,0,1010,0.001,0.001,0.001,0.001,22.3,2.9,14
13/01/2012,23:00,99,3.4,10.6,1,24.6,64,0,1009,0,0.001,0.001,0.001,23,2.7,14
14/01/2012,0:00,94,2.9,11.6,1,24.5,65,0,1009,,,,,22.9,2.4,
14/01/2012,1:00,94,3.2,11.5,1,24.4,64.5,0,1008,0.001,0.001,0.002,0.001,23,3,15
14/01/2012,2:00,93,2.7,12.1,0.9,24.2,65.1,0,1008,0.001,0,0.001,0.001,23.9,5.3,14
14/01/2012,3:00,95,2.5,11.6,0.8,24.4,65.3,0,1008,0.001,0.001,0.002,0.001,19.9,1.1,14
14/01/2012,4:00,91,2.6,12,0.9,24.5,65.1,0,1008,0.001,0.001,0.002,0.001,22.1,3.9,13
14/01/2012,5:00,95,2.6,13.8,1,24.4,66.2,0,1008,0.001,0.001,0.002,0.001,22.3,4.4,14
14/01/2012,6:00,91,3,14,1.1,25,63.6,0,1009,0.001,0.001,0.002,0.001,25.4,4.6,13
14/01/2012,7:00,86,4.6,13,1.2,25.7,59.1,0,1009,0.002,0.002,0.004,0.001,31.7,4.8,17
14/01/2012,8:00,93,4.6,17.5,1.3,26.5,54.3,0,1009,0.001,0.001,0.002,0.001,48,3.5,11
14/01/2012,9:00,100,4.8,16,1.5,26.9,54.5,0,1009,0.002,0,0.002,0.001,24.5,1.9,12
14/01/2012,10:00,98,4.5,15.3,1.5,26.9,54.2,0,1009,0.003,0.002,0.004,0.001,23.5,2.5,11
14/01/2012,11:00,103,4.5,14.6,1.4,26.8,55.7,0,1008,0.003,0.003,0.006,0.002,19.5,-0.2,12
14/01/2012,12:00,97,4.6,13.8,1.4,26.3,56.4,0,1008,0.002,0.001,0.003,0.001,18.8,0,12
14/01/2012,13:00,96,4.5,12.7,1.4,26.3,55.8,0,1007,0.002,0.001,0.003,0.001,29.6,4.1,12
14/01/2012,14:00,101,4.3,13.2,1.4,25.9,59.9,0,1007,0.002,0.002,0.003,0.001,27.3,3.7,11
14/01/2012,15:00,93,3.9,13.7,1.1,25.2,60.9,0,1006,0.001,0.001,0.002,0.001,22.3,4,10
14/01/2012,16:00,103,3.2,13.4,1.1,24.6,65.1,0,1006,0.001,0.002,0.003,0.001,24.4,3.2,9
14/01/2012,17:00,99,3.7,11.5,1.1,24.8,65.1,0,1007,0.001,0.002,0.003,0.001,16.7,1.4,9
14/01/2012,18:00,104,3.5,13.1,1.2,24.7,65,0,1007,0.002,0.003,0.005,0.001,15.7,1.7,9
14/01/2012,19:00,128,1,26.9,0.6,23.2,73.7,2,1008,0.012,0.015,0.027,0.01,15.6,2.5,12
14/01/2012,20:00,110,0.9,44.4,1.1,21.6,83.9,8,1009,0.006,0.012,0.017,0.004,15.2,2.7,14
14/01/2012,21:00,145,0.4,70.1,0.5,21.2,88.1,0,1009,0.001,0.008,0.009,0,12.6,0.8,13
14/01/2012,22:00,142,0.6,51.6,0.5,21.4,87.6,2,1009,0.004,0.011,0.015,0.002,17.9,5.1,100
14/01/2012,23:00,128,0.9,42.2,0.7,21.5,86.9,2,1008,0.005,0.012,0.017,0.004,68.5,54.9,110
15/01/2012,0:00,139,1.1,38.5,0.7,21,88.2,11,1007,,,,,34.6,25.8,
15/01/2012,1:00,149,0.8,38.9,0.6,21,88.5,0,1007,0.022,0.017,0.039,0.011,21.4,15.8,18
15/01/2012,2:00,143,0.7,40.7,0.5,21.2,87.3,0,1006,0.003,0.01,0.013,0.007,23.1,15.6,111
15/01/2012,3:00,158,0.8,44,0.6,21.2,86.7,0,1006,0.001,0.006,0.007,0.002,54.5,46.5,131
15/01/2012,4:00,146,0.7,39.1,0.5,21.3,85.9,0,1006,0.001,0.004,0.005,0.002,57.7,49.2,115
15/01/2012,5:00,135,0.7,36.3,0.5,21.1,85.9,0,1007,0.001,0.003,0.004,0.001,58.4,49.5,130
15/01/2012,6:00,163,0.8,42.5,0.7,21.3,84.4,0,1007,0.001,0.004,0.005,0.001,61.1,52.4,122
15/01/2012,7:00,141,0.8,39,0.5,21.8,83.1,0,1008,0.002,0.005,0.007,0.003,52,43.8,105
15/01/2012,8:00,171,1.2,44.1,0.8,22,81.4,0,1008,0.001,0.001,0.002,0.001,51.3,43.7,77
15/01/2012,9:00,168,1,43.2,0.8,22.5,80.5,0,1007,0.001,0,0.001,0,28.5,22.2,43
15/01/2012,10:00,152,0.9,39.7,0.6,22.6,78.8,0,1007,0.001,0,0.001,0,25.6,19.8,42
15/01/2012,11:00,163,1,43.9,0.9,22.4,80.3,0,1007,0.001,0.001,0.001,0,21.8,15.4,30
15/01/2012,12:00,102,1.4,25,0.7,21.8,85.6,0,1007,0.002,0.002,0.003,0,13.8,7.8,26
15/01/2012,13:00,138,1.1,39.9,0.7,21.5,88.1,0,1007,0.001,0.002,0.003,0,21.4,14.8,54
15/01/2012,14:00,154,0.8,46.5,0.7,21.1,86,0,1006,0,0.001,0.001,0,25.4,18.7,33
15/01/2012,15:00,151,0.8,46.4,0.6,21.4,85.1,0,1006,0.001,0,0.001,0,15.3,9.7,18
15/01/2012,16:00,134,1.3,31.8,0.8,20.8,84.9,1,1006,0.001,0.001,0.002,0,12,6.8,26
15/01/2012,17:00,149,0.8,42.7,0.6,20.3,87.9,0,1007,0.001,0.002,0.002,0,19.7,14.8,39
15/01/2012,18:00,125,1.4,25.2,0.7,20.3,87.1,0,1007,0.001,0.003,0.003,0,19.5,15.3,24
15/01/2012,19:00,121,1.8,21,0.8,20.4,83.7,0,1007,0,0.004,0.004,0,13.2,9.2,18
15/01/2012,20:00,121,2,21.3,1,20.6,83,0,1007,0.002,0.008,0.009,0.001,13.4,7.3,6
15/01/2012,21:00,122,2,19.2,1,20.6,84.3,0,1007,0,0.005,0.005,0,4.7,0.2,9
15/01/2012,22:00,121,2.1,17.6,1,20.8,83.3,0,1007,0.001,0.005,0.006,0,3.9,-0.4,6
15/01/2012,23:00,128,1.6,26.8,0.9,21,82.5,0,1007,0.001,0.002,0.003,0,4.7,1,16
16/01/2012,0:00,135,1.3,29.4,0.8,21,82.2,0,1006,,,,,11.2,6.2,
16/01/2012,1:00,143,1.1,36.1,0.8,20.9,82.2,0,1006,0,0,0,0,15.2,9.5,11
16/01/2012,2:00,124,1.4,25.3,0.7,20.8,82.9,0,1005,0.001,0.001,0.002,0,12.5,7.9,19
16/01/2012,3:00,131,1.4,29,0.8,20.9,82.3,0,1005,0,0.001,0.001,0,12,7.6,17
16/01/2012,4:00,124,1.6,23.4,0.8,21,82.8,0,1005,0.001,0.001,0.002,0,12.4,6.5,16
16/01/2012,5:00,120,1.7,20.3,0.8,21.2,82.3,0,1006,0.001,0.004,0.005,0,11.3,3.9,10
16/01/2012,6:00,127,1.4,29.8,0.8,21.1,83.6,1,1007,0.001,0.003,0.004,0,7,0.9,11
16/01/2012,7:00,153,1,41.8,0.8,20.8,87.6,0,1007,0.001,0.001,0.001,0,9,4.8,11
16/01/2012,8:00,148,1.2,40.1,0.8,21.6,86.7,0,1007,0.002,0.001,0.003,0,5,1.6,11
16/01/2012,9:00,141,1.2,40.6,0.9,22.6,81.4,0,1008,0.005,0.004,0.009,0,9,3.9,13
16/01/2012,10:00,145,1.6,32,0.9,22.5,80.8,1,1008,0.002,0.002,0.004,0,9.6,4.4,11
16/01/2012,11:00,135,1.4,35.6,0.9,22,85.7,0,1007,0.012,0.007,0.019,0,8.4,4.2,12
16/01/2012,12:00,137,1.1,34.3,0.7,22.4,86.7,0,1007,0.003,0.002,0.004,0,6.9,3.3,10
16/01/2012,13:00,139,1.7,35.3,1.1,21.9,85.2,0,1007,0.001,0.001,0.002,0,6.7,4,8
16/01/2012,14:00,144,1.4,38.1,1,22,83.3,0,1006,0.001,0,0.001,0,5.5,3.3,10
16/01/2012,15:00,156,1.6,37.1,1.1,22.5,81.1,0,1006,0,0,0,0,4.6,1,5
16/01/2012,16:00,143,1.5,34,0.9,22.3,82.4,0,1006,0.001,0,0.001,0,5.4,1.8,7
16/01/2012,17:00,137,1.7,31,1,22.7,80.3,0,1007,0.001,0,0.001,0,5.4,1.5,7
16/01/2012,18:00,143,1.4,35.7,0.8,22.1,81,1,1007,0.001,0,0.001,0,3.6,0.2,8
16/01/2012,19:00,137,1.5,30.5,0.9,21.7,81.8,0,1008,0,0,0,0,4.6,-0.2,8
16/01/2012,20:00,143,1.1,38.1,0.8,21.4,83.9,0,1008,0,0,0,0,3.4,-0.8,10
16/01/2012,21:00,134,1.5,28.7,0.8,21.7,81.4,0,1008,0,0.002,0.002,0,9,3.9,8
16/01/2012,22:00,124,1.8,27.5,0.9,21.8,80.7,0,1008,0.001,0.001,0.002,0,7.3,1,9
16/01/2012,23:00,120,2.2,19.1,1,21.7,81.7,0,1007,0,0.005,0.005,0,8,0.5,6
17/01/2012,0:00,117,2,20.9,0.9,21.6,82.9,0,1007,,,,,5.3,-0.8,
17/01/2012,1:00,132,1.5,30.9,0.8,21.6,82,0,1006,0,0.001,0.001,0,8.8,2.4,10
17/01/2012,2:00,139,1.5,33.2,1.1,21.7,80.4,0,1006,0.001,0,0.001,0,7.9,3,8
17/01/2012,3:00,135,1.5,27.3,0.8,21.5,82.2,0,1005,0.001,0.001,0.002,0,9.7,4.4,7
17/01/2012,4:00,139,1,39.8,0.7,21.1,85.9,0,1005,0.001,0,0.001,0,5.4,0.4,9
17/01/2012,5:00,147,0.9,43.7,0.7,21.1,88,0,1006,0.001,0,0.001,0,6,1.4,5
17/01/2012,6:00,158,1.1,41.6,0.8,21.3,87.9,0,1007,0.001,0,0.001,0,5.4,2.2,2
17/01/2012,7:00,153,1,47.2,0.8,21.8,86.8,0,1007,0.001,0,0.001,0,6.4,2.4,2
17/01/2012,8:00,137,0.9,42.6,0.6,22.6,85.8,0,1008,,,,,,,4
17/01/2012,9:00,149,1.1,41.5,0.8,23,85.8,0,1008,,,,,,,6
17/01/2012,10:00,171,1.4,41.7,1,24.2,79.9,0,1007,,,,,,,
17/01/2012,11:00,175,1.4,42.2,1.1,24.3,81.6,0,1007,0,0,0,0.001,,,4
17/01/2012,12:00,165,1.4,40.3,1,25.3,77.4,0,1007,0,0,0,0,1.6,-1,2
17/01/2012,13:00,156,1.3,39.8,0.9,26.2,73,0,1006,0,0,0,0,1.7,-1.3,2
17/01/2012,14:00,165,1.1,45.5,0.9,27,68.3,0,1006,0,0,0,0,3.6,1.9,2
17/01/2012,15:00,102,1.7,22.3,0.8,25.8,76.8,0,1006,0.006,0.005,0.011,0.001,3,0.6,2
17/01/2012,16:00,90,3,13.7,1,24.9,84.5,0,1006,0.006,0.009,0.015,0.004,4.7,0.4,3
17/01/2012,17:00,107,1.8,29.4,1.3,24.7,82.7,0,1007,0.011,0.013,0.024,0.01,9.4,2,3
17/01/2012,18:00,129,1,34.9,0.7,24.7,79.5,0,1007,0.001,0.003,0.003,0.002,3.7,0.6,3
17/01/2012,19:00,128,1.2,29.8,0.8,24.2,78.9,0,1008,0,0.003,0.003,0.001,5,2.4,3
17/01/2012,20:00,126,1.9,25.2,1,24,75.2,0,1008,0,0.001,0.001,0,5.6,2.7,3
17/01/2012,21:00,126,0.7,32.2,0.4,23.4,77.2,0,1008,0,0,0,0,3.3,0.6,3
17/01/2012,22:00,140,0.5,40.9,0.4,22.8,79.7,0,1008,0,0.001,0.001,0,7.2,4.1,4
17/01/2012,23:00,144,0.5,44.4,0.4,22.3,81.8,0,1008,0.001,0.001,0.001,0,7.9,3.5,4
18/01/2012,0:00,126,0.6,45.4,0.4,21.9,83.7,0,1007,,,,,9.8,4.7,
18/01/2012,1:00,150,0.7,46.7,0.7,22,83.2,0,1006,0.001,0,0.001,0,4.6,-0.2,5
18/01/2012,2:00,164,0.6,49.5,0.5,22.6,79.5,0,1007,0,0,0,0,3.3,-0.2,3
18/01/2012,3:00,164,0.7,48.7,0.6,22.6,78.4,0,1006,0.001,0,0.001,0,2.9,-0.8,3
18/01/2012,4:00,163,0.5,52.6,0.5,22.6,78,0,1007,0,0,0,0,6.7,2.7,3
18/01/2012,5:00,124,0.4,41.3,0.4,22.3,78.7,0,1007,0.002,0.002,0.004,0,3.9,-0.2,2
18/01/2012,6:00,159,0.5,58.2,0.7,23,76.7,0,1008,0.001,0.001,0.002,0,5.8,0.2,2
18/01/2012,7:00,171,1,47.7,0.8,24.4,71.7,0,1008,0.001,0.001,0.001,0,4.9,1,3
18/01/2012,8:00,97,0.9,58.9,0.9,25.3,68.8,0,1008,0.022,0.016,0.038,0.001,7.5,2.8,3
18/01/2012,9:00,90,0.7,85.1,0.8,25.9,68,0,1009,0.007,0.007,0.014,0.002,13.7,5.3,4
18/01/2012,10:00,49,1.1,53.7,0.7,26.5,66.9,0,1008,0.015,0.012,0.026,0.006,20,5.6,4
18/01/2012,11:00,77,0.9,60.7,0.7,27.6,63.4,0,1008,0.008,0.008,0.016,0.005,18.1,6.4,5
18/01/2012,12:00,86,0.6,93.6,0.8,28.6,59.2,0,1007,0.006,0.009,0.015,0.004,20.4,8.5,5
18/01/2012,13:00,85,0.8,68,0.8,30,55.6,0,1006,0.006,0.008,0.014,0.004,15,8.5,6
18/01/2012,14:00,89,2,28.1,1.1,30.2,54.6,0,1006,0.027,0.017,0.044,0.003,20.1,9.9,6
18/01/2012,15:00,71,3.5,17.3,1.1,29.2,61.8,0,1005,0.001,0.003,0.004,0.002,15,6.4,8
18/01/2012,16:00,74,3.3,14.2,0.8,28.4,64.9,0,1005,0.001,0.002,0.003,0.003,15.3,6.3,7
18/01/2012,17:00,76,3.3,11.5,0.7,27.5,68.5,0,1006,0.001,0.001,0.002,0.002,17.7,6.3,6
18/01/2012,18:00,74,2.1,14.8,0.7,26.2,74.7,0,1007,0,0.001,0.001,0.001,5.7,1.3,4
18/01/2012,19:00,102,0.6,42,0.6,25.1,81.3,0,1007,0.001,0.001,0.001,0,5.1,1.5,3
18/01/2012,20:00,173,0.4,35,0.3,24.5,84.2,0,1008,0,0.003,0.003,0,7.5,2.3,3
18/01/2012,21:00,157,0.4,41.5,0.3,24.4,85.5,0,1008,0.001,0.008,0.009,0.001,6.6,0.4,3
18/01/2012,22:00,158,0.3,36.3,0.3,24.4,86.6,0,1008,0.001,0.006,0.006,0,7.2,0.5,3
18/01/2012,23:00,146,0.4,42.3,0.3,24.7,85.7,0,1008,0.001,0.004,0.005,0,5,-0.4,3
19/01/2012,0:00,142,0.4,40.4,0.3,24.7,85.4,0,1008,,,,,10.7,4.9,
19/01/2012,1:00,130,0.4,36,0.3,24.2,86.2,0,1007,0.006,0.015,0.02,0.006,11.3,5.1,6
19/01/2012,2:00,128,0.6,30,0.3,24.5,83.5,0,1007,0,0.007,0.007,0.003,9.6,4.2,5
19/01/2012,3:00,174,0.5,47.2,0.5,24.5,83.5,0,1007,0.006,0.013,0.018,0.006,6.2,1.5,4
19/01/2012,4:00,140,0.3,42.8,0.3,24.1,85,0,1007,0,0.004,0.004,0.002,8.2,3.5,4
19/01/2012,5:00,179,0.6,43,0.4,24.4,83.8,0,1008,0.001,0.003,0.003,0.001,10,5.3,5
19/01/2012,6:00,144,0.6,40.3,0.4,25,80.4,0,1008,0.001,0.001,0.002,0.001,19.8,5,5
19/01/2012,7:00,147,0.8,42.5,0.5,26.7,72.1,0,1008,0.009,0.003,0.012,0.001,12.2,2.6,4
19/01/2012,8:00,114,0.8,40,0.6,27.5,66.8,0,1009,0.012,0.01,0.022,0.008,25.4,7.3,6
19/01/2012,9:00,82,0.9,60.1,0.8,28.3,64.9,0,1008,0.011,0.011,0.022,0.009,28.7,9.5,8
19/01/2012,10:00,74,1.4,49.7,1,29.2,61.2,0,1008,0.024,0.017,0.04,0.019,24.5,13.2,10
19/01/2012,11:00,82,2.1,30.2,1.3,30.3,57.3,0,1007,0.018,0.018,0.036,0.018,33.7,13.1,9
19/01/2012,12:00,91,3.1,19.1,1.1,30.5,56.5,0,1007,0.011,0.015,0.026,0.014,54.4,14.5,8
19/01/2012,13:00,95,3.4,15.8,1,30.3,58.6,0,1006,0.007,0.009,0.016,0.008,38.6,12.4,7
19/01/2012,14:00,93,3.4,14.8,1,30.1,58.9,0,1005,0.004,0.004,0.008,0.003,35.3,6.2,6
19/01/2012,15:00,99,3.7,15.4,1.2,29.1,62.8,0,1005,0.006,0.005,0.011,0.002,30.9,4.2,6
19/01/2012,16:00,84,2.9,22,1,28.2,64.7,0,1005,0.002,0.002,0.004,0.001,23.2,3.1,5
19/01/2012,17:00,76,2.6,14.6,0.8,27.6,67.1,0,1005,0,0.001,0.001,0,14.6,0.1,3
