Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (µg/m^3)
30/10/2012,8:00,131,3,17.3,0.8,19.2,9.9
30/10/2012,9:00,133,2.8,20,0.7,20.1,5.9
30/10/2012,10:00,112,2.9,21.9,0.9,20.8,5.6
30/10/2012,11:00,110,2.7,23.5,0.9,23.1,10.2
30/10/2012,12:00,99,1.4,82.4,1.4,25.8,8.2
30/10/2012,13:00,156,1.4,59.8,1,27.3,11.7
30/10/2012,14:00,136,1.3,65.7,1,29.9,5.5
30/10/2012,15:00,148,1.9,48.5,1.2,30.5,21.9
30/10/2012,16:00,131,2.5,32.3,1.1,30.2,22.4
30/10/2012,17:00,111,3.5,17.4,1,28,20.5
30/10/2012,18:00,89,3.1,25.1,1.2,24.9,19.4
30/10/2012,19:00,101,2.9,16.9,0.9,22.9,20.2
30/10/2012,20:00,97,2.9,16.5,1,21.9,8.7
30/10/2012,21:00,116,2.2,14,0.6,20.7,13.6
30/10/2012,22:00,118,1.5,14.1,0.5,19.6,11
30/10/2012,23:00,125,1.1,14.9,0.4,18.8,14.3
31/10/2012,0:00,133,2.2,11.1,0.8,19.5,17
31/10/2012,1:00,131,2.4,9.7,0.6,19.5,11.7
31/10/2012,2:00,138,2.1,12.2,0.5,19.5,12.4
31/10/2012,3:00,137,2.2,12.1,0.7,19.5,10.7
31/10/2012,4:00,142,2,10.1,0.4,19.3,10.5
31/10/2012,5:00,127,2.2,11.3,0.7,19.4,6.8
31/10/2012,6:00,130,2.4,13.8,0.7,19.6,6.6
31/10/2012,7:00,127,2.5,14.2,0.6,20.8,21.2
31/10/2012,8:00,120,2.2,24.4,0.8,22.8,10.6
31/10/2012,9:00,97,2,38.5,0.9,25.1,11.1
31/10/2012,10:00,89,1.2,69.8,1,27.2,14.5
31/10/2012,11:00,162,1.8,49,1.1,28.6,102.4
31/10/2012,12:00,131,1.8,59,1.3,29.7,
31/10/2012,13:00,131,2.1,50.7,1.2,31,41.1
31/10/2012,14:00,145,2.7,36.2,1.5,31.8,102.6
31/10/2012,15:00,161,2.9,30.4,1.3,32.4,58.3
31/10/2012,16:00,126,2.8,21.9,1,32.3,123.9
31/10/2012,17:00,137,3.2,17.7,1.2,31.3,32.9
31/10/2012,18:00,131,2.7,9.1,0.6,28,22.7
31/10/2012,19:00,130,2.1,31.1,0.7,26,21.6
31/10/2012,20:00,67,1.3,17.6,0.6,23.8,53.8
31/10/2012,21:00,81,1.4,18.5,0.5,22.4,30.5
31/10/2012,22:00,110,0.8,19.1,0.3,21,16.6
31/10/2012,23:00,70,0.1,103.8,0.3,19.8,21.1
1/11/2012,0:00,198,0.4,66,0.3,18.3,23
1/11/2012,1:00,162,0.6,29.8,0.4,17.4,39.8
1/11/2012,2:00,141,0.9,14.4,0.3,16.7,22.3
1/11/2012,3:00,186,1.2,14.2,0.3,16.9,22.3
1/11/2012,4:00,172,0.7,17,0.2,15.5,19.9
1/11/2012,5:00,171,1.1,15,0.4,15.8,33.6
1/11/2012,6:00,134,1.2,24.4,0.4,19.1,45.9
1/11/2012,7:00,121,1,47.9,0.6,23.2,54.1
1/11/2012,8:00,24,1.2,46.8,0.7,26.1,113.6
1/11/2012,9:00,18,1.1,165.6,1,28.6,65.9
1/11/2012,10:00,61,1,70.8,1,30.4,
1/11/2012,11:00,117,1.9,59.7,1.2,31.3,82.4
1/11/2012,12:00,132,1.3,80,1.6,32.4,76.7
1/11/2012,13:00,163,2.9,29,1.4,32.8,74.5
1/11/2012,14:00,167,1.4,76.1,1.2,33.7,137.4
1/11/2012,15:00,137,0.9,81.8,1,35.3,50.7
1/11/2012,16:00,170,1.2,63.4,0.9,34.9,85.5
1/11/2012,17:00,147,1.5,43.8,0.7,33.6,40
1/11/2012,18:00,127,0.7,31.1,0.5,28.5,37.8
1/11/2012,19:00,61,0.8,73.3,0.9,25.3,45.3
1/11/2012,20:00,31,1.4,21,0.5,24.8,58.2
1/11/2012,21:00,27,0.8,20.5,0.3,23.2,42.1
1/11/2012,22:00,358,0.4,55.4,0.3,21,38.7
1/11/2012,23:00,202,1,37.6,0.5,20.7,45.9
2/11/2012,0:00,330,1.6,15.3,0.4,19.6,36
2/11/2012,1:00,350,1.4,14.8,0.4,19.4,18.5
2/11/2012,2:00,335,1.6,16.2,0.6,19.4,26.9
2/11/2012,3:00,334,1.4,11,0.5,19.4,18
2/11/2012,4:00,334,1,13.7,0.4,18.4,16.9
2/11/2012,5:00,320,0.2,70.4,0.2,17.1,15.4
2/11/2012,6:00,314,2,13,0.7,20.8,25
2/11/2012,7:00,321,3.3,15.2,0.9,23.8,157.5
2/11/2012,8:00,326,3.3,20.8,1,27,298.1
2/11/2012,9:00,320,3.6,21.5,1.1,29.1,300
2/11/2012,10:00,318,2.8,30.7,1.2,31.5,58.9
2/11/2012,11:00,313,1.7,51.1,1.2,33.7,331.9
2/11/2012,12:00,246,1.2,67.6,1.1,35.4,37
2/11/2012,13:00,217,0.4,105.9,1.1,36.9,45.4
2/11/2012,14:00,305,1.3,58.7,1,38.2,572
2/11/2012,15:00,227,2.2,49,1.3,38.6,107.5
2/11/2012,16:00,229,2.2,32.3,0.8,37.9,21
2/11/2012,17:00,231,1.5,25.5,0.6,37.4,16.6
2/11/2012,18:00,227,0.4,73.1,0.6,32.6,33.2
2/11/2012,19:00,204,0.3,40.7,0.2,29.2,39.7
2/11/2012,20:00,92,0.5,67.1,0.5,26.8,38.1
2/11/2012,21:00,349,1.6,34.3,1,27.1,68.5
2/11/2012,22:00,354,1.7,18,0.6,26.8,24.8
2/11/2012,23:00,348,1.7,18.1,0.5,25.6,21.4
3/11/2012,0:00,4,0.9,32,0.4,24,21.9
3/11/2012,1:00,338,1.2,151.7,0.6,22.8,16.6
3/11/2012,2:00,318,0.8,121.8,1,22.6,14.1
3/11/2012,3:00,198,0.9,51.1,0.6,21.4,19.2
3/11/2012,4:00,311,0.8,51,0.5,19.8,13.3
3/11/2012,5:00,95,0.7,33.8,0.6,18.8,20.4
3/11/2012,6:00,137,0.5,55.5,0.4,23.8,55.2
3/11/2012,7:00,295,0.2,138.9,0.4,28.4,177.4
3/11/2012,8:00,114,1.2,54.1,0.7,29.5,413.5
3/11/2012,9:00,67,1.3,65.4,0.9,30.7,58.8
3/11/2012,10:00,60,1.6,55.2,1.1,32.7,29.7
3/11/2012,11:00,71,2.2,46.3,1.2,34.1,45.7
3/11/2012,12:00,84,1.6,66.2,1.3,34.6,194.3
3/11/2012,13:00,38,2.9,33.2,1.3,35.3,45.9
3/11/2012,14:00,47,3.2,26.3,1.2,34.6,86.3
3/11/2012,15:00,65,3.6,21.1,1.3,33.6,39
3/11/2012,16:00,69,4.1,17.1,1.5,30.9,44.6
3/11/2012,17:00,65,4.1,17.1,1.3,29.4,40.3
3/11/2012,18:00,68,4.1,15.4,1.3,26.8,49.2
3/11/2012,19:00,64,3.8,15.8,1.3,24.9,33.8
3/11/2012,20:00,67,3,18,1.1,23.4,21.9
3/11/2012,21:00,79,2.3,17.1,0.8,22.5,20.3
3/11/2012,22:00,74,1.7,16.5,0.7,21.8,19.5
3/11/2012,23:00,86,1.8,18,0.7,21.6,20.3
4/11/2012,0:00,103,1.6,19.2,0.6,21.4,18.5
4/11/2012,1:00,98,2,15.2,0.7,21.1,12.4
4/11/2012,2:00,94,1.2,23,0.6,20.5,14.7
4/11/2012,3:00,129,0.6,53.7,0.5,19.7,10.7
4/11/2012,4:00,134,1.9,12.4,0.6,19.4,16.3
4/11/2012,5:00,135,1.8,10.8,0.5,19,20.8
4/11/2012,6:00,121,1.8,17.1,0.5,21.5,17.6
4/11/2012,7:00,79,2.7,25.8,1.2,24.6,11.3
4/11/2012,8:00,65,3,27.2,1.1,27,14.1
4/11/2012,9:00,61,3.1,28.5,1.3,27.9,13.5
4/11/2012,10:00,54,2.9,32.8,1.2,29.2,15.9
4/11/2012,11:00,71,2.9,38,1.3,30.4,14.2
4/11/2012,12:00,79,2.5,37.1,1.2,31.7,12
4/11/2012,13:00,91,2.9,25,1,31.7,21.9
4/11/2012,14:00,100,4.1,20.2,1.6,31.7,57.9
4/11/2012,15:00,121,6.2,13.5,1.8,30.7,229.6
4/11/2012,16:00,113,6,15.8,1.7,29.3,112
4/11/2012,17:00,103,5.3,14.7,1.6,26.7,40.9
4/11/2012,18:00,115,5,13,1.6,24,26.9
4/11/2012,19:00,113,4.8,12.8,1.4,22.3,14.2
4/11/2012,20:00,110,3.8,13.4,1.1,21.7,12.6
4/11/2012,21:00,103,3.8,14.1,1.3,21.9,15.6
4/11/2012,22:00,99,2.4,16.4,1,21.6,19.4
4/11/2012,23:00,94,2.2,15.9,0.8,21.6,11.5
5/11/2012,0:00,98,2.3,17.1,0.8,21.5,9.2
5/11/2012,1:00,102,2.9,14.9,1,21.5,8.9
5/11/2012,2:00,104,2.8,16.2,1,21.2,16.2
5/11/2012,3:00,117,1.8,13.1,0.6,20.8,17.2
5/11/2012,4:00,119,2.6,12.8,0.8,20.8,14.6
5/11/2012,5:00,110,2,15.4,0.6,20.8,18.6
5/11/2012,6:00,109,2.6,16,0.8,22.1,19.5
5/11/2012,7:00,92,2.4,25.3,1,23,24
5/11/2012,8:00,81,2.7,27.3,1,25.3,32.4
5/11/2012,9:00,99,2.6,28,1.1,27,37.8
5/11/2012,10:00,98,2.3,39.7,1.1,28.5,46.9
5/11/2012,11:00,123,2.8,35.7,1.3,29.6,154.1
5/11/2012,12:00,120,2.9,34.9,1.2,30.7,213.5
5/11/2012,13:00,105,3.3,31.2,1.5,31.3,132.2
5/11/2012,14:00,102,2.9,30.4,1.2,32.4,341.1
5/11/2012,15:00,124,3.8,20.3,1.3,32.7,84.6
5/11/2012,16:00,122,3.5,24.3,1.2,32.6,47.7
5/11/2012,17:00,102,3.1,17.9,1.2,31.2,33.4
5/11/2012,18:00,77,3.6,19.9,1.3,27.5,39.5
5/11/2012,19:00,63,2.8,16.9,1,25.3,30.1
5/11/2012,20:00,75,3.1,19.5,1.2,23.3,31.2
5/11/2012,21:00,84,3.3,16,1.3,21.7,44.6
5/11/2012,22:00,85,3,16.1,1.1,20.7,22
5/11/2012,23:00,104,2.6,15.9,0.8,19.8,29.6
6/11/2012,0:00,110,2.2,16.9,0.6,18.9,26.2
6/11/2012,1:00,136,2.1,15.7,0.5,18.3,21
6/11/2012,2:00,136,2.5,8.6,0.6,17.2,27.6
6/11/2012,3:00,131,1.9,10.2,0.7,16.5,17.1
6/11/2012,4:00,134,2,8.8,0.7,16,14.9
6/11/2012,5:00,129,2.1,11.1,0.6,15.7,17
6/11/2012,6:00,125,2.3,13.5,0.9,18.4,19.2
6/11/2012,7:00,121,3.2,16.6,1,21.4,26.6
6/11/2012,8:00,107,3.7,22.6,1.3,24.1,20.9
6/11/2012,9:00,93,3.4,26.8,1.4,25.9,28.2
6/11/2012,10:00,95,3.7,27.2,1.3,27.6,38.4
6/11/2012,11:00,93,3.8,23.8,1.4,29.1,20.8
6/11/2012,12:00,70,3.2,30.8,1.3,30.4,
6/11/2012,13:00,73,2.8,37.8,1.3,31.7,24.4
6/11/2012,14:00,58,2.8,30.6,1.2,32.6,67
6/11/2012,15:00,74,2.4,40,1.3,33.1,108.2
6/11/2012,16:00,80,2.5,27.1,1.1,33,158.6
6/11/2012,17:00,79,3.1,19.9,1,30.9,38.9
6/11/2012,18:00,79,3.3,15.5,1.1,27.1,38.6
6/11/2012,19:00,84,3.4,15.5,1.2,24.4,49.3
6/11/2012,20:00,84,2.4,16.1,0.8,22.4,35.3
6/11/2012,21:00,90,1.8,21.8,0.7,20.9,38.8
6/11/2012,22:00,100,2.1,14.6,0.7,19.6,28.3
6/11/2012,23:00,97,2.1,15.2,0.8,19,22.8
7/11/2012,0:00,115,1.8,16.6,0.5,18.5,15.3
7/11/2012,1:00,139,1.7,9.6,0.4,17.9,14.6
7/11/2012,2:00,143,1.5,10.2,0.4,17,18.6
7/11/2012,3:00,155,1.5,11.5,0.4,16.4,20.5
7/11/2012,4:00,156,1.4,15.8,0.4,15.7,57.5
7/11/2012,5:00,164,1,23.5,0.6,15.3,52.1
7/11/2012,6:00,143,1.4,19.8,0.7,18.1,50.9
7/11/2012,7:00,137,2,32.9,0.8,22.2,252
7/11/2012,8:00,92,2,41.3,1.2,24,142.4
7/11/2012,9:00,64,2.5,32,1.3,26.3,25.3
7/11/2012,10:00,74,2.8,36.5,1.4,27.9,47.7
7/11/2012,11:00,70,2.3,51.5,1.5,29.1,83.2
7/11/2012,12:00,64,2.3,45.9,1.3,30.7,72.8
7/11/2012,13:00,44,2,53.6,1.2,31.8,31.1
7/11/2012,14:00,81,2.1,46.5,1.3,33.3,192.9
7/11/2012,15:00,90,2.2,42.4,1.2,33.7,33
7/11/2012,16:00,68,2.4,33.4,1.2,33.4,59.3
7/11/2012,17:00,71,2.8,21.6,1.1,31.3,58.9
7/11/2012,18:00,77,3.5,15.1,1.2,27.8,62.6
7/11/2012,19:00,70,3.2,17.2,1.1,25.2,62.9
7/11/2012,20:00,69,2.8,17,1.1,23.5,38.7
7/11/2012,21:00,83,2.6,18.3,1,22.1,41.9
7/11/2012,22:00,61,1.7,17.6,0.7,21.1,37.3
7/11/2012,23:00,44,0.8,21.1,0.4,19.9,21.5
8/11/2012,0:00,87,0.5,27.2,0.2,18.5,17.7
8/11/2012,1:00,155,0.6,41.4,0.3,17.8,18.9
8/11/2012,2:00,143,1.2,19.3,0.3,18,26.6
8/11/2012,3:00,137,1.3,14.2,0.4,17.3,35.7
8/11/2012,4:00,147,1.2,16,0.3,17,26.8
8/11/2012,5:00,143,1.5,12.1,0.3,17.1,26.3
8/11/2012,6:00,133,1.9,19,0.5,19.7,29.7
8/11/2012,7:00,79,2.4,25.3,1,23.5,27.3
8/11/2012,8:00,58,2.6,26.3,1,25.3,19.2
8/11/2012,9:00,65,2.5,35.3,1,27.4,62.1
8/11/2012,10:00,70,2.5,38.7,1.3,28.7,24
8/11/2012,11:00,68,2.2,50.3,1.2,30,38.5
8/11/2012,12:00,73,2.9,34.8,1.4,31.4,60.7
8/11/2012,13:00,64,2.2,48.6,1.4,32.5,38.6
8/11/2012,14:00,77,2.4,39.8,1.2,33,354.7
8/11/2012,15:00,65,3,28.6,1.3,33.2,46.4
8/11/2012,16:00,64,2.5,27.7,0.9,32.9,60.4
8/11/2012,17:00,67,3,19.9,1,30.6,190.5
8/11/2012,18:00,65,3.2,15.6,1.1,27.6,44.8
8/11/2012,19:00,67,2.8,18.7,1,25.3,32.8
8/11/2012,20:00,72,2.5,16.6,1,23.6,42.7
8/11/2012,21:00,66,2,16.8,0.8,22.3,26.7
8/11/2012,22:00,71,1.5,16.7,0.6,21.1,26
8/11/2012,23:00,74,1.3,14.9,0.5,20.2,23
9/11/2012,0:00,80,1.2,15.5,0.4,19.5,21.7
9/11/2012,1:00,86,1.1,16.6,0.3,19.2,29.7
9/11/2012,2:00,121,1.2,20.4,0.3,19.1,18
9/11/2012,3:00,136,1.3,16,0.4,18.7,23.4
9/11/2012,4:00,183,1.5,19.9,0.2,18.6,41.9
9/11/2012,5:00,172,1.2,23.2,0.4,18.4,44.9
9/11/2012,6:00,133,1.2,26.7,0.6,19.9,63.4
9/11/2012,7:00,106,1.5,43.8,0.7,23.7,71.4
9/11/2012,8:00,59,2.1,42.1,1.1,26.2,64.1
9/11/2012,9:00,71,1.8,59,1.2,27.7,149.5
9/11/2012,10:00,51,2.4,40.2,1.4,29,12.7
9/11/2012,11:00,50,2.6,41.6,1.2,30.1,739.2
9/11/2012,12:00,72,1.8,62.1,1,31.4,84.7
9/11/2012,13:00,56,2.1,63.3,1.5,32.6,29.7
9/11/2012,14:00,73,2.1,57.4,1.2,33.4,38.9
9/11/2012,15:00,94,1.9,57.3,1.5,33.9,127.2
9/11/2012,16:00,91,2.1,24.3,0.8,32.2,28.6
9/11/2012,17:00,72,2.8,18.4,1,31.9,26.2
9/11/2012,18:00,57,3.2,16,1.2,28.3,43
9/11/2012,19:00,56,3,17.9,1.2,26,58.8
9/11/2012,20:00,39,2.2,19.7,0.9,24.4,48.4
9/11/2012,21:00,49,1,21.7,0.5,23.1,38.8
9/11/2012,22:00,68,0.9,19,0.3,21.8,28.3
9/11/2012,23:00,94,0.5,33.1,0.2,20.8,22.7
10/11/2012,0:00,113,0.7,19.3,0.3,20.1,15.4
10/11/2012,1:00,92,0.1,120.7,0.2,20.2,14.4
10/11/2012,2:00,304,0.2,134.7,0.2,20,42.4
10/11/2012,3:00,114,0.4,62.7,0.3,19.5,41
10/11/2012,4:00,133,0.8,17,0.2,18.9,22.8
10/11/2012,5:00,135,0.8,36.4,0.4,19.6,39.7
10/11/2012,6:00,72,1.2,22,0.4,21.5,38.5
10/11/2012,7:00,59,1.3,33.6,0.7,23.5,41.6
10/11/2012,8:00,41,0.9,60,0.8,25.5,24
10/11/2012,9:00,137,1.3,54.3,0.7,26.8,86.3
10/11/2012,10:00,7,0.3,197.2,0.6,28.7,17.6
10/11/2012,11:00,206,1,71.1,0.8,29.2,115.6
10/11/2012,12:00,158,0.6,81.4,0.7,30,50.1
10/11/2012,13:00,94,1.9,33.7,1,29.1,81
10/11/2012,14:00,66,2.1,25.4,0.7,28.2,156.1
10/11/2012,15:00,83,1.5,34.2,0.7,28.2,20.7
10/11/2012,16:00,157,1.5,54,1.1,27.7,41.9
10/11/2012,17:00,167,3.9,12.6,0.7,26.5,26.3
10/11/2012,18:00,150,2.9,12.4,0.8,25.8,31.1
10/11/2012,19:00,139,2.6,13.3,0.7,25.2,43.6
10/11/2012,20:00,125,2.2,12.4,0.6,24.5,26.8
10/11/2012,21:00,145,3.1,11.5,0.9,24.3,22.1
10/11/2012,22:00,147,4.7,13.8,1.1,22,26.3
10/11/2012,23:00,141,4.3,10,1,20.1,16.7
11/11/2012,0:00,133,3.3,11,0.8,19.5,7.4
11/11/2012,1:00,136,2.7,18,0.8,19.3,
11/11/2012,2:00,135,3.3,12.3,0.9,18.8,11.3
11/11/2012,3:00,135,3.6,12.4,0.9,18.8,8.4
11/11/2012,4:00,133,3.6,12.5,1,19,
11/11/2012,5:00,129,3.2,14.1,1,19.2,5
11/11/2012,6:00,133,4.4,12,1.2,19.5,3.8
11/11/2012,7:00,127,4.9,13.2,1.2,20.4,3.3
11/11/2012,8:00,124,4.4,14.7,1.1,21.2,5
11/11/2012,9:00,124,4.6,21.3,1.3,24.2,1.2
11/11/2012,10:00,135,4.7,18.1,1.2,24.7,
11/11/2012,11:00,133,4.1,21,1.3,26.4,
11/11/2012,12:00,126,3.5,21.3,1.3,28.4,
11/11/2012,13:00,133,4.2,21.2,1.7,29.1,
11/11/2012,14:00,137,5,14.8,1.3,29.4,13.1
11/11/2012,15:00,139,4.7,16.5,1.2,30.3,
11/11/2012,16:00,131,4.9,16,1.3,30.4,
11/11/2012,17:00,123,4.5,14.7,1.2,29.4,14.1
11/11/2012,18:00,98,3.9,22.4,1.4,26.2,41.9
11/11/2012,19:00,85,3.8,16.5,1.3,24.2,27.7
11/11/2012,20:00,88,4.3,14.5,1.5,22.9,18.4
11/11/2012,21:00,102,4.4,15,1.6,22,11.4
11/11/2012,22:00,113,3.2,13.3,1.1,20.9,11.4
11/11/2012,23:00,113,2.8,13.7,0.9,20.1,9.6
12/11/2012,0:00,125,2.6,10.7,0.7,19.1,10.6
12/11/2012,1:00,128,2.1,12.1,0.6,18.1,9.7
12/11/2012,2:00,145,2.2,7.4,0.4,17.3,8.2
12/11/2012,3:00,146,3.1,6.4,0.5,16.9,11.3
12/11/2012,4:00,134,2.7,8.1,0.8,16.2,11
12/11/2012,5:00,126,1.8,12,0.7,15.4,12
12/11/2012,6:00,120,3.3,13.6,1.2,18.6,13.3
12/11/2012,7:00,112,4.8,16.5,1.4,21.6,32
12/11/2012,8:00,109,5,17.1,1.5,23.6,60.7
12/11/2012,9:00,118,4.9,21.5,1.7,25.1,52.6
12/11/2012,10:00,118,4.9,24.1,1.6,26.5,66
12/11/2012,11:00,118,4.9,22.5,1.8,27.8,46.9
12/11/2012,12:00,114,4.2,27.1,1.7,28.6,20.1
12/11/2012,13:00,116,3.7,29.8,1.6,29.7,22.1
12/11/2012,14:00,122,4.5,20.5,1.3,30.3,19.2
12/11/2012,15:00,116,4.2,23.6,1.5,30.8,35.3
12/11/2012,16:00,116,4.1,18.3,1.4,30.6,20.3
12/11/2012,17:00,117,4.3,15.4,1.3,29.2,25.5
12/11/2012,18:00,100,3.5,20.4,1.4,26.2,47.5
12/11/2012,19:00,81,4.1,14.7,1.5,23.6,45.6
12/11/2012,20:00,83,3.1,15.7,1.2,21.9,66.1
12/11/2012,21:00,73,1.7,24.7,0.8,20.5,39.6
12/11/2012,22:00,87,0.7,36.7,0.4,19.3,37.1
12/11/2012,23:00,160,0.4,51.2,0.4,18,26.1
13/11/2012,0:00,198,1.8,15.3,0.4,17.7,20.9
13/11/2012,1:00,156,1.1,15.3,0.5,16.7,23.6
13/11/2012,2:00,156,2,11.1,0.6,16.3,104.3
13/11/2012,3:00,144,2.5,8.7,0.6,16.5,34.5
13/11/2012,4:00,138,1.5,20.8,0.7,15.8,16.5
13/11/2012,5:00,130,2.1,13.5,0.8,15.5,14.1
13/11/2012,6:00,140,3.6,11,0.9,18.1,24.4
13/11/2012,7:00,112,3.3,21.3,1,21.2,17.7
13/11/2012,8:00,111,4.3,19.6,1.5,23.8,36
13/11/2012,9:00,113,4.6,21.8,1.6,25.7,34.2
13/11/2012,10:00,111,4.4,24.7,1.7,27,65
13/11/2012,11:00,114,4.3,22.2,1.6,28.6,27.6
13/11/2012,12:00,111,4.2,26.4,1.6,29.4,22.3
13/11/2012,13:00,116,4,26,1.9,30.7,15
13/11/2012,14:00,114,4.3,26.3,1.7,31.5,26.9
13/11/2012,15:00,119,4,21.9,1.2,32.4,33.3
13/11/2012,16:00,111,3.8,18.9,1.3,32.2,19.1
13/11/2012,17:00,109,3.7,19.8,1.2,31,33
13/11/2012,18:00,86,2.4,17.4,1,27.5,23.5
13/11/2012,19:00,64,2.5,19.4,1.1,25,54.9
13/11/2012,20:00,65,2.9,17.1,1.2,23.1,52.7
13/11/2012,21:00,66,2.2,18,0.8,21.5,36.2
13/11/2012,22:00,60,1.6,21.8,0.9,20.1,23.6
13/11/2012,23:00,89,0.6,64.9,0.5,19,20.3
14/11/2012,0:00,76,1,21.6,0.4,17.8,16.9
14/11/2012,1:00,179,1.3,29.3,0.5,17.1,18.7
14/11/2012,2:00,157,1.1,22.7,0.5,15.7,52.1
14/11/2012,3:00,148,2.1,7.1,0.4,15.9,67.3
14/11/2012,4:00,140,1.6,11.6,0.5,15.2,49.1
14/11/2012,5:00,124,0.9,21.1,0.4,14.5,53.1
14/11/2012,6:00,110,0.9,26.1,0.4,16.3,19.7
14/11/2012,7:00,132,1.6,23.9,0.8,19.1,29.2
14/11/2012,8:00,112,2.2,37,1,23.5,27.3
14/11/2012,9:00,91,2.3,38.5,1.1,25.8,13.7
14/11/2012,10:00,103,2.1,47.8,1,27.6,13.7
14/11/2012,11:00,105,2.9,31.6,1.3,29.2,17.1
14/11/2012,12:00,103,3.6,28.1,1.5,30.4,41.3
14/11/2012,13:00,111,3.8,27.9,1.6,31.8,35.8
14/11/2012,14:00,112,4,29.6,1.7,32.8,42.4
14/11/2012,15:00,117,4.2,24.3,1.5,33.2,28.5
14/11/2012,16:00,108,3.3,27.5,1.3,33.1,33.6
14/11/2012,17:00,115,3.9,15,1.2,31.5,21
14/11/2012,18:00,107,3.8,14.5,1.3,27.9,49.1
14/11/2012,19:00,76,2.8,18.6,1,25,51.7
14/11/2012,20:00,68,1.7,17.2,0.6,22.4,65.9
14/11/2012,21:00,76,2,15.3,0.8,21.2,69.6
14/11/2012,22:00,71,1.5,17.5,0.6,20,65.1
14/11/2012,23:00,72,1.3,20.3,0.6,19,34.4
15/11/2012,0:00,99,0.9,28.4,0.4,18.1,22.8
15/11/2012,1:00,182,0.8,50,0.7,16.8,20.7
15/11/2012,2:00,202,1.5,23.8,0.7,15.7,38.1
15/11/2012,3:00,190,0.6,13.6,0.3,14,46.4
15/11/2012,4:00,214,0.4,66.7,0.4,13.2,64.1
15/11/2012,5:00,316,0.6,17,0.3,12.1,57
15/11/2012,6:00,,0,99.8,0.2,18.8,112.9
15/11/2012,7:00,190,0.2,133.7,0.5,23.7,57.9
15/11/2012,8:00,95,0.4,154.8,0.7,25,95.3
15/11/2012,9:00,88,1.1,71.3,1,26.8,24.5
15/11/2012,10:00,114,1,80.8,1,28.9,20.3
15/11/2012,11:00,111,2.1,53.9,1.4,30.1,259.2
15/11/2012,12:00,111,2.2,44.3,1.2,31.6,92.9
15/11/2012,13:00,110,2.5,42.6,1.6,32.8,116.8
15/11/2012,14:00,102,2.5,45.9,1.5,33.8,59.9
15/11/2012,15:00,101,2.3,41.6,1.2,34.4,64.5
15/11/2012,16:00,83,2.7,27,1.1,34.3,15.5
15/11/2012,17:00,69,2.8,19.8,1,32.5,42
15/11/2012,18:00,74,3.3,16.2,1.1,28.7,57.1
15/11/2012,19:00,71,3.2,17.7,1.1,25.7,63.4
15/11/2012,20:00,80,2.3,16.9,0.9,23.4,61.3
15/11/2012,21:00,90,1.3,18.6,0.5,21.4,40.4
15/11/2012,22:00,84,1.2,30.5,0.7,20.1,34.6
15/11/2012,23:00,126,0.2,73.3,0.2,17.7,23.2
16/11/2012,0:00,185,0.2,98.9,0.3,15.8,23.7
16/11/2012,1:00,35,0.1,115,0.5,14.6,23.6
16/11/2012,2:00,290,0.3,67.5,0.3,13.5,12.8
16/11/2012,3:00,265,0.1,69.5,0.2,12.6,11.2
16/11/2012,4:00,173,0.5,18,0.2,11.8,11.9
16/11/2012,5:00,172,0.4,88.7,0.4,11.7,24.3
16/11/2012,6:00,9,0.2,88.3,0.3,18.3,44.8
16/11/2012,7:00,276,0.5,64.5,0.5,24.3,214.7
16/11/2012,8:00,355,1,175.6,0.7,25.1,479.1
16/11/2012,9:00,18,1.1,168.4,0.8,26.8,204.4
16/11/2012,10:00,121,1.3,64.6,1,28.5,333.6
16/11/2012,11:00,122,0.9,82.1,0.9,30.1,229.8
16/11/2012,12:00,46,1.1,73.1,0.9,32,90.2
16/11/2012,13:00,77,1.3,72.8,1.1,33.9,43.9
16/11/2012,14:00,62,1.1,146.7,1.2,35.2,43.8
16/11/2012,15:00,107,1.2,67,1.2,36.5,34.6
16/11/2012,16:00,87,0.5,89.2,0.8,36.9,15.3
16/11/2012,17:00,159,0.6,68.8,0.6,35.8,19.8
16/11/2012,18:00,68,1.3,49.9,1.2,30.8,71.3
16/11/2012,19:00,53,2,20.1,0.8,27.1,61.8
16/11/2012,20:00,35,1.9,21.4,0.9,25.3,102.4
16/11/2012,21:00,25,1.5,22.2,0.6,23.9,91.2
16/11/2012,22:00,15,0.8,166.3,0.4,22.6,33
16/11/2012,23:00,24,0.4,149.9,0.3,21.2,18.3
17/11/2012,0:00,157,0.4,51,0.3,19.7,21
17/11/2012,1:00,230,0.4,47.2,0.3,18.1,25.8
17/11/2012,2:00,253,0.3,66.9,0.3,17,23.1
17/11/2012,3:00,319,1.3,24.5,0.6,16.8,9.7
17/11/2012,4:00,312,1.3,31.7,0.6,16,19.6
