Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Benzene (ppb),Toluene (ppb),Xylenes (total) (ppb),Formaldehyde (ppb)
17/08/2016,04:00,196,1.6,3.6,10.5,84.7,1021,0.013,,0.005,0.001,10.1,4.5,1.8,3.2,5.2,11.2
17/08/2016,05:00,199,1.0,5.3,10.0,86.4,1021,0.010,,0.009,0.001,11.6,6.5,1.4,2.3,8.7,10.3
17/08/2016,06:00,202,0.9,5.8,9.9,86.2,1022,0.005,,0.019,0.001,7.3,1.8,0.9,2.0,8.9,7.6
17/08/2016,07:00,209,0.9,6.5,10.8,83.7,1022,0.003,,0.022,0.001,12.1,5.9,0.4,3.7,11.9,7.5
17/08/2016,08:00,212,0.6,25.8,13.3,74.9,1023,0.004,,0.023,0.001,14.3,7.9,0.8,4.2,10.0,6.4
17/08/2016,09:00,202,1.4,13.2,19.4,58.5,1024,0.008,,0.022,0.001,17.8,10.1,1.7,3.2,13.5,9.1
17/08/2016,10:00,161,2.0,27.2,20.8,57.8,1023,0.013,,0.014,0.001,23.4,8.9,1.6,3.4,13.5,12.5
17/08/2016,11:00,150,1.9,24.1,22.4,52.5,1022,0.016,,0.011,0.001,17.1,8.2,,3.0,11.9,12.9
17/08/2016,12:00,91,2.5,30.7,21.1,57.3,1020,0.024,,0.001,0.001,16.4,7.3,,2.8,5.8,14.5
17/08/2016,13:00,98,2.9,19.8,22.1,55.0,1019,0.023,,0.001,0.001,10.9,4.1,,3.6,10.9,13.3
17/08/2016,14:00,113,2.9,22.5,22.3,54.2,1019,0.026,,0.000,0.001,12.5,5.5,,3.6,13.4,12.5
17/08/2016,15:00,97,3.8,11.0,21.6,55.7,1019,0.022,,0.001,0.001,13.4,5.7,,,,9.3
17/08/2016,16:00,96,3.5,11.4,19.9,61.6,1019,0.024,,0.001,0.001,12.7,5.8,,,,9.2
17/08/2016,17:00,97,3.2,7.5,18.0,71.0,1020,0.022,,0.000,0.001,9.7,2.8,,3.4,12.8,13.9
17/08/2016,18:00,111,1.7,13.1,17.0,78.2,1020,0.020,,0.001,0.001,11.0,3.2,,3.1,8.5,13.8
17/08/2016,19:00,109,1.8,11.8,16.0,82.9,1020,0.018,,0.001,0.001,10.0,2.3,,3.2,8.0,13.0
17/08/2016,20:00,124,0.9,38.0,15.2,84.9,1021,0.015,,0.003,0.001,11.1,3.8,,3.1,8.3,10.5
17/08/2016,21:00,104,1.2,14.0,14.1,87.0,1020,0.015,,0.007,0.001,12.1,5.6,,3.1,9.7,9.4
17/08/2016,22:00,103,0.5,33.8,12.7,90.3,1021,0.015,,0.004,0.001,9.9,4.9,,3.3,7.7,10.0
17/08/2016,23:00,128,0.3,68.3,12.1,92.5,1020,0.012,,0.004,0.001,9.1,4.4,,3.8,10.1,9.1
18/08/2016,00:00,193,0.3,59.1,11.8,93.3,1020,0.004,,0.024,0.001,9.8,4.7,,2.5,12.2,5.1
18/08/2016,01:00,193,1.0,16.3,12.6,90.2,1020,0.008,,0.020,0.001,12.6,7.3,,1.9,9.3,4.2
18/08/2016,02:00,194,1.5,5.6,12.3,88.2,1019,0.011,,0.012,0.001,12.6,7.2,,1.7,11.9,4.9
18/08/2016,03:00,185,1.2,34.1,12.4,89.9,1019,0.015,,0.008,0.001,12.2,7.4,,1.6,10.7,8.5
18/08/2016,04:00,196,0.6,48.1,12.0,92.8,1019,0.010,,0.005,0.001,9.5,5.7,,2.7,6.0,7.3
18/08/2016,05:00,195,1.5,7.9,11.3,92.1,1019,0.009,,0.012,0.001,11.6,7.5,,2.9,6.0,6.6
18/08/2016,06:00,192,1.9,4.3,10.7,91.8,1020,0.005,,0.019,0.001,16.6,12.2,,2.1,11.7,3.7
18/08/2016,07:00,203,1.0,6.0,11.7,90.7,1020,0.005,,0.020,0.001,20.9,16.5,,2.9,14.4,3.3
18/08/2016,08:00,204,1.1,11.3,16.0,75.9,1021,0.005,,0.020,0.001,20.1,14.6,,,,6.5
18/08/2016,09:00,267,1.0,24.4,20.2,63.7,1020,0.008,,0.023,0.001,23.6,16.4,,2.5,14.8,9.9
18/08/2016,10:00,254,1.1,58.9,22.9,53.7,1020,0.013,,0.018,0.001,21.2,12.9,1.7,2.7,9.4,11.0
18/08/2016,11:00,128,1.4,55.0,20.6,62.6,1020,0.019,,0.008,0.001,14.3,7.8,,2.8,12.5,14.5
18/08/2016,12:00,96,4.0,20.2,20.5,61.6,1019,0.024,,0.000,0.001,8.8,4.1,,3.2,11.6,13.4
18/08/2016,13:00,68,3.4,12.1,20.5,62.4,1018,0.021,,0.000,0.001,7.6,2.8,,3.0,10.5,13.9
18/08/2016,14:00,109,1.9,38.3,19.6,68.6,1018,0.017,,0.000,0.001,5.0,0.3,,3.3,10.2,14.0
18/08/2016,15:00,10,1.3,229.0,18.9,73.5,1019,0.019,,0.002,0.000,5.1,0.7,,2.8,8.4,13.1
18/08/2016,16:00,26,1.1,74.9,17.5,82.5,1019,0.017,,0.002,0.001,5.6,2.3,,2.4,7.5,12.9
18/08/2016,17:00,57,0.8,28.0,16.2,89.4,1018,0.011,,0.003,0.001,4.7,2.2,,2.1,8.2,10.7
18/08/2016,18:00,100,1.4,9.2,16.3,83.5,1019,0.013,,0.004,0.001,6.9,3.7,,2.8,11.2,10.1
18/08/2016,19:00,89,1.6,5.7,16.2,83.9,1020,0.016,,0.002,0.001,6.9,3.6,,3.0,10.6,10.7
18/08/2016,20:00,131,0.3,93.9,15.5,86.0,1020,0.014,,0.003,0.001,3.2,0.2,,3.8,8.5,10.4
18/08/2016,21:00,109,1.2,7.8,15.0,85.5,1020,0.015,,0.002,0.001,2.3,-0.5,,2.4,7.2,9.3
18/08/2016,22:00,97,1.3,16.5,14.4,86.1,1019,0.013,,0.002,0.001,2.9,0.6,,2.1,2.4,10.6
18/08/2016,23:00,105,0.9,11.1,13.2,89.1,1019,0.014,,0.001,0.001,4.7,2.3,,2.7,6.9,9.4
19/08/2016,00:00,118,0.8,10.9,12.3,91.5,1018,0.016,,0.001,0.001,3.6,1.3,,3.0,6.0,9.1
19/08/2016,01:00,137,0.6,37.4,11.6,92.7,1018,0.014,,0.003,0.001,3.3,1.7,,3.0,6.2,9.0
19/08/2016,02:00,149,0.3,26.9,11.1,93.4,1019,0.011,,0.003,0.001,3.3,1.5,,2.8,7.5,7.4
19/08/2016,03:00,242,0.4,57.4,11.5,94.3,1018,0.007,,0.010,0.001,5.7,3.6,,3.3,12.3,5.5
19/08/2016,04:00,245,0.4,15.3,11.4,94.4,1018,0.008,,0.009,0.001,8.0,5.8,,2.5,14.6,3.9
19/08/2016,05:00,233,0.2,41.3,11.0,94.8,1019,0.008,,0.006,0.000,9.4,7.1,,0.8,11.8,4.1
19/08/2016,06:00,205,0.4,23.7,11.3,95.0,1019,0.006,,0.008,0.001,9.9,6.8,,,,
19/08/2016,07:00,199,0.5,32.8,13.8,91.8,1019,0.006,,0.011,0.001,12.0,8.5,,,,
19/08/2016,08:00,193,1.0,17.4,18.4,72.0,1019,0.005,,0.015,0.001,13.9,9.7,,,,3.9
19/08/2016,09:00,194,1.1,17.7,20.2,62.1,1019,0.010,,0.022,0.001,15.0,10.0,,3.1,15.2,10.5
19/08/2016,10:00,169,0.4,79.0,23.5,52.9,1019,0.014,,0.014,0.001,15.6,9.2,1.3,2.8,12.1,12.6
19/08/2016,11:00,33,2.5,119.8,22.6,53.6,1018,0.019,,0.003,0.001,16.5,7.8,,2.9,12.0,14.9
19/08/2016,12:00,46,3.1,17.1,23.7,47.7,1017,0.024,,0.000,0.001,16.2,7.2,,,,12.7
19/08/2016,13:00,43,3.5,13.5,23.7,45.0,1016,0.023,,0.000,0.001,14.0,5.6,,3.2,7.4,15.4
19/08/2016,14:00,26,3.3,87.1,23.5,41.7,1015,0.026,,0.001,0.001,10.3,2.7,,2.4,11.1,10.3
19/08/2016,15:00,26,3.6,142.8,22.3,48.8,1015,0.021,,0.001,0.001,11.5,5.2,,,,8.4
19/08/2016,16:00,38,3.3,7.8,20.3,59.9,1016,0.022,,0.001,0.001,7.2,0.5,,,,7.5
19/08/2016,17:00,43,2.6,5.9,18.5,70.5,1016,0.021,,0.001,0.001,10.4,3.4,,3.1,5.8,10.8
19/08/2016,18:00,49,1.7,6.1,17.2,78.5,1016,0.017,,0.004,0.001,10.4,3.2,,3.1,10.9,12.4
19/08/2016,19:00,54,1.8,5.2,16.7,84.3,1016,0.018,,0.004,0.001,14.1,7.3,,3.8,12.2,12.3
19/08/2016,20:00,47,1.4,9.0,15.5,89.4,1017,0.018,,0.003,0.001,11.5,4.8,,5.6,14.9,11.3
19/08/2016,21:00,48,0.8,15.6,15.2,91.9,1017,0.013,,0.006,0.001,11.1,5.3,,3.4,12.0,9.4
19/08/2016,22:00,25,1.7,141.8,15.4,91.8,1017,0.012,,0.003,0.001,9.4,2.9,,2.9,13.4,10.1
19/08/2016,23:00,28,1.0,115.5,14.5,93.1,1016,0.011,,0.003,0.001,8.5,3.3,,2.4,11.0,8.1
20/08/2016,00:00,1,1.3,111.9,14.1,93.8,1015,0.009,,0.004,0.001,9.3,4.9,,3.1,9.1,7.1
20/08/2016,01:00,17,0.8,230.3,13.9,94.3,1015,0.006,,0.006,0.001,9.6,5.5,,,10.0,5.8
20/08/2016,02:00,109,0.6,20.3,13.4,94.5,1015,0.006,,0.007,0.001,8.3,3.9,,1.3,6.3,3.4
20/08/2016,03:00,126,0.3,69.3,13.3,94.8,1015,0.004,,0.008,0.001,10.7,6.5,,1.1,7.9,4.1
20/08/2016,04:00,191,0.3,40.4,12.9,94.9,1015,0.004,,0.013,0.001,14.1,9.6,,2.3,12.6,2.3
20/08/2016,05:00,73,0.1,125.8,12.5,95.0,1015,0.003,,0.011,0.001,12.1,7.5,,2.5,10.4,0.9
20/08/2016,06:00,246,0.6,71.7,12.8,95.3,1015,0.002,,0.016,0.001,13.5,8.4,,,,
20/08/2016,07:00,269,0.2,107.8,15.5,91.3,1016,0.002,,0.019,0.001,19.4,12.5,,,,0.7
20/08/2016,08:00,245,0.7,37.0,21.5,68.2,1016,0.005,,0.023,0.001,21.2,13.1,,2.8,17.3,5.4
20/08/2016,09:00,303,2.1,28.2,24.1,58.0,1016,0.015,,0.010,0.001,16.1,7.7,1.2,2.6,9.1,12.4
20/08/2016,10:00,322,3.3,19.7,25.8,49.8,1015,0.018,,0.005,0.001,17.4,9.5,0.8,2.3,9.9,12.8
20/08/2016,11:00,294,3.3,19.6,27.6,45.0,1014,0.023,,0.003,0.001,16.3,9.1,0.7,2.8,8.3,13.9
20/08/2016,12:00,281,3.2,18.8,25.7,47.1,1013,0.026,,0.002,0.001,16.4,9.3,1.7,3.2,9.3,16.6
20/08/2016,13:00,315,2.1,167.8,23.7,64.0,1012,0.026,,0.002,0.002,12.7,5.9,1.6,3.2,11.6,15.9
20/08/2016,14:00,36,3.3,15.5,23.0,69.2,1012,0.025,,0.002,0.002,15.1,6.6,1.5,2.9,13.6,15.8
20/08/2016,15:00,26,3.8,90.9,22.5,70.0,1012,0.021,,0.002,0.002,17.9,9.7,,,,12.3
20/08/2016,16:00,23,3.8,112.2,20.7,78.8,1012,0.020,,0.001,0.001,13.6,5.1,,3.8,11.4,13.5
20/08/2016,17:00,31,2.9,35.4,19.4,82.5,1013,0.016,,0.003,0.004,13.6,6.6,,3.0,11.4,12.9
20/08/2016,18:00,27,2.1,5.0,18.6,84.7,1014,0.015,,0.003,0.003,12.9,5.0,1.9,2.8,11.5,13.0
20/08/2016,19:00,22,1.8,127.1,17.9,87.3,1014,0.013,,0.006,0.002,13.8,5.6,0.7,3.5,11.7,12.4
20/08/2016,20:00,50,0.6,118.4,16.5,90.9,1014,0.013,,0.008,0.002,14.4,7.5,1.1,2.4,11.0,11.0
20/08/2016,21:00,95,1.0,22.8,15.6,93.0,1015,0.008,,0.009,0.002,14.7,8.6,1.2,2.8,13.7,9.3
20/08/2016,22:00,203,0.3,83.1,14.4,93.3,1015,0.004,,0.015,0.002,17.0,11.6,,1.2,14.2,7.4
20/08/2016,23:00,268,0.6,70.4,13.4,92.9,1015,0.005,,0.017,0.001,13.6,9.5,,3.0,14.3,5.2
21/08/2016,00:00,79,0.6,99.6,11.9,89.2,1016,0.006,,0.012,0.001,10.4,6.7,,2.9,12.3,5.6
21/08/2016,01:00,217,0.7,44.6,13.0,64.1,1015,0.015,,0.005,0.001,8.4,6.1,,3.6,11.0,6.4
21/08/2016,02:00,233,0.9,26.3,10.5,72.8,1015,0.017,,0.003,0.001,5.9,4.0,,3.4,10.9,8.1
21/08/2016,03:00,234,0.4,62.5,9.2,75.2,1014,0.014,,0.006,0.001,7.3,5.5,,3.7,8.4,8.7
21/08/2016,04:00,193,0.4,49.3,9.1,73.2,1014,0.015,,0.004,0.001,5.8,4.4,,3.5,13.3,7.3
21/08/2016,05:00,209,0.5,29.3,8.1,79.0,1015,0.014,,0.006,0.001,3.9,2.2,,2.4,10.1,8.3
21/08/2016,06:00,229,0.7,11.6,8.3,78.3,1016,0.011,,0.008,0.001,7.0,5.2,,3.4,9.6,7.9
21/08/2016,07:00,207,0.5,10.4,12.0,65.3,1016,0.006,,0.010,0.001,9.4,7.7,,,,8.6
21/08/2016,08:00,220,0.8,9.8,16.5,47.9,1017,,,0.006,,11.2,9.3,,,,
21/08/2016,09:00,221,1.3,8.1,19.7,38.8,1017,0.017,,0.004,0.001,10.8,9.1,,3.6,13.6,14.3
21/08/2016,10:00,230,1.6,17.1,22.1,33.7,1017,0.019,,0.003,0.001,8.8,7.1,,3.8,13.1,15.9
21/08/2016,11:00,172,1.1,49.8,23.9,32.8,1016,0.020,,0.002,0.001,8.0,5.5,,2.6,10.4,15.4
21/08/2016,12:00,172,0.8,65.1,24.4,32.7,1015,0.023,,0.000,0.001,9.2,5.7,,,,16.0
21/08/2016,13:00,177,1.4,50.7,24.1,37.1,1014,0.027,,0.001,0.001,12.2,8.0,,3.1,8.8,15.4
21/08/2016,14:00,85,1.9,51.9,22.3,45.0,1014,0.025,,0.000,0.001,13.4,6.6,,3.0,11.0,14.8
21/08/2016,15:00,95,3.2,17.1,20.8,51.6,1013,0.024,,0.000,0.001,12.4,5.1,,3.1,8.1,13.5
21/08/2016,16:00,86,3.3,15.3,19.0,60.9,1014,0.021,,0.000,0.001,10.5,2.8,,2.4,9.4,11.9
21/08/2016,17:00,88,3.1,8.5,17.2,72.0,1015,0.020,,0.000,0.001,13.3,4.7,,3.3,14.1,14.5
21/08/2016,18:00,97,2.1,5.8,15.8,78.9,1015,0.022,,0.000,0.001,10.7,2.4,,3.5,11.7,14.2
21/08/2016,19:00,103,2.2,4.6,15.2,82.4,1015,0.017,,0.000,0.001,11.9,4.1,,2.4,8.4,13.7
21/08/2016,20:00,105,1.6,6.9,14.2,85.9,1015,0.021,,0.000,0.001,11.2,4.6,,2.5,8.9,12.5
21/08/2016,21:00,111,1.1,9.2,13.1,89.4,1015,0.016,,0.001,0.001,9.6,4.5,,3.5,9.1,12.7
21/08/2016,22:00,111,0.5,60.6,12.4,91.1,1016,0.016,,0.002,0.001,8.9,4.1,,3.1,8.8,11.7
21/08/2016,23:00,181,0.3,42.7,11.8,92.0,1014,0.011,,0.006,0.001,9.3,5.0,,2.3,10.7,9.8
22/08/2016,00:00,238,0.5,16.4,11.7,93.0,1015,0.006,,0.016,0.001,15.0,10.5,,4.9,16.3,8.2
22/08/2016,01:00,198,0.4,49.2,11.8,92.6,1015,0.010,,0.011,0.001,16.1,11.0,,4.1,12.2,8.1
22/08/2016,02:00,209,0.8,10.3,11.6,90.9,1014,0.011,,0.006,0.001,16.0,10.7,,4.3,12.9,8.8
22/08/2016,03:00,210,0.6,16.4,11.1,91.0,1014,0.008,,0.008,0.001,14.4,9.4,,3.2,9.6,7.2
22/08/2016,04:00,204,0.9,7.5,11.0,89.8,1014,0.009,,0.005,0.001,14.4,9.6,,5.4,13.2,8.7
22/08/2016,05:00,214,0.6,10.0,10.5,90.6,1014,0.008,,0.007,0.001,15.8,11.2,,5.5,13.3,9.1
22/08/2016,06:00,218,0.5,13.1,10.7,90.8,1014,0.003,,0.021,0.001,15.5,10.2,,5.2,12.1,6.7
22/08/2016,07:00,216,0.6,14.5,13.6,81.7,1014,0.003,,0.021,0.001,15.2,9.7,,4.8,13.2,6.4
22/08/2016,08:00,211,1.0,16.8,18.4,66.9,1014,0.006,,0.020,0.001,20.2,12.2,,4.6,12.8,7.7
22/08/2016,09:00,231,1.0,13.5,22.5,56.6,1014,0.009,,0.023,0.001,23.2,12.8,1.1,4.2,13.9,12.8
22/08/2016,10:00,64,0.5,88.9,22.4,62.3,1014,0.016,,0.010,0.001,16.2,6.8,0.9,3.8,13.7,14.8
22/08/2016,11:00,55,2.8,15.2,23.3,60.0,1013,0.022,,0.000,0.001,12.6,5.0,1.5,3.4,11.2,15.9
22/08/2016,12:00,23,3.5,124.3,23.4,59.4,1012,0.022,,0.001,0.001,11.3,5.0,,2.3,10.6,13.8
22/08/2016,13:00,30,3.5,114.0,23.6,59.5,1012,0.023,,0.001,0.001,13.3,7.2,,3.2,11.4,13.1
22/08/2016,14:00,37,4.0,83.7,23.7,56.1,1011,0.023,,0.000,0.001,14.0,7.7,,3.2,7.8,12.6
22/08/2016,15:00,35,3.9,14.8,22.4,63.1,1010,0.026,,0.001,0.001,10.7,5.3,,,,9.8
22/08/2016,16:00,41,3.5,8.2,21.0,68.4,1011,0.024,,0.001,0.001,10.8,6.3,,,,9.4
22/08/2016,17:00,29,3.4,7.8,19.5,77.3,1011,0.021,,0.001,0.001,10.0,5.3,,2.7,10.3,12.4
22/08/2016,18:00,33,2.7,6.0,18.6,81.3,1011,0.018,,0.003,0.001,8.6,3.4,,2.8,11.2,13.0
22/08/2016,19:00,27,2.8,5.5,18.3,82.5,1012,0.017,,0.002,0.001,9.1,3.9,,3.0,10.2,13.0
22/08/2016,20:00,31,2.4,10.3,18.2,84.9,1012,0.015,,0.001,0.001,8.3,3.6,,2.8,9.2,11.7
22/08/2016,21:00,23,2.2,6.9,18.1,87.6,1012,0.015,,0.000,0.001,10.0,4.9,,2.5,9.6,11.0
22/08/2016,22:00,21,2.3,91.5,18.4,86.9,1012,0.017,,0.002,0.001,11.1,5.1,,2.7,10.7,11.3
22/08/2016,23:00,19,2.3,91.9,18.5,87.6,1012,0.015,,0.005,0.004,11.2,4.7,,2.7,7.7,10.2
23/08/2016,00:00,9,2.6,165.0,18.6,87.1,1011,0.016,,0.005,0.003,12.9,5.6,,2.3,8.2,9.9
23/08/2016,01:00,1,3.2,92.6,18.7,84.7,1011,0.014,,0.004,0.001,10.0,3.0,,2.9,7.0,9.4
23/08/2016,02:00,303,1.7,29.2,18.3,84.7,1011,0.014,,0.005,0.002,7.4,1.7,,2.7,7.9,10.0
23/08/2016,03:00,336,1.1,21.1,17.9,85.6,1011,0.013,,0.004,0.001,7.0,2.2,1.4,2.9,10.5,10.5
23/08/2016,04:00,46,0.6,116.7,17.2,88.6,1011,0.013,,0.005,0.001,6.7,2.6,1.3,2.1,8.2,11.4
23/08/2016,05:00,81,0.5,27.5,16.6,90.9,1011,0.009,,0.004,0.001,8.0,4.5,1.0,1.1,3.8,9.3
23/08/2016,06:00,47,0.9,81.9,16.5,92.2,1011,0.009,,0.006,0.002,6.7,3.5,,1.7,7.3,8.6
23/08/2016,07:00,30,0.9,84.1,20.7,76.7,1011,0.007,,0.009,0.001,8.0,3.2,,2.6,9.4,8.2
23/08/2016,08:00,2,1.4,176.6,23.6,63.9,1011,0.010,,0.017,0.002,13.1,6.2,1.4,1.3,10.1,10.7
23/08/2016,09:00,310,3.4,18.3,25.7,55.5,1011,0.018,,0.009,0.001,10.5,3.8,1.2,2.8,12.4,13.3
23/08/2016,10:00,316,2.5,92.6,25.3,54.4,1011,0.021,,0.007,0.001,14.6,5.9,1.7,2.7,11.5,11.6
23/08/2016,11:00,273,2.4,14.3,25.2,54.2,1010,0.021,,0.005,0.001,19.0,8.0,1.8,3.3,10.7,14.9
23/08/2016,12:00,343,1.2,132.9,24.7,55.9,1009,0.021,,0.003,0.001,18.1,6.1,1.3,3.0,12.1,14.7
23/08/2016,13:00,39,1.2,115.2,24.2,61.6,1008,0.019,,0.003,0.001,12.4,5.1,1.4,2.8,9.5,14.9
23/08/2016,14:00,27,2.7,117.5,24.9,60.1,1008,0.024,,0.002,0.001,12.2,5.2,1.0,2.7,10.5,14.6
23/08/2016,15:00,40,2.9,9.6,24.2,60.1,1007,0.026,,0.001,0.001,10.7,3.7,,2.8,11.3,12.3
23/08/2016,16:00,33,2.7,13.8,22.6,67.7,1008,0.023,,0.002,0.001,10.8,4.5,,2.7,13.7,14.0
23/08/2016,17:00,31,2.2,6.7,21.5,74.5,1009,0.018,,0.004,0.001,10.3,3.7,,3.0,11.8,13.7
23/08/2016,18:00,54,1.4,28.5,21.0,80.4,1009,0.015,,0.005,0.001,11.4,3.9,1.3,2.6,11.5,13.7
23/08/2016,19:00,48,0.9,33.7,20.4,84.4,1010,0.018,,0.004,0.001,10.9,2.2,1.6,3.0,12.7,12.5
23/08/2016,20:00,93,1.1,9.9,20.3,86.8,1009,0.015,,0.003,0.001,13.1,4.8,1.4,2.8,10.2,12.3
23/08/2016,21:00,66,2.0,4.8,20.8,87.9,1009,0.016,,0.001,0.001,13.6,4.0,1.8,2.4,7.5,11.5
23/08/2016,22:00,40,2.9,7.8,20.6,90.5,1008,0.015,,0.001,0.001,10.7,2.0,0.7,1.6,8.8,15.7
23/08/2016,23:00,21,3.6,92.2,20.2,93.1,1007,0.015,,0.002,0.001,11.5,4.5,2.2,2.4,8.6,10.3
24/08/2016,00:00,18,3.6,91.5,19.6,92.8,1007,0.011,,0.003,0.004,8.9,1.9,,2.2,11.6,8.2
24/08/2016,01:00,27,3.5,4.6,19.2,93.3,1006,0.016,,0.000,0.001,6.7,1.6,,2.2,8.5,8.7
24/08/2016,02:00,22,4.1,115.8,19.0,93.9,1006,0.017,,0.001,0.001,4.1,1.0,,2.4,9.9,8.1
24/08/2016,03:00,25,2.8,5.0,18.9,94.5,1005,0.017,,0.000,0.001,5.6,2.8,,2.8,13.1,6.4
24/08/2016,04:00,21,2.3,4.6,19.0,94.8,1004,0.015,,0.000,0.001,4.6,1.5,,,,7.5
24/08/2016,05:00,33,1.3,90.6,19.2,95.0,1004,0.014,,0.001,0.002,4.0,1.2,,,,6.5
24/08/2016,06:00,9,1.0,217.4,19.4,95.1,1005,0.013,,0.003,0.002,4.9,2.1,,,,5.5
24/08/2016,07:00,305,0.9,39.3,19.7,95.0,1005,0.007,,0.011,0.001,14.0,10.1,,,,5.0
24/08/2016,08:00,316,0.4,86.9,20.1,94.9,1005,0.004,,0.021,0.001,14.2,9.9,,,,3.9
24/08/2016,09:00,242,0.5,91.6,18.5,93.3,1005,0.003,,0.021,0.001,15.3,10.6,,,,2.3
24/08/2016,10:00,208,1.1,10.4,17.6,93.6,1004,0.006,,0.015,0.001,11.6,8.1,,,,5.8
24/08/2016,11:00,198,1.5,8.9,17.0,93.6,1003,0.010,,0.011,0.001,9.1,6.5,,,,5.1
24/08/2016,12:00,202,2.2,13.0,16.2,94.5,1003,0.013,,0.008,0.001,6.6,5.2,,,,5.4
24/08/2016,13:00,218,1.6,9.9,16.0,94.6,1003,0.011,,0.010,0.001,3.7,2.3,,,,5.4
24/08/2016,14:00,195,2.1,14.7,16.4,93.8,1003,0.013,,0.008,0.000,3.2,2.0,,,,
24/08/2016,15:00,200,1.2,12.9,16.3,93.0,1004,0.011,,0.010,0.001,3.3,1.8,,,,
24/08/2016,16:00,204,1.1,10.5,16.3,91.4,1004,0.011,,0.013,0.001,1.9,0.4,,,,
24/08/2016,17:00,211,0.8,18.7,15.8,92.4,1004,0.013,,0.012,0.001,3.6,2.0,,,,
24/08/2016,18:00,33,0.5,128.8,15.4,94.2,1004,0.009,,0.015,0.001,4.8,3.1,,,,
24/08/2016,19:00,32,1.5,121.2,15.4,94.8,1004,0.007,,0.012,0.000,8.0,6.2,,,,
24/08/2016,20:00,338,0.7,167.1,15.5,95.0,1005,0.006,,0.015,0.001,11.0,9.3,,,,
24/08/2016,21:00,298,0.7,50.6,15.8,95.0,1004,0.002,,0.030,0.002,13.6,11.2,,,,
24/08/2016,22:00,7,1.4,140.5,15.9,95.0,1003,0.007,,0.026,0.002,22.8,19.3,,,,
24/08/2016,23:00,13,2.5,145.6,16.4,95.2,1003,0.006,,0.015,0.001,10.8,7.6,,,,
25/08/2016,00:00,322,2.4,88.3,16.6,94.5,1004,0.012,,0.010,0.001,16.5,13.6,,,,
25/08/2016,01:00,305,3.0,19.2,17.0,87.2,1003,0.008,,0.007,0.001,7.8,5.6,,,,
25/08/2016,02:00,265,3.7,10.3,16.6,81.8,1004,0.014,,0.002,0.001,3.7,2.1,,,,
25/08/2016,03:00,277,4.6,7.7,15.9,79.8,1004,0.014,,0.002,0.001,1.3,0.0,,,,
25/08/2016,04:00,264,4.1,7.6,15.3,76.5,1005,0.019,,0.002,0.001,3.5,2.0,,2.3,12.6,9.2
25/08/2016,05:00,263,5.1,5.5,14.7,74.5,1006,0.020,,0.005,0.001,2.3,1.0,0.9,3.1,7.4,9.4
25/08/2016,06:00,259,4.5,5.9,14.2,72.0,1006,0.019,,0.007,0.001,4.5,2.7,1.1,2.4,6.4,8.7
25/08/2016,07:00,258,4.9,7.8,14.5,66.7,1007,0.017,,0.009,0.000,5.7,3.6,0.6,2.2,2.5,9.5
25/08/2016,08:00,255,4.3,6.1,16.6,59.7,1007,0.019,,0.008,0.001,4.1,2.2,0.9,2.9,6.0,9.9
25/08/2016,09:00,257,6.2,7.9,18.4,53.4,1008,0.022,,0.004,0.001,2.8,0.1,1.4,2.8,6.4,11.6
25/08/2016,10:00,265,6.8,7.4,19.6,47.5,1007,0.021,,0.004,0.001,4.8,2.3,1.3,2.7,7.1,11.5
25/08/2016,11:00,252,5.4,10.2,20.6,43.5,1007,0.022,,0.004,0.000,5.1,2.4,1.5,3.6,8.2,11.6
25/08/2016,12:00,257,6.2,7.1,21.5,41.5,1006,0.022,,0.003,0.000,5.4,3.1,1.6,3.0,8.7,12.7
25/08/2016,13:00,264,5.3,10.7,22.2,36.2,1006,0.021,,0.004,0.001,4.8,2.9,1.3,3.0,6.5,11.9
25/08/2016,14:00,246,3.7,12.4,22.5,34.0,1006,0.021,,0.004,0.000,1.8,0.1,0.1,2.7,8.9,12.2
25/08/2016,15:00,248,3.5,8.3,21.9,35.0,1006,0.021,,0.005,0.001,3.0,1.5,,2.7,6.4,11.9
25/08/2016,16:00,258,3.7,13.7,19.5,41.0,1008,0.019,,0.006,0.001,4.4,2.2,,2.5,11.1,10.7
25/08/2016,17:00,254,3.8,10.5,17.4,44.6,1009,0.019,,0.009,0.001,3.3,0.6,0.7,2.6,6.8,11.2
25/08/2016,18:00,250,2.7,6.2,15.8,51.3,1011,0.012,,0.016,0.001,6.0,3.4,1.1,2.2,11.3,10.5
25/08/2016,19:00,249,2.8,5.9,14.6,55.5,1011,0.012,,0.015,0.001,7.3,4.8,1.4,3.2,11.4,10.0
25/08/2016,20:00,247,2.0,5.0,13.3,60.2,1012,0.011,,0.016,0.001,5.2,2.9,1.1,3.3,10.3,9.9
25/08/2016,21:00,249,1.7,5.9,12.9,61.6,1013,0.012,,0.013,0.001,3.8,1.8,1.0,2.4,11.0,10.9
25/08/2016,22:00,248,2.6,7.3,12.0,65.4,1012,0.013,,0.011,0.001,5.3,3.7,1.3,2.6,10.7,9.5
