Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm)
16/01/2016,20:00,,,,,,,,,0.000
16/01/2016,21:00,,,,,,,,,0.000
16/01/2016,22:00,,,,,,,,,0.000
16/01/2016,23:00,,,,,,,,,0.000
17/01/2016,00:00,,,,,,,,,
17/01/2016,01:00,,,,,,,,,0.000
17/01/2016,02:00,,,,,,,,,0.000
17/01/2016,03:00,,,,,,,,,0.000
17/01/2016,04:00,,,,,,,,,0.000
17/01/2016,05:00,,,,,,,,,0.000
17/01/2016,06:00,,,,,,,,,0.000
17/01/2016,07:00,,,,,,,,,0.000
17/01/2016,08:00,,,,,,,,,0.000
17/01/2016,09:00,,,,,,,,,0.001
17/01/2016,10:00,,,,,,,,,0.000
17/01/2016,11:00,,,,,,,,,0.000
17/01/2016,12:00,,,,,,,,,0.001
17/01/2016,13:00,,,,,,,,,0.000
17/01/2016,14:00,,,,,,,,,0.000
17/01/2016,15:00,,,,,,,,,0.000
17/01/2016,16:00,,,,,,,,,0.000
17/01/2016,17:00,,,,,,,,,0.000
17/01/2016,18:00,,,,,,,,,0.000
17/01/2016,19:00,,,,,,,,,0.000
17/01/2016,20:00,,,,,,,,,0.000
17/01/2016,21:00,,,,,,,,,0.000
17/01/2016,22:00,,,,,,,,,0.000
17/01/2016,23:00,,,,,,,,,0.000
18/01/2016,00:00,,,,,,,,,
18/01/2016,01:00,,,,,,,,,0.000
18/01/2016,02:00,,,,,,,,,0.000
18/01/2016,03:00,,,,,,,,,0.000
18/01/2016,04:00,,,,,,,,,0.000
18/01/2016,05:00,,,,,,,,,0.000
18/01/2016,06:00,,,,,,,,,0.000
18/01/2016,07:00,,,,,,,,,0.000
18/01/2016,08:00,,,,,,,,,0.000
18/01/2016,09:00,,,,,,,,,0.000
18/01/2016,10:00,,,,,,,,,0.000
18/01/2016,11:00,,,,,,,,,0.001
18/01/2016,12:00,,,,,,,,,0.000
18/01/2016,13:00,,,,,,,,,0.001
18/01/2016,14:00,,,,,,,,,0.001
18/01/2016,15:00,64,4.8,12.6,1.3,29.0,62.3,0.0,1010,0.000
18/01/2016,16:00,76,4.9,14.9,1.0,28.7,64.7,0.0,1009,0.000
18/01/2016,17:00,82,5.6,10.7,1.1,28.3,65.5,0.0,1010,0.000
18/01/2016,18:00,100,4.9,11.5,1.4,27.3,74.1,0.0,1011,0.000
18/01/2016,19:00,105,5.3,10.5,2.0,25.9,81.7,0.0,1012,0.000
18/01/2016,20:00,129,4.5,11.2,0.9,25.6,83.0,0.0,1012,0.000
18/01/2016,21:00,133,3.9,8.9,0.8,25.7,80.2,0.0,1013,0.000
18/01/2016,22:00,128,3.9,9.4,0.9,26.0,78.1,0.0,1012,0.000
18/01/2016,23:00,132,3.9,10.4,0.9,26.3,75.3,0.0,1012,0.000
19/01/2016,00:00,136,3.4,8.4,0.8,26.3,73.8,0.0,1012,
19/01/2016,01:00,130,3.1,11.0,0.7,26.1,73.4,0.0,1012,0.000
19/01/2016,02:00,129,3.0,9.9,0.7,26.0,72.8,0.0,1011,0.000
19/01/2016,03:00,146,2.8,9.5,0.5,25.8,73.5,0.0,1011,0.000
19/01/2016,04:00,153,2.6,6.5,0.4,25.5,73.6,0.0,1011,0.000
19/01/2016,05:00,160,2.9,5.2,0.4,25.4,73.3,0.0,1012,0.000
19/01/2016,06:00,163,2.6,6.2,0.4,25.6,72.3,0.0,1013,0.000
19/01/2016,07:00,148,3.3,14.6,0.9,27.0,67.7,0.0,1014,0.000
19/01/2016,08:00,124,5.1,14.3,1.1,27.9,60.7,0.0,1014,0.000
19/01/2016,09:00,118,4.9,14.9,1.3,28.3,57.9,0.0,1014,0.000
19/01/2016,10:00,109,4.6,16.2,1.1,29.2,55.5,0.0,1014,0.001
19/01/2016,11:00,93,5.1,17.2,1.4,29.8,54.5,0.0,1013,0.000
19/01/2016,12:00,72,5.9,14.6,1.4,30.2,54.1,0.0,1013,0.000
19/01/2016,13:00,84,6.5,12.4,1.2,30.2,52.4,0.0,1012,0.000
19/01/2016,14:00,85,6.7,10.5,1.1,30.1,53.1,0.0,1011,0.000
19/01/2016,15:00,94,5.5,14.8,1.1,30.2,53.1,0.0,1010,0.000
19/01/2016,16:00,92,5.3,12.0,1.1,29.9,51.2,0.0,1010,0.000
19/01/2016,17:00,96,5.7,8.9,0.9,29.0,55.3,0.0,1010,0.000
19/01/2016,18:00,88,5.3,7.2,1.0,28.3,60.4,0.0,1011,0.000
19/01/2016,19:00,95,4.3,7.8,0.9,27.5,66.5,0.0,1011,0.000
19/01/2016,20:00,95,2.4,9.0,0.5,27.1,68.8,0.0,1012,0.000
19/01/2016,21:00,102,2.0,7.2,0.3,26.7,69.9,0.0,1013,0.000
19/01/2016,22:00,107,1.7,9.0,0.3,26.7,69.3,0.0,1013,0.000
19/01/2016,23:00,149,1.3,24.4,0.4,26.0,72.6,0.0,1013,0.000
20/01/2016,00:00,144,1.2,17.2,0.4,25.8,73.4,0.0,1012,
20/01/2016,01:00,165,1.4,18.3,0.1,25.4,75.1,0.0,1012,0.000
20/01/2016,02:00,129,1.5,40.3,0.5,25.2,77.6,0.0,1012,0.000
20/01/2016,03:00,140,1.5,19.1,0.4,25.2,76.2,0.0,1012,0.000
20/01/2016,04:00,187,2.0,6.4,0.4,25.2,74.4,0.0,1012,0.000
20/01/2016,05:00,172,2.4,9.5,0.5,25.3,73.2,0.0,1013,0.000
20/01/2016,06:00,164,3.1,4.3,0.4,25.5,73.2,0.0,1014,0.000
20/01/2016,07:00,164,3.3,9.6,0.6,26.8,67.1,0.0,1014,0.000
20/01/2016,08:00,117,3.4,18.2,1.1,27.9,60.7,0.0,1015,0.001
20/01/2016,09:00,130,2.5,37.3,1.1,28.6,56.6,0.0,1015,0.002
20/01/2016,10:00,94,2.5,43.9,1.2,29.6,51.9,0.0,1014,0.002
20/01/2016,11:00,29,3.3,23.1,1.1,29.6,54.8,0.0,1014,0.001
20/01/2016,12:00,24,4.3,14.7,1.1,29.6,57.3,0.0,1013,0.000
20/01/2016,13:00,34,5.5,12.7,1.0,29.6,58.9,0.0,1012,0.000
20/01/2016,14:00,45,5.8,11.2,1.2,29.6,57.3,0.0,1011,0.000
20/01/2016,15:00,46,5.5,11.8,1.3,29.4,56.0,0.0,1010,0.000
20/01/2016,16:00,52,4.9,10.4,1.1,29.1,55.8,0.0,1010,0.000
20/01/2016,17:00,49,4.7,10.6,1.1,28.6,58.3,0.0,1011,0.000
20/01/2016,18:00,80,4.2,19.4,1.1,28.1,60.5,0.0,1011,0.000
20/01/2016,19:00,86,4.7,10.2,0.9,27.4,68.5,0.0,1011,0.000
20/01/2016,20:00,97,3.9,7.3,1.0,27.2,69.0,0.0,1012,0.000
20/01/2016,21:00,101,2.8,7.2,0.7,26.8,71.0,0.0,1013,0.000
20/01/2016,22:00,124,2.4,10.5,0.5,26.5,72.1,0.0,1013,0.000
20/01/2016,23:00,124,2.7,7.8,0.5,26.3,72.9,0.0,1013,0.001
21/01/2016,00:00,125,2.2,8.4,0.5,25.9,73.5,0.0,1012,
21/01/2016,01:00,128,2.2,10.0,0.6,25.7,73.7,0.0,1012,0.002
21/01/2016,02:00,148,1.5,21.0,0.4,25.5,75.9,0.0,1011,0.001
21/01/2016,03:00,190,1.6,8.7,0.5,25.5,76.2,0.0,1011,0.000
21/01/2016,04:00,172,1.6,15.7,0.3,25.1,78.3,0.0,1011,0.000
21/01/2016,05:00,184,2.3,7.8,0.4,25.1,80.3,0.0,1012,0.000
21/01/2016,06:00,175,3.2,9.9,0.5,24.6,78.8,0.0,1012,0.000
21/01/2016,07:00,185,3.5,14.0,0.6,25.9,75.3,0.0,1013,0.000
21/01/2016,08:00,134,3.2,33.3,1.2,27.8,68.1,0.0,1013,0.000
21/01/2016,09:00,108,4.4,15.1,1.0,28.6,62.6,0.0,1013,0.001
21/01/2016,10:00,72,3.9,28.4,1.4,29.3,59.7,0.0,1013,0.001
21/01/2016,11:00,47,4.3,16.2,1.1,29.7,56.9,0.0,1013,0.000
21/01/2016,12:00,39,4.5,15.0,1.1,29.8,58.7,0.0,1012,0.000
21/01/2016,13:00,43,5.2,12.7,1.1,29.6,60.9,0.0,1011,0.000
21/01/2016,14:00,48,5.6,11.9,1.2,29.5,61.6,0.0,1010,0.000
21/01/2016,15:00,51,5.3,10.3,1.0,29.2,62.2,0.0,1010,0.000
21/01/2016,16:00,54,5.0,14.2,1.0,28.9,62.5,0.0,1009,0.000
21/01/2016,17:00,87,4.7,11.3,0.9,28.5,62.7,0.0,1010,0.000
21/01/2016,18:00,89,4.6,8.5,0.8,27.7,66.9,0.0,1010,0.000
21/01/2016,19:00,92,3.2,13.0,0.9,27.0,70.2,0.0,1011,0.000
21/01/2016,20:00,134,1.6,15.2,0.4,26.3,73.0,0.0,1011,0.000
21/01/2016,21:00,126,1.1,35.1,0.5,25.9,75.3,0.0,1012,0.000
21/01/2016,22:00,146,1.4,17.6,0.3,25.2,78.9,0.0,1012,0.000
21/01/2016,23:00,144,1.7,17.2,0.3,25.2,75.9,0.0,1012,0.000
22/01/2016,00:00,150,1.9,17.6,0.5,24.6,75.5,0.0,1012,
22/01/2016,01:00,166,2.7,3.9,0.3,24.7,73.6,0.0,1011,0.000
22/01/2016,02:00,163,2.5,4.6,0.4,24.1,73.2,0.0,1011,0.000
22/01/2016,03:00,172,2.0,18.3,0.3,23.5,72.5,0.0,1011,0.000
22/01/2016,04:00,185,1.8,12.3,0.3,23.6,70.2,0.0,1011,0.000
22/01/2016,05:00,189,2.0,11.9,0.3,23.5,71.7,0.0,1011,0.000
22/01/2016,06:00,185,1.9,9.0,0.2,23.7,72.1,0.0,1012,0.000
22/01/2016,07:00,183,2.0,15.8,0.5,25.2,68.2,0.0,1012,0.000
22/01/2016,08:00,113,2.5,25.2,1.0,27.0,57.6,0.0,1013,0.002
22/01/2016,09:00,87,2.6,29.3,1.2,27.4,56.9,0.0,1013,0.001
22/01/2016,10:00,65,3.3,24.3,1.2,28.4,52.3,0.0,1012,0.000
22/01/2016,11:00,43,3.5,24.1,1.2,28.5,53.5,0.0,1011,0.000
22/01/2016,12:00,39,3.2,24.5,1.1,28.6,54.9,0.0,1011,0.000
22/01/2016,13:00,40,4.0,17.3,1.2,28.7,55.9,0.0,1010,0.000
22/01/2016,14:00,33,5.0,14.0,1.1,28.4,57.4,0.0,1009,0.000
22/01/2016,15:00,47,4.8,12.6,1.1,28.6,56.6,0.0,1009,0.000
22/01/2016,16:00,49,4.6,12.0,1.1,28.4,56.5,0.0,1008,0.000
22/01/2016,17:00,47,4.4,10.5,1.0,27.9,58.0,0.0,1008,0.000
22/01/2016,18:00,46,3.6,8.4,0.9,27.2,60.4,0.0,1009,0.000
22/01/2016,19:00,64,2.1,22.3,0.6,26.6,62.6,0.0,1009,0.000
22/01/2016,20:00,100,1.0,20.0,0.5,26.2,63.8,0.0,1010,0.000
22/01/2016,21:00,115,0.8,29.9,0.4,25.5,66.6,0.0,1010,0.000
22/01/2016,22:00,130,1.0,14.9,0.3,25.1,69.0,0.0,1011,0.000
22/01/2016,23:00,149,1.2,14.9,0.1,25.0,69.9,0.0,1011,0.000
23/01/2016,00:00,156,1.3,10.0,0.2,25.0,70.6,0.0,1010,
23/01/2016,01:00,171,0.9,22.6,0.3,24.9,70.3,0.0,1009,0.000
23/01/2016,02:00,129,0.3,65.8,0.2,24.8,70.0,0.0,1009,0.000
23/01/2016,03:00,172,0.9,25.7,0.4,24.5,71.3,0.0,1009,0.000
23/01/2016,04:00,190,1.6,10.6,0.4,24.3,72.4,0.0,1009,0.000
23/01/2016,05:00,204,1.5,8.8,0.3,24.2,73.3,0.0,1010,0.000
23/01/2016,06:00,199,1.5,10.3,0.4,24.1,75.7,0.0,1010,0.001
23/01/2016,07:00,186,0.4,108.9,0.4,26.3,67.5,0.0,1011,0.001
23/01/2016,08:00,0,2.1,176.4,1.2,27.5,59.7,0.0,1011,0.001
23/01/2016,09:00,19,2.5,22.8,1.0,28.2,56.4,0.0,1010,0.000
23/01/2016,10:00,10,2.8,179.0,1.1,28.9,54.8,0.0,1010,0.000
23/01/2016,11:00,16,3.6,17.3,1.0,29.2,55.5,0.0,1009,0.000
23/01/2016,12:00,25,3.6,22.8,1.1,29.5,55.0,0.0,1008,0.000
23/01/2016,13:00,39,4.3,17.1,0.9,29.2,58.2,0.0,1007,0.000
23/01/2016,14:00,42,4.1,14.6,1.0,29.2,59.4,0.0,1007,0.000
23/01/2016,15:00,44,4.5,11.6,1.0,29.2,58.6,0.0,1006,0.000
23/01/2016,16:00,35,4.6,10.7,1.0,28.9,59.5,0.0,1005,0.000
23/01/2016,17:00,39,4.0,10.6,1.0,28.6,60.5,0.0,1005,0.000
23/01/2016,18:00,30,3.6,8.3,0.7,27.8,64.5,0.0,1006,0.000
23/01/2016,19:00,24,3.1,4.7,0.5,27.0,68.4,0.0,1006,0.000
23/01/2016,20:00,17,3.0,9.2,0.5,26.8,69.6,0.0,1007,0.000
23/01/2016,21:00,356,1.4,13.7,0.3,26.9,69.5,0.0,1007,0.000
23/01/2016,22:00,353,1.8,7.7,0.4,26.5,72.1,0.0,1008,0.000
23/01/2016,23:00,6,2.7,175.3,0.3,26.6,70.6,0.0,1007,0.000
24/01/2016,00:00,11,2.7,176.2,0.5,26.5,71.5,0.0,1007,
24/01/2016,01:00,11,3.1,8.2,0.4,26.4,72.5,0.0,1006,0.000
24/01/2016,02:00,8,3.2,177.4,0.6,26.6,73.2,0.0,1006,0.000
24/01/2016,03:00,7,3.6,8.0,0.6,26.8,73.2,0.0,1005,0.000
24/01/2016,04:00,10,2.9,177.7,0.5,26.6,73.9,0.0,1005,0.000
24/01/2016,05:00,6,3.1,176.8,0.4,26.7,73.4,0.0,1006,0.000
24/01/2016,06:00,354,1.5,15.6,0.4,26.8,74.9,0.0,1007,0.000
24/01/2016,07:00,351,2.2,13.0,0.9,27.6,71.8,0.0,1008,0.000
24/01/2016,08:00,358,4.1,9.5,0.8,28.4,67.3,0.0,1008,0.000
24/01/2016,09:00,340,3.1,19.9,0.9,28.9,66.4,0.0,1008,0.000
24/01/2016,10:00,353,2.5,26.9,0.9,29.6,60.4,0.0,1008,0.000
24/01/2016,11:00,40,2.4,36.3,0.9,29.7,59.9,0.0,1007,0.000
24/01/2016,12:00,45,3.4,18.2,1.0,29.6,63.2,0.0,1007,0.000
24/01/2016,13:00,46,4.5,14.4,1.0,29.5,66.0,0.0,1006,0.000
24/01/2016,14:00,41,5.7,12.2,1.1,29.3,67.0,0.0,1005,0.000
24/01/2016,15:00,38,5.8,12.0,1.2,29.0,68.2,0.0,1004,0.000
24/01/2016,16:00,35,5.6,10.6,1.1,28.9,68.0,0.0,1004,0.000
24/01/2016,17:00,29,5.6,9.3,0.9,28.4,69.7,0.0,1004,0.000
24/01/2016,18:00,18,5.0,6.4,0.8,28.0,69.5,0.0,1005,0.000
24/01/2016,19:00,12,3.7,175.8,0.5,27.6,70.0,0.0,1006,0.000
24/01/2016,20:00,5,2.7,175.4,0.6,27.5,69.6,0.0,1007,0.000
24/01/2016,21:00,7,2.3,179.0,0.5,27.4,69.1,0.0,1007,0.000
24/01/2016,22:00,33,2.3,7.6,0.6,27.3,70.1,0.0,1008,0.000
24/01/2016,23:00,16,3.1,5.9,0.4,27.4,70.8,0.0,1008,0.000
25/01/2016,00:00,13,2.7,174.9,0.4,27.5,72.3,0.0,1007,
25/01/2016,01:00,17,3.1,7.1,0.4,27.4,72.1,0.0,1007,0.000
25/01/2016,02:00,14,2.9,6.5,0.4,27.2,73.0,0.0,1007,0.000
25/01/2016,03:00,9,3.3,178.6,0.4,27.2,74.0,0.0,1006,0.000
25/01/2016,04:00,5,3.3,176.5,0.5,27.2,73.8,0.0,1006,0.000
25/01/2016,05:00,4,2.9,5.9,0.5,27.1,73.9,0.0,1006,0.000
25/01/2016,06:00,14,2.6,7.4,0.7,27.4,74.4,0.0,1007,0.000
25/01/2016,07:00,9,4.2,177.7,0.6,28.4,70.9,0.0,1008,0.000
25/01/2016,08:00,354,3.8,14.2,0.7,28.9,67.8,0.0,1009,0.000
25/01/2016,09:00,356,3.9,13.1,0.8,29.3,64.4,0.0,1009,0.000
25/01/2016,10:00,33,4.8,18.9,1.2,29.7,63.5,0.0,1009,0.000
25/01/2016,11:00,44,5.5,11.7,1.1,29.6,63.3,0.0,1008,0.000
25/01/2016,12:00,44,5.7,12.9,1.1,29.8,63.4,0.0,1008,0.000
25/01/2016,13:00,42,5.9,11.8,1.2,29.5,65.1,0.0,1007,0.000
25/01/2016,14:00,37,5.6,12.9,1.2,29.5,65.3,0.0,1006,0.000
25/01/2016,15:00,41,5.8,13.0,1.3,29.5,64.1,0.0,1005,0.000
25/01/2016,16:00,37,5.9,10.8,1.2,29.3,64.7,0.0,1005,0.000
25/01/2016,17:00,29,5.6,8.9,1.0,28.8,66.7,0.0,1005,0.000
25/01/2016,18:00,28,5.1,6.2,0.8,28.4,67.4,0.0,1006,0.000
25/01/2016,19:00,23,4.4,7.1,0.7,28.3,68.1,0.0,1007,0.000
25/01/2016,20:00,18,4.1,8.0,0.8,28.1,70.7,0.0,1007,0.000
25/01/2016,21:00,16,3.2,11.1,0.6,28.1,71.2,0.0,1008,0.000
25/01/2016,22:00,22,2.4,6.3,0.4,28.0,72.7,0.0,1008,0.000
25/01/2016,23:00,21,2.3,7.5,0.4,27.9,73.9,0.0,1008,0.000
26/01/2016,00:00,25,2.2,11.6,0.4,27.9,74.9,0.0,1008,
26/01/2016,01:00,22,2.6,8.0,0.4,27.6,75.8,0.0,1007,0.000
26/01/2016,02:00,2,0.7,147.3,0.5,27.6,76.0,0.0,1006,0.000
26/01/2016,03:00,38,2.2,18.1,0.7,27.7,76.3,0.0,1006,0.000
26/01/2016,04:00,42,2.9,8.7,0.6,27.9,75.7,0.0,1006,0.000
26/01/2016,05:00,358,3.8,168.4,1.0,25.8,75.6,1.0,1007,0.000
26/01/2016,06:00,32,0.9,129.0,0.8,25.4,82.4,0.0,1007,0.000
26/01/2016,07:00,55,3.1,9.8,0.9,27.5,78.7,0.0,1008,0.000
26/01/2016,08:00,46,3.9,9.2,0.9,28.1,76.6,0.0,1008,0.000
26/01/2016,09:00,340,2.5,40.0,1.3,26.6,83.3,0.5,1009,0.000
26/01/2016,10:00,323,1.8,22.6,0.6,26.8,83.8,0.0,1009,0.000
26/01/2016,11:00,346,2.8,22.6,1.4,27.3,80.6,0.0,1009,0.000
26/01/2016,12:00,38,2.8,24.2,1.2,28.8,73.2,0.0,1008,0.000
26/01/2016,13:00,50,3.3,20.2,1.1,29.4,68.7,0.0,1007,0.000
26/01/2016,14:00,42,4.1,14.5,1.1,29.5,68.1,0.0,1007,0.000
26/01/2016,15:00,44,4.1,13.3,1.0,29.2,70.6,0.0,1006,0.000
26/01/2016,16:00,59,4.0,12.3,1.0,28.9,73.0,0.0,1006,0.000
26/01/2016,17:00,56,4.5,11.6,1.0,29.0,71.7,0.0,1006,0.000
26/01/2016,18:00,50,4.0,9.3,1.0,28.5,75.3,0.0,1006,0.000
26/01/2016,19:00,40,3.8,7.7,0.7,28.2,76.6,0.0,1008,0.000
26/01/2016,20:00,41,3.5,7.6,0.7,28.1,77.8,0.0,1008,0.000
26/01/2016,21:00,56,3.2,9.3,0.8,28.1,78.5,0.0,1009,0.000
26/01/2016,22:00,46,3.5,12.5,1.0,28.0,79.1,0.0,1009,0.000
26/01/2016,23:00,43,3.6,7.8,0.8,27.9,77.2,0.0,1009,0.000
27/01/2016,00:00,27,3.0,5.8,0.4,27.6,79.6,0.0,1009,
27/01/2016,01:00,33,3.0,6.1,0.5,27.7,79.0,0.0,1008,0.000
27/01/2016,02:00,21,2.5,11.7,0.4,27.4,79.3,0.0,1007,0.000
27/01/2016,03:00,31,2.3,14.7,0.5,27.4,78.9,0.0,1007,0.001
27/01/2016,04:00,65,2.8,14.0,1.1,27.6,76.1,0.0,1007,0.000
27/01/2016,05:00,82,2.1,13.5,0.7,27.4,74.4,0.0,1007,0.001
27/01/2016,06:00,61,2.6,10.4,0.7,27.9,73.3,0.0,1009,0.001
27/01/2016,07:00,54,3.4,10.8,0.9,28.7,71.0,0.0,1009,0.001
27/01/2016,08:00,54,3.7,12.8,0.9,28.9,71.9,0.0,1010,0.000
27/01/2016,09:00,40,4.0,12.5,0.8,29.0,71.5,0.0,1010,0.000
27/01/2016,10:00,50,4.3,16.6,1.2,29.8,66.6,0.0,1009,0.000
27/01/2016,11:00,48,4.3,16.7,1.2,29.7,65.0,0.0,1009,0.000
27/01/2016,12:00,40,4.8,16.3,1.2,29.9,63.2,0.0,1008,0.000
27/01/2016,13:00,47,5.5,12.8,1.2,29.9,61.7,0.0,1008,0.000
27/01/2016,14:00,41,5.8,12.5,1.2,29.7,62.0,0.0,1007,0.000
27/01/2016,15:00,38,5.4,13.7,1.1,29.5,64.9,0.0,1006,0.000
27/01/2016,16:00,43,4.9,12.2,1.1,29.5,66.7,0.0,1006,0.000
27/01/2016,17:00,39,4.9,11.2,1.0,29.0,69.1,0.0,1006,0.000
27/01/2016,18:00,39,4.4,8.4,0.8,28.6,69.0,0.0,1006,0.000
27/01/2016,19:00,33,3.6,7.0,0.6,28.3,71.4,0.0,1007,0.000
27/01/2016,20:00,31,3.4,5.4,0.6,28.1,73.8,0.0,1008,0.000
27/01/2016,21:00,38,3.4,7.9,0.7,28.3,74.7,0.0,1008,0.000
27/01/2016,22:00,37,3.4,8.3,0.7,28.4,73.0,0.0,1009,0.000
27/01/2016,23:00,34,4.2,7.0,0.9,28.2,75.6,0.1,1008,0.000
28/01/2016,00:00,38,3.7,7.9,0.9,27.8,75.6,0.0,1008,
28/01/2016,01:00,29,4.0,7.2,0.6,28.0,73.9,0.0,1007,0.000
28/01/2016,02:00,21,3.8,6.2,0.5,27.8,75.7,0.0,1007,0.000
28/01/2016,03:00,14,3.1,5.8,0.6,27.8,74.5,0.0,1007,0.000
28/01/2016,04:00,12,2.7,173.5,0.6,27.4,76.3,0.0,1007,0.000
28/01/2016,05:00,5,2.8,176.6,0.4,27.2,75.1,0.0,1007,0.000
28/01/2016,06:00,10,2.1,176.4,0.5,27.3,74.4,0.0,1007,0.000
28/01/2016,07:00,17,3.1,10.7,0.7,28.3,73.9,0.0,1008,0.000
28/01/2016,08:00,33,3.5,15.4,0.9,28.8,71.3,0.0,1008,0.000
28/01/2016,09:00,36,3.8,15.9,0.9,29.1,70.6,0.0,1009,0.000
28/01/2016,10:00,35,3.9,12.3,0.9,29.2,72.0,0.0,1008,0.000
28/01/2016,11:00,43,4.6,12.5,1.0,29.4,72.4,0.0,1008,0.000
28/01/2016,12:00,35,5.1,11.2,0.9,29.5,72.9,0.0,1007,0.000
28/01/2016,13:00,40,5.5,10.9,1.2,29.5,73.5,0.0,1006,0.000
28/01/2016,14:00,37,5.4,10.3,1.1,29.3,74.4,0.0,1006,0.000
28/01/2016,15:00,35,4.9,9.5,1.1,29.0,75.2,0.0,1005,0.000
28/01/2016,16:00,29,5.4,9.4,0.8,28.9,74.9,0.0,1004,0.000
28/01/2016,17:00,31,4.7,8.5,0.9,28.8,75.8,0.0,1005,0.000
28/01/2016,18:00,22,3.4,6.8,0.9,28.6,76.8,0.0,1005,0.000
28/01/2016,19:00,17,3.4,8.4,0.9,28.6,76.1,0.0,1005,0.000
28/01/2016,20:00,353,3.2,8.7,0.5,28.8,74.4,0.0,1006,0.000
28/01/2016,21:00,354,3.5,8.7,0.6,28.8,75.2,0.0,1007,0.000
28/01/2016,22:00,350,3.6,7.0,0.7,28.8,74.5,0.0,1007,0.000
28/01/2016,23:00,354,3.7,7.4,0.7,28.6,76.2,0.0,1007,0.000
29/01/2016,00:00,355,3.8,5.7,0.7,28.3,77.4,0.0,1006,
29/01/2016,01:00,2,3.6,7.3,0.6,28.1,78.6,0.0,1005,0.000
29/01/2016,02:00,11,2.7,177.6,0.5,28.0,79.6,0.0,1005,0.000
29/01/2016,03:00,6,2.6,176.8,0.6,28.1,79.5,0.0,1004,0.000
29/01/2016,04:00,23,2.5,4.7,0.4,28.1,80.0,0.0,1005,0.000
29/01/2016,05:00,19,3.0,4.9,0.4,28.1,79.5,0.0,1005,0.000
29/01/2016,06:00,20,3.7,6.8,0.6,28.2,79.2,0.0,1005,0.000
29/01/2016,07:00,18,4.6,9.4,0.7,28.8,77.0,0.0,1006,0.000
29/01/2016,08:00,3,3.5,170.1,0.9,29.2,76.0,0.0,1007,0.000
29/01/2016,09:00,2,3.2,16.4,0.7,29.8,73.7,0.0,1007,0.000
29/01/2016,10:00,33,5.0,12.9,1.1,30.2,73.9,0.0,1007,0.000
29/01/2016,11:00,28,5.9,8.3,1.0,30.2,73.8,0.0,1007,0.000
29/01/2016,12:00,33,6.6,10.0,1.2,30.3,73.4,0.0,1005,0.000
29/01/2016,13:00,29,7.2,9.6,1.2,29.9,75.2,0.0,1004,0.000
29/01/2016,14:00,22,6.3,9.5,1.1,29.1,77.3,0.0,1004,0.000
29/01/2016,15:00,17,4.6,7.0,0.9,28.8,77.5,0.0,1004,0.000
29/01/2016,16:00,22,3.2,8.5,0.6,28.8,77.9,0.0,1004,0.000
29/01/2016,17:00,22,3.5,10.5,0.6,28.8,78.5,0.0,1004,0.000
29/01/2016,18:00,355,4.0,10.6,1.1,28.9,77.7,0.0,1004,0.000
29/01/2016,19:00,352,3.4,8.2,0.9,28.8,79.2,0.0,1005,0.000
29/01/2016,20:00,5,3.9,8.6,0.8,28.8,80.4,0.0,1005,0.000
29/01/2016,21:00,3,2.9,9.3,0.5,28.8,80.5,0.0,1006,0.000
29/01/2016,22:00,0,2.9,7.2,0.5,28.8,81.0,0.0,1007,0.000
29/01/2016,23:00,355,3.4,7.0,0.7,28.8,81.2,0.0,1007,0.000
30/01/2016,00:00,334,3.7,25.0,1.1,28.0,82.3,9.9,1006,
30/01/2016,01:00,329,2.4,22.9,0.7,26.7,88.0,0.8,1006,0.000
30/01/2016,02:00,288,1.4,20.6,0.6,25.5,87.7,0.0,1005,0.000
30/01/2016,03:00,240,0.5,66.5,0.5,26.1,87.0,0.0,1005,0.000
30/01/2016,04:00,168,1.1,25.2,0.4,26.3,89.1,0.0,1005,0.000
30/01/2016,05:00,194,1.4,10.8,0.2,26.4,90.1,0.0,1005,0.000
30/01/2016,06:00,173,0.8,22.5,0.2,26.9,88.8,0.0,1006,0.000
30/01/2016,07:00,296,0.7,34.0,0.4,28.5,85.7,0.0,1006,0.000
30/01/2016,08:00,310,1.6,30.2,0.5,28.7,83.6,2.6,1007,0.000
30/01/2016,09:00,30,3.0,56.0,2.8,28.3,85.0,11.2,1007,0.000
30/01/2016,10:00,29,6.4,7.7,1.2,29.6,77.7,0.0,1007,0.000
30/01/2016,11:00,31,6.5,9.4,1.1,29.6,77.3,0.0,1007,0.000
30/01/2016,12:00,26,6.6,10.0,1.1,30.0,76.6,0.0,1006,0.000
30/01/2016,13:00,26,6.6,8.2,1.2,30.0,76.3,0.0,1006,0.000
30/01/2016,14:00,20,6.2,11.6,1.3,30.2,74.4,0.0,1005,0.000
30/01/2016,15:00,35,5.6,12.4,1.1,30.1,75.2,0.0,1004,0.000
30/01/2016,16:00,36,5.6,9.9,0.9,30.1,74.2,0.0,1004,0.000
30/01/2016,17:00,37,4.8,9.2,0.9,29.7,75.1,0.0,1004,0.000
30/01/2016,18:00,31,4.8,7.5,0.9,29.1,78.3,0.0,1005,0.000
30/01/2016,19:00,23,4.5,4.9,0.7,28.6,79.6,0.0,1005,0.000
30/01/2016,20:00,13,3.0,6.6,0.7,28.4,80.7,0.0,1007,0.000
