Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
22/02/2016,09:00,120,2.8,26.1,1.3,27.0,70.7,0.0,1015,0.002,0.003,0.005,0.001,10.7,5.0,13
22/02/2016,10:00,114,3.3,21.4,1.6,28.3,65.2,0.0,1014,0.010,0.004,0.014,0.005,9.9,4.3,14
22/02/2016,11:00,107,4.6,16.1,1.6,29.0,62.7,0.0,1014,0.020,0.007,0.026,0.010,11.5,4.9,14
22/02/2016,12:00,110,3.1,28.4,2.1,27.7,71.0,0.0,1013,0.005,0.003,0.008,0.003,15.6,6.2,11
22/02/2016,13:00,105,3.2,25.8,2.1,27.2,73.4,0.1,1013,0.017,0.007,0.024,0.008,12.1,5.6,16
22/02/2016,14:00,101,4.3,12.4,1.6,28.5,67.0,0.0,1012,0.006,0.003,0.009,0.004,13.3,4.0,17
22/02/2016,15:00,98,5.2,12.6,1.5,28.9,62.5,0.0,1011,0.002,0.002,0.004,0.001,17.6,5.6,16
22/02/2016,16:00,97,5.3,11.7,1.5,28.7,63.7,0.0,1011,0.001,0.001,0.002,0.001,16.5,5.6,16
22/02/2016,17:00,102,4.4,12.7,1.4,27.5,70.9,0.0,1012,0.002,0.002,0.004,0.001,15.6,4.6,22
22/02/2016,18:00,104,3.7,12.4,1.3,27.3,71.6,0.0,1012,0.006,0.007,0.012,0.002,18.9,5.3,24
22/02/2016,19:00,108,3.2,13.9,1.1,27.3,67.6,0.0,1013,0.003,0.007,0.009,0.002,22.5,5.9,22
22/02/2016,20:00,115,3.3,13.8,1.2,26.7,67.7,0.0,1013,0.006,0.006,0.011,0.004,17.7,4.2,21
22/02/2016,21:00,116,2.2,21.6,1.1,26.1,70.4,0.0,1014,0.009,0.007,0.016,0.009,16.9,5.4,24
22/02/2016,22:00,119,1.8,23.0,1.0,25.6,69.3,0.0,1014,0.001,0.003,0.004,0.002,17.2,5.1,23
22/02/2016,23:00,130,1.2,37.2,0.7,25.0,69.0,0.0,1013,0.001,0.005,0.006,0.003,16.1,5.7,22
23/02/2016,00:00,127,1.3,24.9,0.7,24.4,70.1,0.0,1013,,,,,14.7,4.3,
23/02/2016,01:00,157,0.9,47.9,0.6,23.9,72.1,0.0,1012,0.001,0.002,0.003,0.002,14.0,2.2,17
23/02/2016,02:00,155,0.8,47.6,0.6,23.6,73.8,0.0,1012,0.000,0.001,0.001,0.001,14.5,3.1,22
23/02/2016,03:00,139,1.1,34.2,0.6,23.5,73.8,0.0,1011,0.001,0.000,0.001,0.001,15.1,4.2,22
23/02/2016,04:00,138,0.9,41.0,0.5,23.3,73.7,0.0,1011,0.001,0.001,0.001,0.001,15.8,4.1,23
23/02/2016,05:00,143,0.8,49.7,0.6,23.2,73.1,0.0,1012,0.001,0.002,0.002,0.001,18.0,5.7,22
23/02/2016,06:00,133,0.9,42.5,0.6,23.6,71.4,0.0,1012,0.001,0.002,0.003,0.002,17.2,5.4,21
23/02/2016,07:00,123,1.7,26.2,1.0,25.2,67.2,0.0,1012,0.003,0.003,0.006,0.003,16.3,4.8,21
23/02/2016,08:00,113,3.1,21.7,1.4,26.6,62.4,0.0,1012,0.002,0.002,0.003,0.002,14.9,2.5,20
23/02/2016,09:00,114,3.4,21.1,1.5,27.5,58.8,0.0,1012,0.011,0.007,0.018,0.008,16.9,5.5,17
23/02/2016,10:00,109,3.7,16.0,1.5,27.6,57.8,0.0,1012,0.014,0.009,0.023,0.013,18.5,7.0,20
23/02/2016,11:00,93,4.5,20.7,1.7,27.9,57.2,0.0,1012,0.008,0.005,0.013,0.008,23.7,10.5,18
23/02/2016,12:00,91,5.5,13.1,1.5,28.4,51.3,0.0,1011,0.001,0.001,0.002,0.001,19.9,5.6,14
23/02/2016,13:00,90,5.1,14.2,1.6,28.4,53.6,0.0,1010,0.001,0.001,0.001,0.001,19.7,6.4,17
23/02/2016,14:00,95,4.4,13.5,1.4,28.4,55.4,0.0,1010,0.001,0.000,0.001,0.000,20.6,6.7,18
23/02/2016,15:00,95,5.1,14.9,1.6,28.3,55.1,0.0,1009,0.001,0.000,0.001,0.000,19.7,5.5,17
23/02/2016,16:00,97,4.9,14.1,1.7,28.1,56.3,0.0,1010,0.001,0.001,0.002,0.001,22.2,5.7,18
23/02/2016,17:00,97,5.0,11.4,1.4,27.5,58.8,0.0,1010,0.001,0.001,0.002,0.001,21.8,5.7,20
23/02/2016,18:00,101,3.9,13.1,1.5,26.9,61.4,0.0,1011,0.003,0.006,0.009,0.001,20.3,4.5,23
23/02/2016,19:00,105,3.1,14.6,1.1,26.5,63.8,0.0,1011,0.007,0.009,0.016,0.001,23.1,4.2,24
23/02/2016,20:00,116,1.8,21.4,1.0,25.9,63.8,0.0,1011,0.027,0.013,0.039,0.017,22.9,5.1,24
23/02/2016,21:00,130,1.0,39.9,0.7,25.2,65.6,0.0,1011,0.003,0.007,0.010,0.006,18.7,4.5,22
23/02/2016,22:00,115,1.6,34.1,1.4,24.7,66.3,0.0,1011,0.001,0.004,0.005,0.003,16.9,5.0,20
23/02/2016,23:00,136,1.0,47.3,0.8,24.0,71.2,0.0,1011,0.009,0.008,0.017,0.009,14.5,4.1,17
24/02/2016,00:00,141,0.7,48.9,0.6,24.1,69.7,0.0,1010,,,,,11.9,3.9,
24/02/2016,01:00,140,0.8,45.7,0.6,23.8,72.0,0.0,1010,0.001,0.001,0.002,0.001,9.4,2.5,14
24/02/2016,02:00,144,0.7,55.7,0.5,23.7,73.1,0.0,1009,0.001,0.000,0.001,0.001,11.1,3.4,16
24/02/2016,03:00,145,1.0,44.6,0.6,23.8,73.9,0.0,1009,0.000,0.001,0.001,0.001,10.0,3.3,17
24/02/2016,04:00,144,1.0,44.8,0.7,23.8,73.9,0.0,1009,0.001,0.001,0.002,0.001,10.3,2.3,17
24/02/2016,05:00,141,0.9,44.5,0.6,23.4,75.4,0.0,1010,0.000,0.001,0.001,0.000,12.3,3.7,18
24/02/2016,06:00,139,1.2,43.4,0.8,23.8,74.3,0.0,1010,0.001,0.000,0.001,0.001,12.6,4.1,19
24/02/2016,07:00,130,1.4,30.5,0.8,25.1,69.7,0.0,1011,0.001,0.002,0.003,0.001,14.2,3.9,21
24/02/2016,08:00,114,2.7,24.2,1.5,26.2,63.8,0.0,1011,0.002,0.002,0.004,0.002,18.3,5.9,20
24/02/2016,09:00,103,2.9,21.7,1.5,27.0,60.1,0.0,1011,0.012,0.009,0.020,0.009,12.3,3.4,16
24/02/2016,10:00,98,3.6,20.9,1.5,28.1,56.4,0.0,1011,0.007,0.007,0.014,0.008,14.5,3.6,17
24/02/2016,11:00,87,5.0,12.9,1.4,28.8,54.2,0.0,1011,0.004,0.003,0.007,0.003,20.5,6.7,15
24/02/2016,12:00,87,6.0,11.4,1.7,28.7,55.3,0.0,1010,0.001,0.001,0.002,0.001,17.8,6.3,13
24/02/2016,13:00,92,5.3,12.6,1.4,28.9,55.0,0.0,1010,0.001,0.000,0.001,0.001,15.0,5.4,11
24/02/2016,14:00,95,4.9,15.5,1.6,28.9,54.7,0.0,1009,0.001,0.001,0.001,0.001,12.9,4.7,12
24/02/2016,15:00,102,4.4,17.1,1.4,28.7,55.0,0.0,1009,0.000,0.001,0.001,0.000,13.5,4.4,14
24/02/2016,16:00,96,4.6,14.2,1.4,28.2,58.0,0.0,1009,0.001,0.001,0.002,0.000,18.2,5.5,15
24/02/2016,17:00,99,3.9,14.4,1.2,27.5,60.0,0.0,1009,0.001,0.000,0.001,0.001,17.9,4.2,16
24/02/2016,18:00,97,3.0,15.2,0.9,26.6,66.9,0.0,1010,0.001,0.001,0.001,0.001,15.8,1.8,19
24/02/2016,19:00,101,2.5,12.5,0.9,26.3,70.2,0.0,1010,0.000,0.002,0.002,0.001,19.0,3.9,20
24/02/2016,20:00,108,1.8,18.0,0.9,26.0,69.0,0.0,1011,0.002,0.004,0.006,0.001,18.6,4.2,19
24/02/2016,21:00,130,0.6,39.7,0.4,25.7,71.6,0.0,1011,0.001,0.007,0.008,0.003,15.0,3.2,17
24/02/2016,22:00,134,0.5,38.4,0.3,25.4,74.2,0.0,1011,0.015,0.012,0.027,0.011,14.5,4.6,17
24/02/2016,23:00,168,0.5,58.8,0.5,25.1,75.0,0.0,1011,0.002,0.008,0.009,0.007,13.6,5.3,16
25/02/2016,00:00,172,0.5,59.3,0.6,24.8,75.7,0.0,1011,,,,,13.5,5.3,
25/02/2016,01:00,174,0.6,56.3,0.5,24.3,77.1,0.0,1010,0.001,0.001,0.002,0.002,12.5,3.7,13
25/02/2016,02:00,174,0.7,50.4,0.6,24.2,77.9,0.0,1010,0.000,0.002,0.002,0.002,10.8,3.2,14
25/02/2016,03:00,170,0.6,56.4,0.6,23.9,78.5,0.0,1010,0.000,0.001,0.001,0.001,10.9,3.2,15
25/02/2016,04:00,174,0.5,59.8,0.5,23.6,78.9,0.0,1010,0.000,0.001,0.001,0.001,11.9,3.6,15
25/02/2016,05:00,167,0.4,67.5,0.4,23.2,78.8,0.0,1010,0.001,0.000,0.001,0.000,10.9,2.2,15
25/02/2016,06:00,178,0.6,60.8,0.6,23.6,76.5,0.0,1011,0.001,0.000,0.001,0.001,9.5,2.0,15
25/02/2016,07:00,174,0.9,49.8,0.7,25.3,69.7,0.0,1011,0.001,0.001,0.002,0.001,12.1,3.4,16
25/02/2016,08:00,116,1.6,47.9,1.2,26.5,63.8,0.0,1011,0.005,0.004,0.009,0.004,17.6,7.5,16
25/02/2016,09:00,102,2.1,31.2,1.3,27.0,60.4,0.0,1011,0.012,0.010,0.022,0.012,18.0,6.6,18
25/02/2016,10:00,86,4.0,17.1,1.4,27.5,58.7,0.0,1011,0.002,0.002,0.004,0.003,19.6,6.6,15
25/02/2016,11:00,91,3.6,18.4,1.3,28.3,53.3,0.0,1010,0.001,0.001,0.002,0.001,18.1,6.2,12
25/02/2016,12:00,87,2.9,22.2,1.2,29.0,52.2,0.0,1010,0.001,0.001,0.002,0.001,17.8,6.5,13
25/02/2016,13:00,79,2.4,31.4,1.3,29.3,49.0,0.0,1009,0.001,0.001,0.002,0.001,17.0,4.6,13
25/02/2016,14:00,89,3.0,18.6,1.1,29.2,51.4,0.0,1009,0.001,0.002,0.003,0.001,16.5,4.4,15
25/02/2016,15:00,90,3.0,19.7,1.2,29.1,52.0,0.0,1008,0.001,0.002,0.003,0.001,17.1,4.8,14
25/02/2016,16:00,97,3.0,15.9,1.0,28.4,55.0,0.0,1008,0.001,0.002,0.003,0.000,15.4,2.9,15
25/02/2016,17:00,99,2.7,15.6,0.8,27.7,57.9,0.0,1009,0.001,0.001,0.002,0.000,15.5,2.6,17
25/02/2016,18:00,106,1.3,12.7,0.5,26.5,62.7,0.0,1009,0.001,0.002,0.003,0.000,15.0,2.1,18
25/02/2016,19:00,188,0.3,41.9,0.2,25.4,71.0,0.0,1010,0.000,0.002,0.002,0.000,19.0,5.1,19
25/02/2016,20:00,190,0.5,25.7,0.2,24.3,77.2,0.0,1010,0.000,0.002,0.002,0.000,16.0,4.8,17
25/02/2016,21:00,201,0.5,38.6,0.3,24.2,78.1,0.0,1011,0.001,0.002,0.003,0.001,10.4,2.6,17
25/02/2016,22:00,216,0.5,50.1,0.3,22.8,83.1,0.0,1010,0.001,0.003,0.004,0.000,12.3,3.1,16
25/02/2016,23:00,274,0.2,72.7,0.2,22.2,85.9,0.0,1010,0.001,0.002,0.003,0.000,14.8,4.7,17
26/02/2016,00:00,249,0.2,66.4,0.2,21.9,87.8,0.0,1010,,,,,9.0,-0.1,
26/02/2016,01:00,256,0.3,45.1,0.2,22.1,89.1,0.0,1009,0.001,0.004,0.005,0.001,9.0,2.8,14
26/02/2016,02:00,252,0.4,62.8,0.4,22.1,88.8,0.0,1008,0.001,0.004,0.005,0.001,7.7,1.4,15
26/02/2016,03:00,262,0.4,52.8,0.3,21.9,89.6,0.0,1008,0.001,0.005,0.006,0.001,7.7,1.0,16
26/02/2016,04:00,260,0.5,48.8,0.4,21.9,90.2,0.0,1008,0.003,0.007,0.009,0.001,6.9,1.1,16
26/02/2016,05:00,259,0.4,43.3,0.2,21.8,89.6,0.0,1008,0.001,0.006,0.007,0.001,7.1,1.4,16
26/02/2016,06:00,273,0.2,135.8,0.3,22.3,88.1,0.0,1009,0.002,0.004,0.006,0.001,6.8,1.0,17
26/02/2016,07:00,252,0.1,101.5,0.3,25.4,74.8,0.0,1009,0.002,0.002,0.004,0.002,11.1,3.3,19
26/02/2016,08:00,308,0.6,82.7,0.7,27.1,64.8,0.0,1009,0.002,0.002,0.003,0.002,16.4,5.8,19
26/02/2016,09:00,311,1.0,50.1,0.8,28.5,58.1,0.0,1009,0.001,0.001,0.002,0.001,16.4,6.0,17
26/02/2016,10:00,277,0.9,77.1,1.1,30.0,53.6,0.0,1008,0.001,0.001,0.002,0.001,18.8,8.4,19
26/02/2016,11:00,5,0.5,124.3,1.0,31.0,51.3,0.0,1007,0.001,0.001,0.002,0.001,19.5,8.5,20
26/02/2016,12:00,50,1.3,51.3,0.9,31.9,48.8,0.0,1006,0.001,0.000,0.001,0.001,20.2,8.3,19
26/02/2016,13:00,69,2.8,24.7,1.0,31.6,53.4,0.0,1005,0.001,0.001,0.002,0.002,28.6,9.3,23
26/02/2016,14:00,74,2.4,29.4,1.2,31.6,54.7,0.0,1004,0.001,0.001,0.001,0.002,53.7,11.7,23
26/02/2016,15:00,76,3.4,16.5,1.1,31.3,56.2,0.0,1004,0.001,0.001,0.002,0.001,21.6,8.4,21
26/02/2016,16:00,62,2.4,21.8,0.9,30.6,58.2,0.0,1004,0.001,0.001,0.001,0.001,20.2,7.3,19
26/02/2016,17:00,67,2.3,19.8,0.9,29.6,62.1,0.0,1004,0.001,0.001,0.001,0.001,18.3,6.2,20
26/02/2016,18:00,66,1.5,14.2,0.5,27.9,69.3,0.0,1005,0.001,0.001,0.002,0.001,18.7,6.2,21
26/02/2016,19:00,82,0.3,85.0,0.5,26.4,75.6,0.0,1006,0.000,0.002,0.002,0.001,15.6,4.3,21
26/02/2016,20:00,211,0.8,11.7,0.2,25.6,79.6,0.0,1006,0.000,0.001,0.001,0.001,15.7,7.1,20
26/02/2016,21:00,214,0.4,52.3,0.2,24.8,83.1,0.0,1007,0.001,0.002,0.002,0.000,11.9,4.1,21
26/02/2016,22:00,228,0.3,57.3,0.3,24.3,85.0,0.0,1007,0.001,0.002,0.002,0.000,11.2,4.0,20
26/02/2016,23:00,260,0.3,53.5,0.3,23.8,86.7,0.0,1006,0.001,0.002,0.002,0.000,10.6,4.5,22
27/02/2016,00:00,241,0.1,92.1,0.2,23.0,88.7,0.0,1006,,,,,10.7,4.7,
27/02/2016,01:00,181,0.1,86.5,0.2,23.6,89.6,0.0,1006,0.001,0.001,0.002,0.001,9.3,3.5,19
27/02/2016,02:00,112,0.2,81.0,0.3,24.5,87.2,0.0,1006,0.001,0.001,0.002,0.000,13.0,4.6,22
27/02/2016,03:00,126,0.2,78.3,0.3,24.7,84.8,0.0,1006,0.001,0.005,0.006,0.002,15.5,5.4,27
27/02/2016,04:00,171,0.4,49.6,0.3,24.3,83.4,0.0,1006,0.001,0.009,0.010,0.004,19.5,8.7,28
27/02/2016,05:00,133,0.5,46.6,0.4,24.1,81.1,0.0,1007,0.001,0.003,0.004,0.002,15.1,5.1,22
27/02/2016,06:00,130,0.6,42.5,0.4,24.5,75.9,0.0,1008,0.001,0.003,0.004,0.002,15.1,5.6,23
27/02/2016,07:00,147,0.9,47.3,0.7,25.8,68.0,0.0,1009,0.001,0.002,0.003,0.002,15.1,5.7,21
27/02/2016,08:00,123,1.2,40.0,0.9,27.1,61.2,0.0,1009,0.002,0.002,0.004,0.002,18.9,7.9,22
27/02/2016,09:00,104,2.8,19.0,1.1,27.9,54.8,0.0,1009,0.004,0.005,0.009,0.004,21.1,8.4,21
27/02/2016,10:00,86,3.7,23.5,1.6,28.6,52.8,0.0,1008,0.006,0.007,0.013,0.006,23.0,9.7,22
27/02/2016,11:00,78,3.5,22.9,1.3,28.8,53.9,0.0,1008,0.004,0.005,0.009,0.005,25.2,9.7,26
27/02/2016,12:00,80,2.6,26.7,1.2,29.8,50.4,0.0,1007,0.007,0.009,0.015,0.006,27.6,10.5,28
27/02/2016,13:00,95,1.9,32.6,1.0,30.4,49.1,0.0,1006,0.006,0.009,0.015,0.006,29.8,10.5,29
27/02/2016,14:00,82,2.7,26.6,1.2,30.8,49.2,0.0,1006,0.003,0.006,0.009,0.004,30.7,10.4,28
27/02/2016,15:00,79,3.6,16.2,1.0,30.3,53.6,0.0,1005,0.001,0.002,0.002,0.001,25.0,7.9,24
27/02/2016,16:00,91,3.0,20.5,0.9,29.8,57.0,0.0,1005,0.001,0.002,0.003,0.001,21.5,7.7,33
27/02/2016,17:00,92,2.4,17.6,0.9,28.9,61.6,0.0,1006,0.001,0.002,0.003,0.001,24.9,9.7,36
27/02/2016,18:00,67,1.7,30.6,1.0,27.6,68.7,0.0,1007,0.000,0.001,0.001,0.001,20.0,7.3,24
27/02/2016,19:00,211,0.7,22.1,0.2,26.6,73.1,0.0,1007,0.000,0.001,0.001,0.000,17.1,4.7,23
27/02/2016,20:00,204,0.5,25.5,0.3,25.9,77.2,0.0,1008,0.000,0.002,0.002,0.000,16.4,5.6,23
27/02/2016,21:00,168,0.5,43.5,0.4,25.7,79.6,0.0,1008,0.000,0.002,0.002,0.001,15.4,5.3,24
27/02/2016,22:00,194,0.3,53.3,0.3,25.6,80.9,0.0,1008,0.001,0.002,0.003,0.001,16.9,3.6,26
27/02/2016,23:00,151,0.3,52.5,0.3,25.9,79.7,0.0,1008,0.001,0.004,0.005,0.001,19.4,3.6,27
28/02/2016,00:00,127,0.4,47.1,0.4,25.8,78.3,0.0,1008,,,,,19.5,4.0,
28/02/2016,01:00,114,0.7,36.8,0.5,25.6,75.1,0.0,1007,0.004,0.003,0.007,0.002,17.1,4.6,18
28/02/2016,02:00,114,0.5,60.3,0.5,25.1,76.8,0.0,1007,0.000,0.004,0.004,0.001,12.9,4.1,21
28/02/2016,03:00,119,0.5,45.4,0.5,25.2,76.0,0.0,1007,0.000,0.002,0.002,0.002,11.1,3.4,18
28/02/2016,04:00,97,0.4,63.1,0.4,24.6,78.7,0.0,1007,0.001,0.001,0.002,0.001,12.1,4.6,19
28/02/2016,05:00,257,0.2,91.4,0.3,23.6,82.9,0.0,1008,0.001,0.001,0.002,0.001,9.8,3.3,19
28/02/2016,06:00,347,0.2,128.9,0.3,24.2,81.0,0.0,1009,0.001,0.001,0.002,0.001,11.0,4.7,17
28/02/2016,07:00,141,0.7,51.5,0.5,27.3,67.5,0.0,1009,0.001,0.001,0.002,0.001,8.8,3.0,13
28/02/2016,08:00,149,0.9,53.8,0.8,28.5,61.1,0.0,1009,0.001,0.000,0.001,0.000,9.2,4.9,9
28/02/2016,09:00,191,1.4,43.3,1.0,29.5,56.8,0.0,1009,0.000,0.001,0.001,0.000,7.8,4.3,8
28/02/2016,10:00,169,1.1,63.1,1.0,31.0,51.4,0.0,1008,0.001,0.000,0.001,0.000,10.0,5.9,7
28/02/2016,11:00,119,1.2,50.9,0.9,32.4,47.4,0.0,1007,0.001,0.000,0.001,0.000,8.2,3.8,7
28/02/2016,12:00,149,1.1,59.0,1.0,34.1,41.0,0.0,1006,0.001,0.001,0.001,0.000,12.7,4.1,7
28/02/2016,13:00,86,3.1,28.2,1.5,33.9,43.4,0.0,1006,0.003,0.005,0.008,0.003,11.1,3.7,10
28/02/2016,14:00,96,2.9,16.4,0.9,33.1,47.8,0.0,1005,0.008,0.010,0.018,0.005,15.3,4.6,12
28/02/2016,15:00,97,2.7,19.1,0.9,32.1,52.4,0.0,1005,0.010,0.010,0.020,0.003,18.3,5.6,16
28/02/2016,16:00,71,3.1,20.0,1.0,30.6,59.0,0.0,1005,0.001,0.001,0.001,0.001,15.6,3.3,17
28/02/2016,17:00,91,2.7,17.0,1.0,29.4,65.4,0.0,1006,0.001,0.001,0.002,0.001,17.0,5.2,24
28/02/2016,18:00,95,2.3,17.9,1.0,28.3,70.3,0.0,1007,0.001,0.003,0.003,0.001,20.0,3.9,30
28/02/2016,19:00,101,2.4,15.5,0.9,27.9,71.6,0.0,1008,0.001,0.002,0.003,0.001,21.9,4.9,33
28/02/2016,20:00,102,2.2,16.1,0.9,27.7,71.1,0.0,1009,0.002,0.005,0.007,0.001,23.7,4.8,33
28/02/2016,21:00,112,1.6,24.5,0.9,27.4,70.7,0.0,1009,0.006,0.008,0.014,0.005,28.2,8.5,31
28/02/2016,22:00,112,1.4,20.1,0.8,27.0,69.8,0.0,1010,0.017,0.013,0.029,0.017,21.3,7.5,28
28/02/2016,23:00,128,0.8,35.5,0.5,26.6,69.0,0.0,1010,0.001,0.004,0.005,0.004,14.8,3.3,25
29/02/2016,00:00,130,0.9,34.9,0.5,26.1,68.3,0.0,1009,,,,,15.6,6.0,
29/02/2016,01:00,132,1.0,36.2,0.6,25.5,70.1,0.0,1008,0.001,0.002,0.003,0.002,14.8,5.8,18
29/02/2016,02:00,132,0.8,40.4,0.5,25.1,71.6,0.0,1008,0.001,0.001,0.001,0.001,13.0,4.5,21
29/02/2016,03:00,124,1.1,37.8,0.8,25.1,71.7,0.0,1008,0.001,0.001,0.002,0.001,12.7,3.9,22
29/02/2016,04:00,129,0.9,38.7,0.6,25.0,71.6,0.0,1008,0.001,0.002,0.003,0.002,11.8,3.1,21
29/02/2016,05:00,133,1.0,35.1,0.6,24.8,72.0,0.0,1008,0.001,0.003,0.004,0.002,13.2,5.2,21
29/02/2016,06:00,146,1.0,40.0,0.6,25.0,72.6,0.0,1009,0.001,0.001,0.001,0.001,12.8,5.2,21
29/02/2016,07:00,140,1.2,39.5,0.8,26.5,67.8,0.0,1010,0.001,0.000,0.001,0.001,20.0,4.1,21
29/02/2016,08:00,128,1.8,32.6,1.0,27.9,62.1,0.0,1010,0.001,0.001,0.002,0.001,19.4,6.0,19
29/02/2016,09:00,140,1.4,43.0,1.0,29.2,56.2,0.0,1010,0.001,0.002,0.003,0.001,12.1,4.9,15
29/02/2016,10:00,119,1.9,44.2,1.5,29.9,53.6,0.0,1010,0.002,0.001,0.003,0.002,12.1,5.5,14
29/02/2016,11:00,115,2.3,33.0,1.4,31.0,50.1,0.0,1009,0.001,0.002,0.003,0.002,15.2,7.9,12
29/02/2016,12:00,108,2.3,33.5,1.4,31.9,46.6,0.0,1008,0.001,0.001,0.002,0.001,12.3,5.1,11
29/02/2016,13:00,116,1.9,39.6,1.3,32.2,45.6,0.0,1007,0.001,0.001,0.002,0.001,11.7,4.7,12
29/02/2016,14:00,116,2.1,31.4,1.3,33.0,42.5,0.0,1007,0.001,0.001,0.002,0.001,12.2,4.8,11
29/02/2016,15:00,105,3.3,24.7,1.5,32.4,46.8,0.0,1006,0.001,0.001,0.002,0.001,14.5,7.1,15
29/02/2016,16:00,99,4.3,13.2,1.1,29.8,63.5,0.0,1007,0.001,0.001,0.002,0.001,21.6,7.6,30
29/02/2016,17:00,101,4.2,12.4,1.3,28.9,68.6,0.0,1007,0.002,0.001,0.002,0.000,24.8,7.5,35
29/02/2016,18:00,100,4.1,11.7,1.5,28.2,71.2,0.0,1008,0.003,0.005,0.008,0.001,25.3,7.5,37
29/02/2016,19:00,104,3.9,11.8,1.3,28.0,69.2,0.0,1009,0.016,0.009,0.025,0.002,24.7,7.2,37
29/02/2016,20:00,109,2.8,15.6,1.4,27.4,68.7,0.0,1010,0.018,0.007,0.025,0.011,22.8,5.7,34
29/02/2016,21:00,123,1.3,33.9,0.9,27.0,66.4,0.0,1010,0.007,0.006,0.013,0.008,14.3,5.5,31
29/02/2016,22:00,125,1.0,37.7,0.7,26.5,67.2,0.0,1010,0.001,0.005,0.006,0.003,13.3,6.8,31
29/02/2016,23:00,124,1.2,32.4,0.8,26.2,68.5,0.0,1010,0.001,0.005,0.006,0.004,12.3,6.1,30
01/03/2016,00:00,135,0.9,45.0,0.7,25.7,70.5,0.0,1010,,,,,10.5,5.0,
01/03/2016,01:00,134,1.3,34.7,0.8,25.6,71.2,0.0,1009,0.001,0.002,0.003,0.002,9.3,3.8,27
01/03/2016,02:00,137,1.4,37.0,0.9,25.5,72.0,0.0,1008,0.001,0.002,0.003,0.002,9.5,3.9,33
01/03/2016,03:00,136,1.3,35.2,0.8,25.4,73.1,0.0,1008,0.001,0.001,0.002,0.001,10.4,4.9,36
01/03/2016,04:00,135,1.3,36.7,0.8,25.6,72.7,0.0,1009,0.001,0.002,0.003,0.002,9.7,3.9,38
01/03/2016,05:00,119,1.9,30.6,1.4,25.3,75.6,0.0,1009,0.008,0.005,0.013,0.006,11.6,6.1,34
01/03/2016,06:00,129,1.2,33.6,0.7,25.6,74.1,0.0,1009,0.001,0.001,0.001,0.001,11.3,6.1,30
01/03/2016,07:00,142,1.2,38.2,0.9,26.2,72.4,0.0,1010,0.002,0.001,0.002,0.001,8.7,3.9,27
01/03/2016,08:00,115,2.4,25.0,1.3,26.8,71.1,0.0,1011,0.002,0.003,0.005,0.002,11.9,7.5,21
01/03/2016,09:00,117,2.0,22.7,1.0,27.0,72.2,0.0,1011,0.002,0.003,0.005,0.002,12.0,7.4,19
01/03/2016,10:00,106,3.7,15.0,1.3,28.7,64.8,0.0,1010,0.031,0.009,0.040,0.017,12.7,7.8,17
01/03/2016,11:00,102,4.2,16.8,1.8,29.6,60.7,0.0,1010,0.019,0.007,0.026,0.011,11.5,4.8,15
01/03/2016,12:00,93,5.8,14.2,1.5,29.8,61.1,0.0,1009,0.006,0.004,0.009,0.003,15.0,5.0,15
01/03/2016,13:00,96,6.5,12.4,1.8,30.0,61.1,0.0,1008,0.002,0.001,0.003,0.002,17.8,7.5,16
01/03/2016,14:00,95,5.4,14.3,1.9,28.9,63.7,0.0,1008,0.001,0.000,0.001,0.001,12.2,2.9,11
01/03/2016,15:00,94,5.9,12.9,1.8,28.4,68.4,0.0,1008,0.001,0.001,0.002,0.001,13.4,4.8,16
01/03/2016,16:00,108,3.2,21.2,2.0,26.9,76.9,0.0,1008,0.005,0.005,0.010,0.002,17.0,6.5,16
01/03/2016,17:00,111,2.8,15.3,1.2,27.3,74.9,0.0,1009,0.005,0.005,0.010,0.002,13.9,3.4,19
01/03/2016,18:00,107,3.8,12.0,1.4,27.0,74.9,0.0,1010,0.008,0.005,0.013,0.002,13.6,3.9,25
01/03/2016,19:00,106,3.0,13.7,1.2,26.0,81.5,1.7,1011,0.005,0.005,0.009,0.001,15.2,7.5,32
01/03/2016,20:00,112,2.3,14.5,1.0,26.0,80.5,0.0,1011,0.021,0.007,0.028,0.011,12.7,6.0,32
01/03/2016,21:00,120,1.6,32.9,0.9,24.8,85.0,0.5,1012,0.031,0.010,0.041,0.017,7.9,3.7,32
01/03/2016,22:00,121,1.4,30.0,0.9,23.5,90.7,4.6,1012,0.003,0.006,0.008,0.003,6.8,2.3,32
01/03/2016,23:00,148,0.5,55.3,0.5,23.5,91.2,0.0,1012,0.025,0.012,0.037,0.010,8.6,4.5,49
02/03/2016,00:00,140,0.7,44.7,0.6,24.0,88.2,0.0,1011,,,,,13.2,5.8,
02/03/2016,01:00,159,0.8,57.0,0.7,24.2,86.5,0.0,1010,0.008,0.002,0.010,0.002,9.9,5.0,34
02/03/2016,02:00,146,0.8,48.6,0.6,24.7,86.1,0.0,1010,0.001,0.001,0.002,0.001,7.7,5.0,39
