Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
30/11/2016,16:00,41,2.5,21.2,1.0,24.9,74.5,0.000,0.000,0.000,0.000,0.0,15.3,4.0,16
30/11/2016,17:00,49,2.1,21.9,0.9,25.6,72.0,0.000,0.000,0.000,0.000,0.0,18.0,6.6,15
30/11/2016,18:00,61,2.3,20.4,0.9,24.8,76.5,0.000,0.000,0.000,0.000,0.0,13.4,3.3,17
30/11/2016,19:00,65,2.4,16.3,0.9,24.7,77.2,0.000,0.000,0.000,0.000,0.0,14.5,4.2,16
30/11/2016,20:00,75,2.0,19.5,0.8,24.6,77.7,0.000,0.000,0.000,0.000,0.0,10.3,0.6,17
30/11/2016,21:00,66,2.1,20.0,0.8,24.6,78.6,0.000,0.000,0.000,0.000,0.0,8.8,-2.1,17
30/11/2016,22:00,69,2.3,19.2,0.9,24.5,78.6,0.000,0.000,0.000,0.000,0.0,17.1,6.8,17
30/11/2016,23:00,77,2.4,19.0,1.0,24.5,78.0,0.000,0.000,0.000,0.000,0.0,15.5,5.8,16
01/12/2016,00:00,73,2.5,16.4,0.9,24.4,78.1,,,,,,19.1,10.4,
01/12/2016,01:00,65,1.9,16.0,0.8,24.2,79.4,0.000,0.000,0.000,0.000,0.0,14.8,6.1,13
01/12/2016,02:00,183,0.8,33.4,0.5,22.8,83.8,0.000,0.001,0.001,0.000,0.0,6.9,-2.0,16
01/12/2016,03:00,186,0.7,31.4,0.3,21.7,87.5,0.000,0.002,0.002,0.000,0.0,9.7,1.4,16
01/12/2016,04:00,190,0.6,30.1,0.3,21.3,89.1,0.000,0.001,0.001,0.000,0.0,10.4,3.1,16
01/12/2016,05:00,186,0.4,46.3,0.3,21.7,88.7,0.000,0.002,0.002,0.000,0.0,8.5,1.0,16
01/12/2016,06:00,181,0.9,37.3,0.4,24.9,78.9,0.000,0.002,0.002,0.001,0.0,12.6,4.7,16
01/12/2016,07:00,209,0.2,98.6,0.6,27.6,70.1,0.001,0.001,0.002,0.003,0.1,13.7,4.3,17
01/12/2016,08:00,50,2.4,26.7,1.0,27.3,70.3,0.001,0.001,0.002,0.001,0.0,23.2,11.8,17
01/12/2016,09:00,55,2.8,17.5,0.9,27.3,71.9,0.001,0.001,0.002,0.001,0.0,21.9,8.2,17
01/12/2016,10:00,52,3.0,18.1,1.0,27.5,71.8,0.000,0.000,0.000,0.000,0.0,16.3,5.2,16
01/12/2016,11:00,50,3.6,17.0,1.1,27.4,72.7,0.000,0.000,0.000,0.000,0.0,13.6,2.2,16
01/12/2016,12:00,47,3.9,18.6,1.3,27.6,73.6,0.000,0.000,0.000,0.000,0.0,13.4,2.6,17
01/12/2016,13:00,52,3.9,17.3,1.3,27.4,74.6,0.000,0.000,0.000,0.000,0.0,15.9,5.4,16
01/12/2016,14:00,44,3.5,18.7,1.3,28.3,71.5,0.000,0.001,0.001,0.000,0.0,20.3,10.3,16
01/12/2016,15:00,40,3.6,18.4,1.3,28.1,71.3,0.000,0.000,0.000,0.000,0.0,16.0,6.3,16
01/12/2016,16:00,27,3.2,19.7,1.3,27.8,73.2,0.000,0.000,0.000,0.000,0.0,15.4,4.5,17
01/12/2016,17:00,11,3.0,176.9,1.2,26.7,77.6,0.000,0.000,0.000,0.000,0.0,14.2,3.7,18
01/12/2016,18:00,10,2.7,180.5,1.0,25.8,80.7,0.000,0.000,0.000,0.000,0.0,17.0,5.4,19
01/12/2016,19:00,18,2.2,20.8,1.0,25.5,83.0,0.000,0.000,0.000,0.000,0.0,15.3,3.6,19
01/12/2016,20:00,10,2.4,179.9,0.9,25.4,84.1,0.000,0.000,0.000,0.000,0.0,16.4,4.8,20
01/12/2016,21:00,9,2.4,180.2,0.8,25.4,84.5,0.000,0.000,0.000,0.000,0.0,12.1,0.2,20
01/12/2016,22:00,19,2.1,19.5,0.8,25.4,84.8,0.000,0.000,0.000,0.000,0.0,15.3,3.2,20
01/12/2016,23:00,19,2.1,20.3,0.8,25.2,85.4,0.000,0.001,0.001,0.000,0.0,13.8,2.5,19
02/12/2016,00:00,4,1.8,22.2,0.8,25.0,86.1,,,,,,14.1,3.3,
02/12/2016,01:00,20,1.7,22.4,0.8,24.9,85.9,0.000,0.000,0.000,0.000,0.0,14.3,3.4,15
02/12/2016,02:00,14,1.6,20.2,0.7,24.6,86.4,0.000,0.000,0.000,0.000,0.0,12.8,1.6,20
02/12/2016,03:00,6,1.6,20.4,0.7,24.4,87.4,0.000,0.000,0.000,0.000,0.0,13.0,1.4,20
02/12/2016,04:00,358,1.1,22.4,0.5,24.2,87.9,0.000,0.003,0.003,0.001,0.0,14.6,3.0,21
02/12/2016,05:00,357,1.4,21.3,0.6,24.8,86.4,0.000,0.001,0.001,0.000,0.0,17.7,6.5,20
02/12/2016,06:00,1,1.6,26.2,0.6,26.3,80.9,0.000,0.002,0.002,0.001,0.0,16.9,3.5,21
02/12/2016,07:00,10,2.1,180.1,0.9,27.7,75.5,0.000,0.000,0.000,0.000,0.0,12.0,-1.8,20
02/12/2016,08:00,20,2.8,23.5,1.1,28.2,73.9,0.000,0.000,0.000,0.000,0.1,14.4,1.3,20
02/12/2016,09:00,16,3.4,17.9,1.1,28.3,74.2,0.001,0.001,0.001,0.001,0.0,21.1,7.6,20
02/12/2016,10:00,17,3.6,19.5,1.2,28.7,73.1,0.000,0.000,0.000,0.000,0.0,15.5,2.3,19
02/12/2016,11:00,14,3.6,22.3,1.3,29.3,72.0,0.000,0.000,0.000,0.000,0.1,16.5,3.5,18
02/12/2016,12:00,14,4.2,19.9,1.4,29.0,73.3,0.000,0.000,0.000,0.000,0.0,18.0,5.8,18
02/12/2016,13:00,13,3.6,21.6,1.3,29.5,71.6,0.000,0.000,0.000,0.000,0.1,20.7,8.6,20
02/12/2016,14:00,11,3.7,179.2,1.4,29.5,72.0,0.000,0.000,0.000,0.000,0.1,22.1,8.6,20
02/12/2016,15:00,9,3.7,179.2,1.5,28.9,74.8,0.000,0.000,0.000,0.000,0.1,20.8,8.2,19
02/12/2016,16:00,14,3.4,19.5,1.2,28.4,78.0,0.000,0.000,0.000,0.000,0.1,18.1,6.5,20
02/12/2016,17:00,15,3.0,20.1,1.2,27.4,81.9,0.000,0.000,0.000,0.000,0.1,16.7,4.6,21
02/12/2016,18:00,18,2.4,19.7,0.9,26.6,85.0,0.000,0.001,0.001,0.000,0.1,18.6,5.5,22
02/12/2016,19:00,13,2.0,177.1,0.8,26.1,87.4,0.000,0.000,0.000,0.000,0.0,13.3,1.3,21
02/12/2016,20:00,2,2.0,22.7,0.9,26.0,88.5,0.000,0.000,0.000,0.000,0.1,11.9,-0.7,23
02/12/2016,21:00,2,1.9,24.4,1.0,25.9,89.0,0.000,0.000,0.000,0.000,0.0,14.7,2.0,22
02/12/2016,22:00,3,2.3,20.2,0.9,25.9,89.0,0.000,0.000,0.000,0.000,0.0,14.3,1.8,23
02/12/2016,23:00,1,2.3,21.4,0.9,26.0,88.3,0.000,0.000,0.000,0.000,0.0,14.0,1.9,23
03/12/2016,00:00,348,1.8,22.9,0.8,25.7,87.4,,,,,,18.1,6.1,
03/12/2016,01:00,348,1.4,22.6,0.6,25.2,88.4,0.000,0.000,0.000,0.000,0.1,19.5,8.2,17
03/12/2016,02:00,358,1.5,21.6,0.7,25.2,88.4,0.000,0.000,0.000,0.000,0.0,15.8,4.3,21
03/12/2016,03:00,359,1.9,20.4,0.8,25.3,87.4,0.000,0.000,0.000,0.000,0.0,17.0,5.8,21
03/12/2016,04:00,1,1.9,19.2,0.8,25.1,87.4,0.000,0.000,0.000,0.000,0.0,15.3,4.4,21
03/12/2016,05:00,340,0.8,51.9,0.7,25.5,85.9,0.000,0.000,0.000,0.001,0.1,17.7,7.0,22
03/12/2016,06:00,4,1.8,172.9,0.9,27.3,80.8,0.000,0.002,0.002,0.002,0.1,15.0,3.5,21
03/12/2016,07:00,11,2.8,179.5,1.1,28.2,76.0,0.000,0.000,0.000,0.000,0.0,16.5,4.5,20
03/12/2016,08:00,23,3.2,17.5,1.1,28.2,75.3,0.000,0.000,0.000,0.000,0.1,21.8,11.0,19
03/12/2016,09:00,47,3.0,21.0,1.2,28.8,75.5,0.001,0.001,0.001,0.001,0.1,19.4,7.3,18
03/12/2016,10:00,40,3.7,19.8,1.3,28.5,77.6,0.000,0.000,0.000,0.000,0.1,12.5,0.4,17
03/12/2016,11:00,49,3.8,18.3,1.4,28.4,77.9,0.000,0.001,0.001,0.000,0.1,17.5,6.2,17
03/12/2016,12:00,46,3.8,19.3,1.3,28.6,76.9,0.000,0.000,0.000,0.000,0.1,15.1,1.9,17
03/12/2016,13:00,49,3.8,18.8,1.3,28.4,77.7,0.000,0.000,0.000,0.000,0.1,13.5,1.7,16
03/12/2016,14:00,49,4.0,17.3,1.3,28.2,77.9,0.000,0.000,0.000,0.000,0.1,14.5,3.9,16
03/12/2016,15:00,47,3.7,18.5,1.2,28.0,78.8,0.000,0.000,0.000,0.000,0.1,12.7,3.2,15
03/12/2016,16:00,35,3.3,18.9,1.1,27.8,79.2,0.000,0.000,0.000,0.000,0.1,16.3,7.8,15
03/12/2016,17:00,23,2.7,19.1,0.9,27.1,81.1,0.000,0.000,0.000,0.000,0.0,15.8,7.1,17
03/12/2016,18:00,13,2.4,19.0,0.9,26.2,84.5,0.000,0.000,0.000,0.000,0.0,10.9,2.6,16
03/12/2016,19:00,11,2.0,20.9,0.8,25.8,87.0,0.000,0.000,0.000,0.000,0.0,11.5,2.8,18
03/12/2016,20:00,15,2.1,19.9,0.7,25.8,87.2,0.000,0.000,0.000,0.000,0.0,13.4,4.1,17
03/12/2016,21:00,19,2.1,18.5,0.8,25.7,87.8,0.000,0.000,0.000,0.000,0.0,13.8,4.3,17
03/12/2016,22:00,11,2.0,22.5,0.9,25.6,88.0,0.000,0.001,0.001,0.000,0.0,13.6,4.5,16
03/12/2016,23:00,121,1.6,55.4,1.1,26.0,86.1,0.000,0.000,0.000,0.000,0.0,12.9,4.8,16
04/12/2016,00:00,146,2.4,16.7,0.9,25.7,84.4,,,,,,15.9,8.3,
04/12/2016,01:00,76,3.0,34.8,1.8,25.2,86.6,0.000,0.000,0.000,0.000,0.1,15.3,8.6,14
04/12/2016,02:00,45,3.4,33.7,2.4,25.7,87.5,0.000,0.000,0.000,0.000,0.0,17.2,7.3,21
04/12/2016,03:00,329,0.8,25.4,0.4,24.7,89.1,0.000,0.000,0.000,0.000,0.0,16.4,4.4,24
04/12/2016,04:00,337,0.9,36.4,0.6,24.4,89.6,0.000,0.000,0.000,0.000,0.1,11.8,1.1,24
04/12/2016,05:00,219,0.5,63.4,0.4,24.4,88.5,0.000,0.002,0.002,0.001,0.1,16.9,4.8,22
04/12/2016,06:00,232,0.8,55.1,0.6,25.5,82.9,0.000,0.001,0.001,0.001,0.1,15.2,6.8,18
04/12/2016,07:00,263,0.3,97.8,0.6,28.7,73.3,0.001,0.003,0.004,0.005,0.1,14.0,5.7,20
04/12/2016,08:00,31,2.5,24.1,0.9,28.3,75.2,0.000,0.001,0.001,0.001,0.1,18.0,5.7,22
04/12/2016,09:00,47,2.6,22.9,1.0,28.5,75.9,0.001,0.001,0.001,0.001,0.1,15.1,1.3,21
04/12/2016,10:00,45,3.5,19.3,1.2,28.6,76.4,0.000,0.000,0.000,0.000,0.1,13.1,1.4,19
04/12/2016,11:00,51,4.0,16.3,1.3,28.6,76.6,0.000,0.000,0.000,0.000,0.1,12.9,2.1,19
04/12/2016,12:00,50,4.0,16.8,1.3,28.6,76.6,0.000,0.000,0.000,0.000,0.1,19.4,7.6,20
04/12/2016,13:00,37,3.8,21.9,1.3,29.2,73.6,0.000,0.000,0.000,0.000,0.1,17.0,4.7,21
04/12/2016,14:00,49,3.9,18.3,1.4,28.6,76.5,0.000,0.000,0.000,0.000,0.1,21.9,9.7,21
04/12/2016,15:00,45,3.7,18.5,1.3,28.4,76.6,0.000,0.000,0.000,0.000,0.1,22.2,10.2,21
04/12/2016,16:00,35,3.3,18.4,1.4,28.2,76.2,0.000,0.000,0.000,0.000,0.1,18.9,7.3,20
04/12/2016,17:00,23,2.9,19.2,1.2,27.2,79.5,0.000,0.000,0.000,0.000,0.1,20.7,9.8,19
04/12/2016,18:00,18,2.5,20.3,1.1,26.2,83.7,0.000,0.000,0.000,0.000,0.0,19.6,8.3,19
04/12/2016,19:00,17,1.6,20.6,0.7,25.9,83.9,0.000,0.000,0.000,0.000,0.0,14.9,4.0,18
04/12/2016,20:00,16,2.0,19.1,0.7,25.8,84.3,0.000,0.000,0.000,0.000,0.0,9.5,-1.4,18
04/12/2016,21:00,17,1.8,21.3,0.7,25.7,84.6,0.000,0.000,0.000,0.000,0.0,,,18
04/12/2016,22:00,15,1.6,22.1,0.7,25.5,85.3,0.000,0.001,0.001,0.000,0.0,13.1,2.4,19
04/12/2016,23:00,13,1.3,23.4,0.6,25.2,86.2,0.000,0.000,0.000,0.000,0.0,15.3,4.8,19
05/12/2016,00:00,27,1.8,19.7,0.7,25.2,86.1,,,,,,15.0,4.5,
05/12/2016,01:00,32,2.2,18.8,0.8,25.4,84.6,0.000,0.000,0.000,0.000,0.0,15.8,5.2,16
05/12/2016,02:00,25,1.6,22.8,0.8,25.2,85.2,0.000,0.000,0.000,0.000,0.0,19.1,8.5,19
05/12/2016,03:00,14,1.5,21.1,0.6,24.9,85.6,0.000,0.000,0.000,0.000,0.0,14.8,4.8,19
05/12/2016,04:00,17,1.4,23.8,0.6,25.0,85.1,0.000,0.000,0.000,0.000,0.0,13.2,3.1,19
05/12/2016,05:00,16,1.4,22.1,0.6,25.2,84.0,0.000,0.000,0.000,0.000,0.0,12.2,2.0,19
05/12/2016,06:00,26,1.7,20.9,0.8,26.3,79.8,0.000,0.000,0.000,0.000,0.0,12.3,1.9,19
05/12/2016,07:00,44,2.4,22.0,0.9,27.6,75.5,0.000,0.001,0.001,0.000,0.1,16.4,5.8,19
05/12/2016,08:00,50,2.6,20.1,1.0,27.5,75.4,0.000,0.000,0.000,0.000,0.1,14.6,2.8,20
05/12/2016,09:00,46,2.8,23.7,0.9,27.7,74.7,0.000,0.000,0.000,0.000,0.1,20.2,7.5,20
05/12/2016,10:00,48,3.5,17.7,1.1,28.2,73.5,0.000,0.000,0.000,0.000,0.1,18.4,6.6,19
05/12/2016,11:00,50,3.6,17.0,1.2,28.2,73.2,0.000,0.000,0.000,0.000,0.1,14.5,2.4,20
05/12/2016,12:00,48,3.6,18.5,1.3,28.3,72.8,0.000,0.000,0.000,0.000,0.1,12.8,0.3,18
05/12/2016,13:00,47,3.6,19.4,1.1,28.5,72.2,0.000,0.000,0.000,0.000,0.0,17.9,5.5,18
05/12/2016,14:00,45,3.7,20.0,1.3,28.3,72.7,0.000,0.000,0.000,0.000,0.0,,,18
05/12/2016,15:00,47,3.5,18.6,1.2,28.2,72.9,0.000,0.000,0.000,0.000,0.0,12.0,-0.6,18
05/12/2016,16:00,43,3.0,20.1,1.1,27.9,73.9,0.000,0.000,0.000,0.000,0.0,15.3,2.4,19
05/12/2016,17:00,31,2.9,19.8,1.0,27.1,76.9,0.000,0.000,0.000,0.000,0.1,17.9,4.9,19
05/12/2016,18:00,26,2.5,18.6,1.0,26.3,79.9,0.000,0.000,0.000,0.000,0.1,17.4,5.2,19
05/12/2016,19:00,20,2.1,20.4,0.9,25.9,81.5,0.000,0.001,0.001,0.000,0.0,13.3,2.0,20
05/12/2016,20:00,12,1.9,178.0,0.7,25.8,81.5,0.000,0.000,0.000,0.000,0.0,11.7,0.1,19
05/12/2016,21:00,15,1.9,19.4,0.8,25.7,82.6,0.000,0.000,0.000,0.000,0.1,11.7,-0.3,20
05/12/2016,22:00,17,2.1,19.5,0.8,25.7,83.3,0.000,0.000,0.000,0.000,0.1,16.3,3.7,20
05/12/2016,23:00,15,1.9,19.0,0.8,25.5,83.3,0.000,0.001,0.001,0.000,0.0,14.9,2.6,20
06/12/2016,00:00,15,2.0,22.2,0.9,25.5,83.2,,,,,,13.0,0.6,
06/12/2016,01:00,13,1.7,19.6,0.7,25.3,83.5,0.000,0.000,0.000,0.000,0.1,17.6,6.8,18
06/12/2016,02:00,11,1.7,21.6,0.7,25.2,83.0,0.000,0.000,0.000,0.000,0.1,14.5,2.8,19
06/12/2016,03:00,13,1.7,176.4,0.6,25.2,82.7,0.000,0.000,0.000,0.000,0.0,12.5,1.7,19
06/12/2016,04:00,8,1.5,20.4,0.7,24.9,82.8,0.000,0.000,0.000,0.000,0.0,19.4,8.7,20
06/12/2016,05:00,11,1.8,21.1,0.7,25.3,82.2,0.000,0.000,0.000,0.000,0.0,18.8,7.8,20
06/12/2016,06:00,20,2.2,20.7,0.9,26.8,76.4,0.000,0.000,0.000,0.000,0.1,15.9,4.6,19
06/12/2016,07:00,11,2.1,178.2,0.9,27.3,73.1,0.000,0.000,0.000,0.000,0.1,14.2,2.7,18
06/12/2016,08:00,38,2.2,28.4,0.8,28.1,70.7,0.000,0.000,0.000,0.000,0.1,12.7,1.2,17
06/12/2016,09:00,53,2.6,18.5,0.9,28.5,69.4,0.001,0.001,0.002,0.000,0.1,16.6,4.2,17
06/12/2016,10:00,56,2.8,21.8,1.0,28.7,69.7,0.000,0.000,0.000,0.000,0.1,16.5,2.2,17
06/12/2016,11:00,58,3.5,17.0,1.1,28.4,71.5,0.000,0.000,0.000,0.000,0.1,16.0,3.1,16
06/12/2016,12:00,52,3.4,18.5,1.2,28.4,71.5,0.000,0.000,0.000,0.000,0.1,21.2,8.0,15
06/12/2016,13:00,49,3.4,20.1,1.2,28.4,70.9,0.000,0.000,0.000,0.000,0.1,21.7,7.5,15
06/12/2016,14:00,45,3.4,19.2,1.2,28.1,71.8,0.000,0.000,0.000,0.000,0.1,19.3,8.0,15
06/12/2016,15:00,44,3.2,21.2,1.1,28.0,72.6,0.000,0.000,0.000,0.000,0.1,14.5,3.2,16
06/12/2016,16:00,41,3.1,20.7,1.1,27.6,73.0,0.000,0.000,0.000,0.000,0.0,16.3,6.2,16
06/12/2016,17:00,27,3.0,19.6,1.1,26.7,76.0,0.000,0.000,0.000,0.001,0.1,16.0,5.5,17
06/12/2016,18:00,13,2.0,177.9,0.8,25.9,78.3,0.000,0.000,0.000,0.000,0.0,17.9,7.9,17
06/12/2016,19:00,12,1.8,179.2,0.8,25.6,79.4,0.000,0.000,0.000,0.000,0.0,16.2,3.8,17
06/12/2016,20:00,10,1.3,180.0,0.7,25.4,79.8,0.000,0.001,0.001,0.000,0.0,10.8,0.9,17
06/12/2016,21:00,9,1.5,173.9,0.8,25.2,80.9,0.000,0.000,0.000,0.000,0.0,16.6,7.2,17
06/12/2016,22:00,9,1.7,180.0,0.7,25.4,80.2,0.000,0.000,0.000,0.000,0.0,12.6,2.2,18
06/12/2016,23:00,10,1.6,179.3,0.7,25.2,80.8,0.000,0.000,0.000,0.000,0.0,14.4,4.3,18
07/12/2016,00:00,9,1.7,178.5,0.8,25.1,81.3,,,,,,15.9,5.3,
07/12/2016,01:00,11,1.5,178.9,0.6,25.0,81.4,0.000,0.001,0.001,0.000,0.0,15.8,4.6,16
07/12/2016,02:00,9,1.7,20.9,0.7,24.8,81.3,0.000,0.000,0.000,0.000,0.0,15.0,3.0,21
07/12/2016,03:00,5,1.3,21.2,0.6,24.7,81.2,0.000,0.000,0.000,0.000,0.0,16.0,4.0,21
07/12/2016,04:00,354,0.5,74.1,0.6,24.5,82.0,0.000,0.000,0.000,0.000,0.0,13.9,2.2,20
07/12/2016,05:00,208,0.5,67.7,0.4,24.0,84.2,0.000,0.001,0.001,0.000,0.0,11.2,0.2,20
07/12/2016,06:00,172,1.3,24.7,0.5,26.8,77.0,0.000,0.002,0.002,0.000,0.0,11.4,0.4,20
07/12/2016,07:00,58,1.1,59.9,0.9,28.7,68.7,0.001,0.001,0.002,0.000,0.0,14.7,2.0,21
07/12/2016,08:00,58,2.1,25.0,0.7,28.1,70.3,0.000,0.001,0.001,0.001,0.1,20.9,3.7,20
07/12/2016,09:00,54,2.5,21.4,0.8,28.2,71.3,0.000,0.001,0.001,0.001,0.1,27.7,10.7,20
07/12/2016,10:00,49,2.9,20.6,1.0,28.5,68.4,0.000,0.000,0.000,0.001,0.1,25.8,11.3,19
07/12/2016,11:00,50,3.3,17.7,1.2,28.3,68.8,0.000,0.000,0.000,0.000,0.1,27.0,11.7,18
07/12/2016,12:00,45,3.5,17.5,1.0,28.4,69.5,0.000,0.000,0.000,0.000,0.0,22.0,7.9,18
07/12/2016,13:00,46,3.4,22.2,1.1,28.5,69.3,0.000,0.001,0.001,0.000,0.0,21.3,8.2,18
07/12/2016,14:00,48,3.3,19.6,1.3,28.5,69.9,0.000,0.000,0.000,0.000,0.1,22.3,7.4,18
07/12/2016,15:00,42,3.3,20.8,1.3,28.2,70.8,0.000,0.000,0.000,0.000,0.0,20.6,3.9,19
07/12/2016,16:00,31,2.9,20.8,1.2,28.1,71.5,0.000,0.000,0.000,0.000,0.0,16.5,4.1,19
07/12/2016,17:00,17,2.8,21.6,1.1,27.0,74.8,0.000,0.000,0.000,0.000,0.0,14.8,3.0,18
07/12/2016,18:00,20,2.0,20.9,0.8,26.4,77.0,0.000,0.000,0.000,0.000,0.0,9.9,-1.8,19
07/12/2016,19:00,14,1.8,21.5,0.7,26.1,78.3,0.000,0.001,0.001,0.000,0.0,13.6,2.7,19
07/12/2016,20:00,15,1.7,175.2,0.6,26.0,79.5,0.000,0.000,0.000,0.000,0.0,12.9,1.6,19
07/12/2016,21:00,10,0.9,175.4,0.4,25.8,80.6,0.000,0.001,0.001,0.000,0.0,12.7,2.0,18
07/12/2016,22:00,9,0.9,177.1,0.4,25.6,81.1,0.000,0.000,0.000,0.000,0.0,14.2,4.1,18
07/12/2016,23:00,147,0.4,77.1,0.4,25.4,81.7,0.000,0.000,0.000,0.000,0.0,11.3,1.5,18
08/12/2016,00:00,193,0.5,25.5,0.2,24.8,83.7,,,,,,11.9,2.0,
08/12/2016,01:00,315,0.4,71.9,0.3,24.1,86.6,0.000,0.000,0.000,0.000,0.1,9.7,-0.6,14
08/12/2016,02:00,19,1.4,23.8,0.6,25.0,84.9,0.000,0.000,0.000,0.000,0.0,15.2,5.1,18
08/12/2016,03:00,353,0.6,37.0,0.5,24.9,85.3,0.000,0.000,0.000,0.000,0.0,16.1,6.2,18
08/12/2016,04:00,65,0.2,82.3,0.3,24.5,86.8,0.000,0.001,0.001,0.000,0.0,12.1,3.3,18
08/12/2016,05:00,171,0.4,40.1,0.3,23.9,88.5,0.000,0.003,0.003,0.000,0.1,9.5,0.6,19
08/12/2016,06:00,96,0.6,49.3,0.4,27.2,78.9,0.001,0.003,0.003,0.000,0.1,11.1,1.6,18
08/12/2016,07:00,16,1.9,23.7,0.8,27.6,76.1,0.000,0.000,0.000,0.000,0.0,14.0,4.1,17
08/12/2016,08:00,16,2.3,26.7,1.0,28.1,73.3,0.000,0.000,0.000,0.000,0.0,11.8,2.8,16
08/12/2016,09:00,20,2.9,24.2,1.2,28.7,72.4,0.000,0.000,0.000,0.000,0.1,14.1,4.7,16
08/12/2016,10:00,19,3.1,20.9,1.1,28.8,71.6,0.000,0.000,0.000,0.000,0.1,14.6,6.6,16
08/12/2016,11:00,24,2.8,26.9,1.2,29.2,70.6,0.000,0.000,0.000,0.000,0.1,15.4,6.4,16
08/12/2016,12:00,52,4.0,19.5,1.2,29.0,72.7,0.000,0.001,0.001,0.000,0.1,13.5,4.0,15
08/12/2016,13:00,42,3.9,19.9,1.3,29.2,72.3,0.000,0.000,0.000,0.000,0.1,15.7,4.5,16
08/12/2016,14:00,38,3.9,17.9,1.4,29.3,72.1,0.000,0.000,0.000,0.000,0.1,15.0,4.3,17
08/12/2016,15:00,16,3.6,19.5,1.3,29.3,70.5,0.000,0.000,0.000,0.000,0.0,15.9,4.6,18
08/12/2016,16:00,12,3.7,18.2,1.3,28.2,75.9,0.000,0.000,0.000,0.000,0.1,14.6,4.5,18
08/12/2016,17:00,7,3.2,19.9,1.3,27.4,79.6,0.000,0.000,0.000,0.000,0.1,12.2,0.9,18
08/12/2016,18:00,3,3.1,18.6,1.2,26.9,81.7,0.000,0.000,0.000,0.000,0.0,7.9,-2.5,18
08/12/2016,19:00,359,2.4,21.8,1.2,26.7,83.6,0.000,0.000,0.000,0.000,0.1,12.6,2.4,20
08/12/2016,20:00,355,2.2,24.6,1.0,26.7,83.1,0.000,0.000,0.000,0.000,0.0,10.8,-0.5,21
08/12/2016,21:00,349,2.0,21.9,0.8,26.5,82.6,0.000,0.000,0.000,0.000,0.0,22.1,9.1,23
08/12/2016,22:00,346,2.0,24.9,0.9,26.4,83.2,0.000,0.000,0.000,0.001,0.1,16.6,2.7,23
08/12/2016,23:00,350,2.0,21.6,0.8,26.3,83.7,0.000,0.001,0.001,0.001,0.0,17.9,2.6,24
09/12/2016,00:00,344,1.9,25.4,0.8,26.3,83.5,,,,,,19.3,6.4,
09/12/2016,01:00,351,1.7,23.5,0.7,26.1,83.3,0.000,0.001,0.001,0.002,0.1,20.2,6.4,21
09/12/2016,02:00,346,0.9,89.5,0.9,25.8,85.1,0.000,0.000,0.000,0.001,0.1,15.0,0.8,23
09/12/2016,03:00,205,0.4,51.4,0.3,25.1,87.5,0.000,0.001,0.001,0.001,0.1,16.8,4.0,23
09/12/2016,04:00,225,0.5,42.9,0.3,25.0,87.7,0.000,0.002,0.002,0.001,0.1,15.0,3.5,22
09/12/2016,05:00,221,0.9,24.1,0.5,25.0,87.9,0.000,0.004,0.004,0.001,0.1,14.3,2.9,22
09/12/2016,06:00,229,1.0,35.0,0.7,26.7,80.9,0.001,0.002,0.002,0.000,0.1,14.6,3.2,28
09/12/2016,07:00,240,1.3,47.4,0.9,29.3,67.2,0.000,0.001,0.001,0.000,0.3,21.6,11.2,92
09/12/2016,08:00,201,0.6,84.2,0.7,31.5,58.6,0.000,0.002,0.002,0.001,0.3,34.8,24.4,125
09/12/2016,09:00,45,1.3,66.4,1.1,31.8,58.3,0.001,0.004,0.004,0.002,0.2,34.0,22.8,83
09/12/2016,10:00,30,3.1,23.2,1.2,30.5,64.9,0.002,0.006,0.007,0.005,0.2,37.1,25.3,78
09/12/2016,11:00,36,3.5,19.4,1.2,30.8,65.2,0.001,0.003,0.004,0.004,0.1,31.5,19.8,59
09/12/2016,12:00,13,3.5,18.9,1.1,31.4,64.3,0.000,0.001,0.001,0.003,0.1,30.4,19.3,45
09/12/2016,13:00,11,3.5,20.1,1.2,31.4,64.2,0.000,0.000,0.000,0.001,0.1,26.7,16.3,39
09/12/2016,14:00,31,3.0,21.7,1.2,30.9,62.3,0.000,0.001,0.001,0.002,0.1,23.8,13.7,31
09/12/2016,15:00,25,2.6,21.0,1.0,29.4,67.4,0.000,0.000,0.000,0.001,0.1,22.3,13.1,23
09/12/2016,16:00,24,2.2,19.3,0.9,28.1,75.5,0.000,0.001,0.001,0.000,0.2,19.3,8.1,59
09/12/2016,17:00,26,1.6,23.8,1.0,27.3,82.2,0.000,0.000,0.000,0.000,0.2,34.6,22.3,63
09/12/2016,18:00,188,0.9,57.1,0.7,27.1,84.0,0.000,0.001,0.001,0.000,0.2,23.2,12.8,50
09/12/2016,19:00,247,1.0,41.5,0.8,24.8,91.2,0.000,0.005,0.005,0.000,0.2,30.6,21.4,61
09/12/2016,20:00,96,0.3,132.4,0.5,23.9,94.7,0.000,0.006,0.006,0.000,0.1,23.5,15.5,51
