Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),RAD (w/m^2),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
30/08/2016,07:00,139,2.4,17.2,0.9,18.0,69.6,0.0,1024,285,0.010,0.011,0.021,0.006,13.5,5.5,15
30/08/2016,08:00,112,3.2,11.6,1.0,20.1,62.8,0.0,1024,443,0.008,0.007,0.015,0.002,17.4,8.1,15
30/08/2016,09:00,108,3.3,13.3,1.1,20.9,61.3,0.0,1025,539,0.007,0.006,0.013,0.000,13.8,4.2,13
30/08/2016,10:00,107,3.7,12.4,1.2,21.9,57.7,0.0,1025,747,0.005,0.004,0.009,0.000,10.3,1.7,12
30/08/2016,11:00,101,4.1,12.3,1.2,22.3,55.6,0.0,1024,778,0.007,0.006,0.012,0.000,12.3,2.2,12
30/08/2016,12:00,98,4.0,12.3,1.1,22.6,54.6,0.0,1023,869,0.005,0.005,0.010,0.000,19.7,9.0,11
30/08/2016,13:00,96,4.6,10.0,1.2,22.4,55.2,0.0,1022,803,0.005,0.003,0.008,0.001,10.4,1.1,12
30/08/2016,14:00,103,4.3,12.4,1.3,22.4,57.9,0.0,1022,634,0.007,0.007,0.014,0.000,16.1,3.7,14
30/08/2016,15:00,98,4.0,10.4,1.2,21.9,58.1,0.0,1022,265,0.009,0.008,0.017,0.000,20.9,7.9,15
30/08/2016,16:00,102,3.4,11.5,1.1,21.5,62.1,0.0,1022,115,0.008,0.007,0.015,0.001,18.4,4.9,17
30/08/2016,17:00,108,3.6,10.0,1.3,20.9,64.2,0.0,1022,16,0.008,0.006,0.014,0.000,14.4,4.1,16
30/08/2016,18:00,109,3.3,12.1,1.1,20.3,67.0,0.0,1022,0,0.003,0.004,0.007,0.000,10.5,2.5,16
30/08/2016,19:00,115,3.2,11.5,1.2,19.9,68.7,0.0,1023,0,0.002,0.002,0.004,0.000,12.7,4.5,15
30/08/2016,20:00,124,2.4,14.9,1.0,19.6,69.3,0.0,1024,0,0.001,0.003,0.004,0.000,9.0,0.5,16
30/08/2016,21:00,125,2.3,13.4,0.8,19.6,69.4,0.0,1024,0,0.002,0.003,0.005,0.000,11.9,3.2,15
30/08/2016,22:00,125,2.4,14.0,0.8,19.6,68.3,0.0,1024,0,0.002,0.003,0.004,0.000,11.8,3.3,15
30/08/2016,23:00,126,2.6,13.8,1.0,19.5,68.7,0.0,1023,0,0.000,0.002,0.002,0.001,8.7,0.4,14
31/08/2016,00:00,126,2.7,13.4,1.0,19.4,68.6,0.0,1023,0,,,,,14.2,6.3,
31/08/2016,01:00,127,2.6,13.4,1.0,19.2,69.5,0.0,1022,0,0.002,0.005,0.007,0.004,14.5,6.6,12
31/08/2016,02:00,127,2.1,16.8,0.9,19.1,69.4,0.0,1021,0,0.002,0.007,0.009,0.004,12.1,4.4,14
31/08/2016,03:00,128,1.9,15.3,0.8,18.9,70.4,0.0,1021,0,0.002,0.007,0.008,0.004,11.1,3.0,14
31/08/2016,04:00,124,2.0,16.3,0.8,18.9,70.6,0.0,1021,0,0.002,0.007,0.009,0.007,10.6,3.1,15
31/08/2016,05:00,122,2.4,13.5,0.8,18.9,70.3,0.0,1022,0,0.003,0.006,0.009,0.004,7.3,0.8,15
31/08/2016,06:00,145,1.7,23.5,0.7,18.6,71.3,0.0,1022,17,0.005,0.011,0.016,0.004,12.6,5.0,15
31/08/2016,07:00,160,1.8,18.3,0.8,19.0,70.4,0.0,1023,76,0.006,0.012,0.018,0.004,14.1,6.0,16
31/08/2016,08:00,160,1.6,20.4,0.8,19.4,70.2,0.0,1023,119,0.008,0.010,0.018,0.005,19.3,8.4,17
31/08/2016,09:00,148,1.7,23.0,0.7,20.3,70.1,0.0,1023,345,0.005,0.009,0.014,0.007,20.3,8.5,18
31/08/2016,10:00,133,1.5,32.9,0.9,21.8,65.6,0.0,1023,578,0.006,0.008,0.014,0.010,19.7,10.2,18
31/08/2016,11:00,66,1.3,49.5,0.8,23.0,58.8,0.0,1022,657,0.011,0.010,0.020,0.006,21.7,11.2,16
31/08/2016,12:00,62,2.2,25.3,1.0,23.0,58.4,0.0,1021,607,0.003,0.003,0.006,0.000,13.9,3.1,15
31/08/2016,13:00,61,3.0,17.9,1.1,23.3,59.2,0.0,1020,712,0.005,0.005,0.010,0.002,20.6,7.5,16
31/08/2016,14:00,53,2.8,16.8,0.9,23.1,59.1,0.0,1019,464,0.005,0.007,0.012,0.002,13.2,0.9,15
31/08/2016,15:00,59,3.1,10.9,0.8,22.6,58.7,0.0,1019,277,0.007,0.008,0.015,0.003,12.4,1.1,16
31/08/2016,16:00,66,3.2,10.3,0.9,22.0,63.1,0.0,1019,206,0.006,0.008,0.014,0.002,16.3,4.3,16
31/08/2016,17:00,71,2.8,9.8,0.9,21.1,71.1,0.0,1019,15,0.005,0.006,0.011,0.000,15.3,0.8,19
31/08/2016,18:00,70,2.7,9.4,0.8,20.7,72.0,0.0,1020,0,0.005,0.005,0.009,0.000,17.4,4.8,17
31/08/2016,19:00,70,2.6,9.7,0.7,20.4,74.8,0.0,1020,0,0.002,0.006,0.008,0.001,13.9,0.3,18
31/08/2016,20:00,82,1.7,20.2,0.9,20.0,81.5,0.0,1020,0,0.001,0.005,0.006,0.001,20.3,5.1,19
31/08/2016,21:00,129,0.6,50.0,0.5,19.5,85.7,0.0,1020,0,0.003,0.010,0.012,0.001,17.2,7.2,21
31/08/2016,22:00,86,0.3,64.9,0.4,19.0,86.2,0.0,1020,0,0.001,0.005,0.005,0.001,12.6,4.4,22
31/08/2016,23:00,179,0.6,37.1,0.4,18.4,85.2,0.0,1020,0,0.000,0.004,0.004,0.001,12.2,4.1,20
01/09/2016,00:00,185,0.7,34.7,0.4,18.5,83.5,0.0,1019,0,,,,,10.1,2.2,
01/09/2016,01:00,182,0.8,18.9,0.4,18.5,79.9,0.0,1019,0,0.000,0.003,0.003,0.001,8.4,2.2,13
01/09/2016,02:00,187,0.7,19.6,0.3,18.5,77.1,0.0,1018,0,0.003,0.005,0.007,0.001,12.1,5.3,15
01/09/2016,03:00,176,0.5,48.5,0.4,18.3,77.6,0.0,1018,0,0.002,0.005,0.007,0.001,9.9,3.0,16
01/09/2016,04:00,210,0.3,61.4,0.3,17.9,77.9,0.0,1017,0,0.001,0.008,0.009,0.000,6.7,1.0,15
01/09/2016,05:00,236,0.5,17.7,0.2,17.4,80.0,0.0,1018,0,0.032,0.024,0.056,0.001,11.0,4.1,24
01/09/2016,06:00,195,0.8,17.6,0.4,17.6,81.0,0.0,1018,51,0.011,0.015,0.025,0.002,13.4,5.5,19
01/09/2016,07:00,142,0.9,31.1,0.5,19.6,75.6,0.0,1019,252,0.014,0.014,0.027,0.002,11.5,3.3,21
01/09/2016,08:00,123,1.6,21.8,0.6,21.0,72.8,0.0,1019,384,0.009,0.009,0.018,0.002,16.7,7.0,19
01/09/2016,09:00,69,2.1,24.0,0.9,22.3,63.7,0.0,1019,618,0.006,0.006,0.011,0.000,13.6,3.1,15
01/09/2016,10:00,59,2.3,19.8,0.8,23.5,51.1,0.0,1018,574,0.007,0.006,0.013,0.000,,,13
01/09/2016,11:00,59,2.3,19.0,0.8,23.2,56.9,0.0,1018,554,0.004,0.004,0.008,0.000,13.1,2.9,13
01/09/2016,12:00,56,2.5,20.4,0.9,23.5,58.6,0.0,1017,583,0.003,0.004,0.007,0.000,11.4,1.0,13
01/09/2016,13:00,61,3.4,13.9,1.0,23.2,62.6,0.0,1016,550,0.005,0.005,0.010,0.002,24.6,13.5,15
01/09/2016,14:00,57,4.4,11.1,1.2,22.6,68.8,0.0,1015,439,0.004,0.005,0.009,0.002,11.6,3.1,16
01/09/2016,15:00,54,3.2,12.3,1.1,22.5,69.2,0.0,1014,237,0.004,0.005,0.009,0.001,10.8,0.7,16
01/09/2016,16:00,59,3.1,13.3,1.0,22.1,70.6,0.0,1014,131,0.004,0.004,0.007,0.001,10.7,1.4,16
01/09/2016,17:00,54,2.0,16.6,0.7,21.5,75.0,0.0,1014,18,0.005,0.013,0.018,0.002,13.9,7.0,18
01/09/2016,18:00,65,1.5,16.8,0.6,21.2,76.8,0.0,1014,0,0.005,0.014,0.019,0.005,18.3,8.1,20
01/09/2016,19:00,69,1.8,14.9,0.7,21.2,77.1,0.0,1015,0,0.003,0.010,0.013,0.006,20.5,5.2,18
01/09/2016,20:00,76,2.1,13.0,0.7,21.1,78.6,0.0,1015,0,0.001,0.004,0.005,0.002,17.5,4.2,16
01/09/2016,21:00,63,2.1,12.2,0.6,21.1,79.3,0.0,1015,0,0.001,0.006,0.007,0.003,14.2,3.7,18
01/09/2016,22:00,52,2.0,12.2,0.7,21.1,80.7,0.0,1014,0,0.000,0.001,0.001,0.001,15.2,7.3,16
01/09/2016,23:00,37,1.8,14.2,0.6,21.1,80.3,0.0,1014,0,0.001,0.001,0.002,0.000,16.3,7.6,16
02/09/2016,00:00,31,1.8,14.8,0.7,21.0,80.6,0.0,1014,0,,,,,19.1,10.4,
02/09/2016,01:00,33,1.3,17.3,0.5,21.1,75.4,0.0,1013,0,0.000,0.002,0.002,0.000,12.1,4.0,14
02/09/2016,02:00,32,1.5,17.3,0.5,21.1,75.4,0.0,1012,0,0.002,0.003,0.004,0.000,8.8,3.3,16
02/09/2016,03:00,31,0.9,25.5,0.4,20.9,81.2,0.0,1012,0,0.001,0.002,0.003,0.000,14.7,7.4,17
02/09/2016,04:00,20,0.6,171.1,0.4,20.9,77.8,0.0,1012,0,0.001,0.004,0.005,0.000,13.2,5.2,17
02/09/2016,05:00,9,1.3,176.2,0.9,20.4,80.6,3.7,1013,0,0.002,0.006,0.008,0.000,9.1,2.5,19
02/09/2016,06:00,288,0.4,65.5,0.5,19.4,88.7,0.0,1014,24,0.003,0.010,0.013,0.000,11.1,5.6,17
02/09/2016,07:00,350,1.5,37.2,0.9,18.9,89.6,0.0,1015,99,0.001,0.006,0.007,0.000,6.2,2.0,14
02/09/2016,08:00,327,1.8,38.0,1.0,19.8,87.2,0.0,1015,308,0.002,0.006,0.008,0.000,3.0,0.7,11
02/09/2016,09:00,359,2.6,21.7,1.2,21.6,73.4,0.0,1014,591,0.003,0.004,0.006,0.000,6.2,3.0,13
02/09/2016,10:00,349,2.9,21.6,1.2,23.8,63.8,0.0,1014,770,0.001,0.003,0.004,0.000,10.6,3.3,16
02/09/2016,11:00,17,3.7,174.1,1.4,23.9,67.3,0.0,1013,897,0.002,0.002,0.003,0.000,17.8,8.6,22
02/09/2016,12:00,20,3.4,18.6,1.4,24.1,66.8,0.0,1012,914,0.002,0.003,0.005,0.000,23.1,13.2,21
02/09/2016,13:00,27,3.3,17.1,1.2,23.5,71.4,0.0,1011,681,0.004,0.004,0.007,0.000,23.5,12.2,21
02/09/2016,14:00,21,3.2,17.5,1.1,22.9,75.5,0.0,1010,358,0.003,0.003,0.006,0.000,10.0,1.5,20
02/09/2016,15:00,19,3.3,17.2,1.2,23.4,73.1,0.0,1010,423,0.003,0.003,0.005,0.000,13.9,4.6,22
02/09/2016,16:00,13,3.2,17.0,1.3,23.1,73.4,0.0,1010,200,0.002,0.003,0.005,0.000,16.7,6.7,22
02/09/2016,17:00,8,2.8,17.5,1.1,22.0,80.3,0.0,1010,19,0.002,0.003,0.005,0.000,15.9,4.8,24
02/09/2016,18:00,9,2.4,180.3,1.1,21.5,84.1,0.0,1010,0,0.001,0.002,0.003,0.000,24.0,10.6,24
02/09/2016,19:00,342,1.9,26.4,0.9,21.5,85.9,0.0,1011,0,0.000,0.003,0.003,0.000,13.6,5.0,24
02/09/2016,20:00,342,2.2,26.9,1.0,21.4,86.3,0.0,1011,0,0.000,0.001,0.001,0.000,19.8,9.2,22
02/09/2016,21:00,345,2.2,24.7,1.0,21.3,87.1,0.0,1011,0,0.000,0.001,0.001,0.000,9.6,0.4,24
02/09/2016,22:00,335,1.9,23.5,0.9,21.4,88.1,0.0,1011,0,0.000,0.000,0.000,0.000,17.7,6.2,26
02/09/2016,23:00,331,2.7,19.4,1.1,21.5,87.6,0.0,1011,0,0.000,0.001,0.001,0.000,5.8,-3.5,27
03/09/2016,00:00,342,2.9,17.6,1.2,21.7,85.9,0.0,1011,0,,,,,20.7,8.6,
03/09/2016,01:00,329,3.4,14.6,1.2,21.9,83.0,0.0,1011,0,0.000,0.001,0.001,0.000,23.7,10.4,23
03/09/2016,02:00,329,4.1,14.7,1.5,22.1,79.3,0.0,1010,0,0.000,0.001,0.001,0.000,21.3,9.1,26
03/09/2016,03:00,303,2.8,31.6,1.6,20.7,84.9,0.1,1010,0,0.010,0.013,0.022,0.006,15.1,5.8,17
03/09/2016,04:00,238,1.7,24.3,0.8,19.8,86.7,0.0,1011,0,0.001,0.003,0.004,0.002,,,7
03/09/2016,05:00,239,1.3,57.8,1.1,18.7,84.1,0.0,1012,0,0.000,0.002,0.002,0.000,-0.6,-0.4,5
03/09/2016,06:00,191,0.2,90.0,0.4,18.6,83.2,0.0,1012,29,0.004,0.005,0.009,0.000,-2.6,-1.9,5
03/09/2016,07:00,239,0.7,54.1,0.7,19.3,75.1,0.0,1013,210,0.002,0.004,0.006,0.000,5.5,3.9,5
03/09/2016,08:00,231,2.2,26.9,1.1,20.6,60.2,0.0,1014,535,0.002,0.001,0.002,0.000,-0.7,-1.6,4
03/09/2016,09:00,224,2.0,32.2,1.0,21.5,57.2,0.0,1014,720,0.002,0.004,0.006,0.000,0.8,-0.6,5
03/09/2016,10:00,230,1.7,38.1,1.0,22.5,53.4,0.0,1014,793,0.001,0.002,0.003,0.000,1.9,0.0,5
03/09/2016,11:00,238,1.9,38.7,1.1,23.6,49.5,0.0,1013,909,0.001,0.002,0.003,0.000,7.2,5.0,5
03/09/2016,12:00,246,1.6,43.0,1.1,24.8,43.8,0.0,1013,880,0.001,0.001,0.002,0.000,2.3,1.1,5
03/09/2016,13:00,240,2.2,36.1,1.3,25.6,37.6,0.0,1012,809,0.001,0.001,0.001,0.000,6.8,6.5,4
03/09/2016,14:00,20,1.5,171.6,1.4,24.2,52.2,0.0,1012,653,0.001,0.002,0.003,0.000,17.4,15.0,6
03/09/2016,15:00,21,2.7,20.0,1.2,23.1,59.5,0.0,1012,439,0.001,0.001,0.002,0.000,17.1,12.7,6
03/09/2016,16:00,17,2.0,25.1,1.0,22.9,61.2,0.0,1013,204,0.001,0.002,0.003,0.000,8.5,5.7,6
03/09/2016,17:00,320,0.5,62.2,0.6,22.4,62.7,0.0,1014,19,0.001,0.008,0.009,0.001,3.0,0.2,8
03/09/2016,18:00,215,0.9,27.8,0.5,21.7,54.7,0.0,1014,0,0.005,0.016,0.021,0.001,6.7,2.3,9
03/09/2016,19:00,230,1.8,10.8,0.6,21.8,46.4,0.0,1016,0,0.002,0.009,0.010,0.001,6.3,3.2,6
03/09/2016,20:00,231,1.9,11.5,0.5,20.8,49.7,0.0,1017,0,0.001,0.007,0.008,0.001,6.8,4.9,6
03/09/2016,21:00,229,2.0,9.9,0.5,19.9,52.4,0.0,1017,0,0.001,0.005,0.006,0.001,7.1,5.0,7
03/09/2016,22:00,212,1.5,11.3,0.6,19.2,52.4,0.0,1017,0,0.000,0.004,0.004,0.000,11.1,8.5,12
03/09/2016,23:00,209,1.3,18.1,0.6,18.8,51.5,0.0,1018,0,0.000,0.002,0.002,0.000,7.8,6.8,13
04/09/2016,00:00,199,0.8,35.1,0.4,18.3,50.6,0.0,1018,0,,,,,1.2,0.8,
04/09/2016,01:00,202,1.0,25.3,0.4,17.5,52.5,0.0,1017,0,0.000,0.002,0.002,0.000,3.4,2.1,8
04/09/2016,02:00,179,1.4,20.7,0.9,17.7,49.9,0.0,1017,0,0.000,0.001,0.001,0.000,4.4,3.6,6
04/09/2016,03:00,193,0.9,19.5,0.5,17.2,51.1,0.0,1018,0,0.000,0.001,0.001,0.000,3.0,2.4,5
04/09/2016,04:00,223,1.1,11.5,0.4,15.7,57.4,0.0,1018,0,0.001,0.003,0.003,0.000,2.0,1.0,7
04/09/2016,05:00,220,1.1,11.6,0.4,15.0,59.8,0.0,1018,1,0.001,0.003,0.004,0.000,5.3,4.3,7
04/09/2016,06:00,207,0.9,15.4,0.4,15.5,57.1,0.0,1019,68,0.002,0.004,0.006,0.000,4.9,4.0,7
