Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Sulfur Dioxide (ppm)
24/07/2013,19:00,,,,,16.1,55.8,0.0,0.001
24/07/2013,20:00,,,,,15.4,60.4,0.0,0.001
24/07/2013,21:00,,,,,14.1,57.1,0.0,0.001
24/07/2013,22:00,,,,,13.3,49.4,0.0,0.001
24/07/2013,23:00,,,,,13.3,47.6,0.0,0.000
25/07/2013,00:00,,,,,12.4,48.8,0.0,0.001
25/07/2013,01:00,,,,,12.2,49.7,0.0,
25/07/2013,02:00,,,,,12.4,46.4,0.0,0.001
25/07/2013,03:00,,,,,12.7,44.6,0.0,0.001
25/07/2013,04:00,,,,,12.2,46.7,0.0,0.002
25/07/2013,05:00,,,,,12.1,48.7,0.0,0.002
25/07/2013,06:00,,,,,12.6,48.6,0.0,0.002
25/07/2013,07:00,,,,,13.9,45.8,0.0,0.002
25/07/2013,08:00,,,,,15.9,41.6,0.0,0.001
25/07/2013,09:00,,,,,18.1,38.2,0.0,0.002
25/07/2013,10:00,,,,,19.8,38.0,0.0,0.002
25/07/2013,11:00,,,,,21.5,40.9,0.0,0.002
25/07/2013,12:00,,,,,22.3,39.4,0.0,0.001
25/07/2013,13:00,,,,,22.9,39.7,0.0,0.001
25/07/2013,14:00,,,,,23.1,44.5,0.0,0.001
25/07/2013,15:00,,,,,22.6,48.5,0.0,0.001
25/07/2013,16:00,,,,,21.8,50.3,0.0,0.001
25/07/2013,17:00,,,,,20.2,57.7,0.0,0.002
25/07/2013,18:00,,,,,19.6,58.6,0.0,0.002
25/07/2013,19:00,,,,,18.6,61.0,0.0,0.001
25/07/2013,20:00,,,,,17.4,66.8,0.0,0.002
25/07/2013,21:00,,,,,18.6,59.7,0.0,0.001
25/07/2013,22:00,,,,,17.9,64.0,0.0,0.002
25/07/2013,23:00,,,,,17.6,65.9,0.0,0.002
26/07/2013,00:00,,,,,16.8,66.9,0.0,0.000
26/07/2013,01:00,,,,,16.0,70.2,0.0,
26/07/2013,02:00,,,,,15.9,72.3,0.0,0.000
26/07/2013,03:00,,,,,15.9,74.1,0.0,0.000
26/07/2013,04:00,,,,,16.2,74.3,0.0,0.000
26/07/2013,05:00,,,,,16.4,73.4,0.0,0.001
26/07/2013,06:00,,,,,16.8,71.3,0.0,0.001
26/07/2013,07:00,,,,,17.8,67.1,0.0,0.001
26/07/2013,08:00,,,,,20.5,59.7,0.0,0.001
26/07/2013,09:00,,,,,22.5,53.4,0.0,0.001
26/07/2013,10:00,,,,,23.3,49.5,0.0,0.001
26/07/2013,11:00,,,,,24.2,48.4,0.0,0.001
26/07/2013,12:00,,,,,24.6,49.5,0.0,0.001
26/07/2013,13:00,,,,,24.4,50.6,0.0,0.000
26/07/2013,14:00,,,,,23.1,54.9,0.0,0.000
26/07/2013,15:00,,,,,22.6,55.1,0.0,0.000
26/07/2013,16:00,,,,,21.9,58.0,0.0,0.001
26/07/2013,17:00,,,,,21.5,57.2,0.0,0.003
26/07/2013,18:00,,,,,20.8,62.3,0.0,0.003
26/07/2013,19:00,,,,,20.4,65.1,0.0,0.004
26/07/2013,20:00,,,,,19.9,66.8,0.0,0.002
26/07/2013,21:00,,,,,18.7,71.1,0.0,0.000
26/07/2013,22:00,,,,,18.2,72.5,0.0,0.000
26/07/2013,23:00,,,,,17.6,74.4,0.0,0.000
27/07/2013,00:00,,,,,17.9,75.8,0.0,0.001
27/07/2013,01:00,,,,,17.9,73.8,0.0,
27/07/2013,02:00,,,,,16.1,80.5,0.0,0.001
27/07/2013,03:00,,,,,15.8,82.3,0.0,0.001
27/07/2013,04:00,,,,,15.8,82.9,0.0,0.001
27/07/2013,05:00,,,,,15.8,82.1,0.0,0.001
27/07/2013,06:00,,,,,16.0,80.3,0.0,0.001
27/07/2013,07:00,,,,,17.8,72.9,0.0,0.001
27/07/2013,08:00,,,,,19.5,66.8,0.0,0.001
27/07/2013,09:00,,,,,22.1,58.9,0.0,0.001
27/07/2013,10:00,,,,,23.7,51.7,0.0,0.001
27/07/2013,11:00,,,,,24.4,47.5,0.0,0.001
27/07/2013,12:00,,,,,25.4,47.2,0.0,0.001
27/07/2013,13:00,,,,,25.2,48.4,0.0,0.001
27/07/2013,14:00,,,,,24.9,48.1,0.0,0.001
27/07/2013,15:00,,,,,23.6,55.4,0.0,0.001
27/07/2013,16:00,,,,,21.7,69.5,0.0,0.001
27/07/2013,17:00,,,,,21.5,64.3,0.0,0.001
27/07/2013,18:00,,,,,20.7,66.7,0.0,0.001
27/07/2013,19:00,,,,,20.8,66.5,0.0,0.001
27/07/2013,20:00,,,,,20.3,68.5,0.0,0.001
27/07/2013,21:00,,,,,20.4,65.7,0.0,0.001
27/07/2013,22:00,,,,,19.9,66.7,0.0,0.001
27/07/2013,23:00,,,,,19.1,70.8,0.0,0.001
28/07/2013,00:00,,,,,18.7,74.6,0.0,0.000
28/07/2013,01:00,,,,,18.9,75.8,0.0,
28/07/2013,02:00,,,,,18.5,78.3,0.0,0.001
28/07/2013,03:00,,,,,18.0,80.3,0.0,0.001
28/07/2013,04:00,,,,,17.8,80.9,0.0,0.001
28/07/2013,05:00,,,,,17.3,82.7,0.0,0.001
28/07/2013,06:00,,,,,17.1,82.2,0.0,0.001
28/07/2013,07:00,,,,,18.9,75.2,0.0,0.001
28/07/2013,08:00,,,,,21.8,62.9,0.0,0.001
28/07/2013,09:00,,,,,23.6,55.7,0.0,0.001
28/07/2013,10:00,,,,,23.9,54.7,0.0,0.001
28/07/2013,11:00,,,,,24.5,51.0,0.0,0.001
28/07/2013,12:00,,,,,25.6,46.5,0.0,0.001
28/07/2013,13:00,,,,,25.8,43.9,0.0,0.001
28/07/2013,14:00,,,,,25.2,50.3,0.0,0.001
28/07/2013,15:00,,,,,24.2,54.4,0.0,0.001
28/07/2013,16:00,,,,,23.3,57.1,0.0,0.001
28/07/2013,17:00,,,,,22.0,62.5,0.0,0.001
28/07/2013,18:00,,,,,21.4,65.6,0.0,0.001
28/07/2013,19:00,,,,,20.7,67.3,0.0,0.001
28/07/2013,20:00,,,,,19.9,70.1,0.0,0.001
28/07/2013,21:00,,,,,19.7,68.9,0.0,0.001
28/07/2013,22:00,,,,,19.6,66.1,0.0,0.001
28/07/2013,23:00,,,,,19.7,65.3,0.0,0.001
29/07/2013,00:00,,,,,18.6,70.1,0.0,0.001
29/07/2013,01:00,,,,,19.1,69.4,0.0,
29/07/2013,02:00,,,,,18.7,70.6,0.0,0.001
29/07/2013,03:00,,,,,18.7,69.7,0.0,0.001
29/07/2013,04:00,,,,,18.3,69.7,0.0,0.001
29/07/2013,05:00,,,,,18.3,68.0,0.0,0.001
29/07/2013,06:00,,,,,18.4,67.4,0.0,0.001
29/07/2013,07:00,,,,,18.8,66.2,0.0,0.001
29/07/2013,08:00,,,,,20.3,62.3,0.0,0.001
29/07/2013,09:00,,,,,22.5,56.4,0.0,0.001
29/07/2013,10:00,,,,,23.5,53.7,0.0,0.001
29/07/2013,11:00,,,,,24.7,49.0,0.0,0.001
29/07/2013,12:00,,,,,25.3,45.2,0.0,0.001
29/07/2013,13:00,,,,,25.8,46.3,0.0,0.001
29/07/2013,14:00,,,,,25.0,52.1,0.0,0.001
29/07/2013,15:00,,,,,23.7,58.6,0.0,0.001
29/07/2013,16:00,,,,,22.8,62.1,0.0,0.001
29/07/2013,17:00,,,,,22.1,63.7,0.0,0.002
29/07/2013,18:00,,,,,21.1,67.0,0.0,0.003
29/07/2013,19:00,,,,,21.6,62.8,0.0,0.002
29/07/2013,20:00,,,,,20.9,65.6,0.0,0.002
29/07/2013,21:00,,,,,20.4,67.4,0.0,0.002
29/07/2013,22:00,,,,,19.1,71.6,0.0,0.002
29/07/2013,23:00,,,,,18.1,77.0,0.0,0.001
30/07/2013,00:00,,,,,16.9,82.3,0.0,0.001
30/07/2013,01:00,,,,,16.3,86.8,0.0,
30/07/2013,02:00,,,,,15.5,90.1,0.0,0.001
30/07/2013,03:00,,,,,15.5,90.2,0.0,0.001
30/07/2013,04:00,,,,,15.4,90.7,0.0,0.001
30/07/2013,05:00,,,,,15.3,89.3,0.0,0.001
30/07/2013,06:00,,,,,14.8,90.7,0.0,0.001
30/07/2013,07:00,,,,,17.2,83.7,0.0,0.001
30/07/2013,08:00,,,,,20.7,66.3,0.0,0.001
30/07/2013,09:00,,,,,22.3,53.7,0.0,0.001
30/07/2013,10:00,,,,,24.0,46.2,0.0,0.001
30/07/2013,11:00,,,,,24.4,46.9,0.0,0.001
30/07/2013,12:00,,,,,25.3,43.8,0.0,0.001
30/07/2013,13:00,,,,,25.4,45.9,0.0,0.001
30/07/2013,14:00,,,,,24.9,49.8,0.0,0.001
30/07/2013,15:00,,,,,25.0,48.4,0.0,0.001
30/07/2013,16:00,,,,,23.8,55.4,0.0,0.001
30/07/2013,17:00,,,,,20.7,71.9,0.0,0.001
30/07/2013,18:00,,,,,18.6,82.9,0.0,0.000
30/07/2013,19:00,,,,,18.1,83.7,0.0,0.001
30/07/2013,20:00,,,,,17.9,84.9,0.0,0.001
30/07/2013,21:00,,,,,16.5,89.1,0.0,0.001
30/07/2013,22:00,,,,,16.8,90.0,0.0,0.001
30/07/2013,23:00,,,,,16.2,90.6,0.0,0.001
31/07/2013,00:00,,,,,16.1,90.9,0.0,0.001
31/07/2013,01:00,,,,,14.9,93.3,0.0,
31/07/2013,02:00,,,,,14.3,95.6,0.0,0.001
31/07/2013,03:00,,,,,13.3,96.3,0.0,0.001
31/07/2013,04:00,,,,,12.8,97.0,0.0,0.001
31/07/2013,05:00,,,,,12.8,97.8,0.0,0.000
31/07/2013,06:00,,,,,13.8,95.0,0.0,0.001
31/07/2013,07:00,,,,,16.2,87.4,0.0,0.001
31/07/2013,08:00,,,,,19.4,73.1,0.0,0.001
31/07/2013,09:00,,,,,22.3,53.0,0.0,0.001
31/07/2013,10:00,,,,,23.9,41.6,0.0,0.001
31/07/2013,11:00,,,,,24.8,38.1,0.0,0.001
31/07/2013,12:00,,,,,25.2,37.9,0.0,0.001
31/07/2013,13:00,,,,,23.8,48.3,0.0,0.001
31/07/2013,14:00,,,,,24.1,49.6,0.0,0.001
31/07/2013,15:00,,,,,23.7,52.1,0.0,0.001
31/07/2013,16:00,,,,,22.3,53.3,0.0,0.001
31/07/2013,17:00,,,,,20.8,59.0,0.0,0.001
31/07/2013,18:00,,,,,18.9,65.3,0.0,0.001
31/07/2013,19:00,,,,,17.4,73.5,0.0,0.000
31/07/2013,20:00,,,,,17.2,78.6,0.0,0.001
31/07/2013,21:00,,,,,15.4,86.1,0.0,0.001
31/07/2013,22:00,,,,,14.0,90.1,0.0,0.001
31/07/2013,23:00,,,,,13.2,91.4,0.0,0.001
01/08/2013,00:00,,,,,13.1,92.5,0.0,0.000
01/08/2013,01:00,,,,,13.4,91.1,0.0,
01/08/2013,02:00,,,,,13.2,92.0,0.0,0.001
01/08/2013,03:00,,,,,13.2,92.3,0.0,0.000
01/08/2013,04:00,,,,,13.4,92.0,0.0,0.000
01/08/2013,05:00,,,,,13.1,92.2,0.0,0.000
01/08/2013,06:00,,,,,13.0,92.7,0.0,0.000
01/08/2013,07:00,,,,,14.6,90.3,0.0,0.000
01/08/2013,08:00,,,,,18.3,69.4,0.0,0.001
01/08/2013,09:00,,,,,21.7,50.5,0.0,0.001
01/08/2013,10:00,,,,,23.0,42.5,0.0,0.000
01/08/2013,11:00,,,,,23.9,38.5,0.0,0.001
01/08/2013,12:00,,,,,24.4,37.2,0.0,0.001
01/08/2013,13:00,,,,,24.1,41.7,0.0,0.001
01/08/2013,14:00,,,,,23.8,43.1,0.0,
01/08/2013,15:00,,,,,23.3,46.2,0.0,0.000
01/08/2013,16:00,,,,,22.2,53.2,0.0,0.000
01/08/2013,17:00,,,,,20.7,63.2,0.0,0.000
01/08/2013,18:00,,,,,18.7,75.1,0.0,0.000
01/08/2013,19:00,,,,,17.5,82.7,0.0,0.000
01/08/2013,20:00,,,,,16.0,88.0,0.0,0.001
01/08/2013,21:00,,,,,14.7,90.1,0.0,0.001
01/08/2013,22:00,,,,,15.0,92.5,0.0,0.001
01/08/2013,23:00,,,,,14.1,94.6,0.0,0.001
02/08/2013,00:00,,,,,14.7,92.0,0.0,0.001
02/08/2013,01:00,,,,,14.8,90.3,0.0,
02/08/2013,02:00,,,,,14.7,89.6,0.0,0.001
02/08/2013,03:00,,,,,15.4,89.3,0.0,0.001
02/08/2013,04:00,,,,,15.7,87.6,0.0,0.001
02/08/2013,05:00,,,,,15.9,87.1,0.0,0.001
02/08/2013,06:00,,,,,15.8,86.9,0.0,0.001
02/08/2013,07:00,,,,,16.9,82.7,0.0,0.001
02/08/2013,08:00,,,,,19.5,69.5,0.0,0.001
02/08/2013,09:00,,,,,21.8,58.4,0.0,0.001
02/08/2013,10:00,,,,,23.4,51.4,0.0,0.001
02/08/2013,11:00,,,,,24.3,48.9,0.0,0.001
02/08/2013,12:00,,,,,24.8,49.4,0.0,0.001
02/08/2013,13:00,,,,,24.2,56.7,0.0,0.001
02/08/2013,14:00,,,,,24.0,57.5,0.0,0.001
02/08/2013,15:00,,,,,23.1,62.9,0.0,0.001
02/08/2013,16:00,,,,,22.2,66.2,0.0,0.000
02/08/2013,17:00,,,,,21.4,68.4,0.0,0.000
02/08/2013,18:00,,,,,20.6,78.7,0.0,0.001
02/08/2013,19:00,,,,,20.4,83.9,0.0,0.001
02/08/2013,20:00,,,,,20.3,86.3,0.0,0.001
02/08/2013,21:00,,,,,20.1,85.1,0.0,0.001
02/08/2013,22:00,,,,,20.0,85.2,0.0,0.001
02/08/2013,23:00,,,,,19.8,85.8,0.0,0.001
03/08/2013,00:00,,,,,19.6,87.1,0.0,0.001
03/08/2013,01:00,,,,,19.6,86.6,0.0,
03/08/2013,02:00,,,,,19.4,85.9,0.0,0.000
03/08/2013,03:00,,,,,18.5,87.7,0.0,0.000
03/08/2013,04:00,,,,,18.0,89.9,0.0,0.000
03/08/2013,05:00,,,,,17.9,91.9,0.0,0.001
03/08/2013,06:00,,,,,18.1,92.4,0.0,0.001
03/08/2013,07:00,,,,,18.9,90.4,0.0,0.000
03/08/2013,08:00,,,,,20.5,82.1,0.0,0.000
03/08/2013,09:00,,,,,22.7,69.2,0.0,0.000
03/08/2013,10:00,,,,,24.1,62.7,0.0,0.000
03/08/2013,11:00,,,,,24.6,61.1,0.0,0.001
03/08/2013,12:00,,,,,23.5,69.0,0.0,0.000
03/08/2013,13:00,,,,,24.3,63.4,0.0,0.001
03/08/2013,14:00,,,,,22.8,69.7,0.0,0.001
03/08/2013,15:00,,,,,22.8,73.3,0.0,0.001
03/08/2013,16:00,,,,,22.0,79.3,0.0,0.001
03/08/2013,17:00,,,,,20.7,86.1,0.0,0.000
03/08/2013,18:00,,,,,19.3,90.5,0.0,0.000
03/08/2013,19:00,,,,,18.8,93.4,0.0,0.000
03/08/2013,20:00,,,,,18.6,94.5,0.0,0.000
03/08/2013,21:00,,,,,18.0,95.6,0.0,0.001
03/08/2013,22:00,,,,,17.6,96.4,0.0,0.001
03/08/2013,23:00,,,,,16.8,97.2,0.0,0.001
04/08/2013,00:00,,,,,16.8,97.9,0.0,0.001
04/08/2013,01:00,,,,,16.3,98.1,0.0,
04/08/2013,02:00,,,,,16.0,98.3,0.0,0.001
04/08/2013,03:00,,,,,15.7,98.4,0.0,0.001
04/08/2013,04:00,,,,,15.1,98.9,0.0,0.001
04/08/2013,05:00,,,,,15.0,99.7,0.0,0.001
04/08/2013,06:00,,,,,15.2,100.0,0.0,0.001
04/08/2013,07:00,,,,,16.7,100.0,0.2,0.001
04/08/2013,08:00,,,,,18.9,93.6,0.0,0.001
04/08/2013,09:00,,,,,21.9,69.1,0.0,0.001
04/08/2013,10:00,,,,,23.9,50.7,0.0,0.000
04/08/2013,11:00,,,,,24.9,49.5,0.0,0.001
04/08/2013,12:00,,,,,25.0,47.5,0.0,0.001
04/08/2013,13:00,,,,,24.4,52.4,0.0,0.001
04/08/2013,14:00,,,,,24.5,55.1,0.0,0.001
04/08/2013,15:00,,,,,24.0,52.0,0.0,0.001
04/08/2013,16:00,,,,,23.4,47.4,0.0,0.001
04/08/2013,17:00,,,,,21.0,65.4,0.0,0.000
04/08/2013,18:00,,,,,18.5,78.0,0.0,0.000
04/08/2013,19:00,,,,,17.7,83.5,0.0,0.000
04/08/2013,20:00,,,,,15.9,90.0,0.0,0.001
04/08/2013,21:00,,,,,15.6,90.5,0.0,0.001
04/08/2013,22:00,,,,,14.4,93.7,0.0,0.001
04/08/2013,23:00,,,,,13.8,94.9,0.0,0.000
05/08/2013,00:00,,,,,13.6,95.7,0.0,0.000
05/08/2013,01:00,,,,,12.8,96.4,0.0,
05/08/2013,02:00,,,,,13.8,97.3,0.0,0.001
05/08/2013,03:00,,,,,13.7,97.0,0.0,0.001
05/08/2013,04:00,,,,,13.6,96.2,0.0,0.001
05/08/2013,05:00,,,,,13.4,93.1,0.0,0.000
05/08/2013,06:00,,,,,13.0,91.9,0.0,0.000
05/08/2013,07:00,,,,,15.4,87.7,0.0,0.001
05/08/2013,08:00,,,,,19.7,72.2,0.0,0.001
05/08/2013,09:00,,,,,22.7,55.4,0.0,0.001
05/08/2013,10:00,,,,,24.6,41.4,0.0,0.001
05/08/2013,11:00,,,,,25.1,36.4,0.0,0.001
05/08/2013,12:00,,,,,25.3,32.4,0.0,0.000
05/08/2013,13:00,,,,,25.2,32.0,0.0,0.000
05/08/2013,14:00,,,,,24.7,37.0,0.0,0.000
05/08/2013,15:00,,,,,23.7,46.6,0.0,0.001
05/08/2013,16:00,,,,,22.5,57.7,0.0,0.000
05/08/2013,17:00,,,,,20.6,69.0,0.0,0.001
05/08/2013,18:00,,,,,18.4,79.4,0.0,0.001
05/08/2013,19:00,,,,,17.3,85.3,0.0,0.000
05/08/2013,20:00,,,,,16.0,88.3,0.0,0.001
05/08/2013,21:00,,,,,14.7,92.9,0.0,0.001
05/08/2013,22:00,,,,,13.9,94.2,0.0,0.001
05/08/2013,23:00,,,,,13.5,95.2,0.0,0.001
06/08/2013,00:00,,,,,13.0,96.2,0.0,0.001
06/08/2013,01:00,,,,,13.2,95.9,0.0,
06/08/2013,02:00,,,,,13.0,96.0,0.0,0.001
06/08/2013,03:00,,,,,13.1,95.6,0.0,0.001
06/08/2013,04:00,,,,,13.0,95.8,0.0,0.000
06/08/2013,05:00,,,,,13.0,93.6,0.0,0.000
06/08/2013,06:00,,,,,12.7,92.1,0.0,0.000
06/08/2013,07:00,,,,,14.7,88.0,0.0,0.001
06/08/2013,08:00,,,,,18.9,74.2,0.0,0.001
06/08/2013,09:00,,,,,22.4,59.2,0.0,0.001
06/08/2013,10:00,,,,,24.0,50.1,0.0,0.001
06/08/2013,11:00,,,,,24.6,46.6,0.0,0.001
06/08/2013,12:00,,,,,24.6,44.5,0.0,0.001
06/08/2013,13:00,,,,,24.6,44.8,0.0,0.001
06/08/2013,14:00,,,,,24.2,47.2,0.0,0.002
06/08/2013,15:00,,,,,23.5,52.6,0.0,0.001
06/08/2013,16:00,,,,,22.4,59.2,0.0,0.001
06/08/2013,17:00,,,,,20.4,71.8,0.0,0.001
06/08/2013,18:00,,,,,18.8,83.7,0.0,0.001
06/08/2013,19:00,,,,,17.4,90.7,0.0,0.001
06/08/2013,20:00,,,,,16.0,94.8,0.0,0.001
06/08/2013,21:00,,,,,15.6,95.8,0.0,0.001
06/08/2013,22:00,,,,,15.1,96.4,0.0,0.002
06/08/2013,23:00,,,,,13.9,96.9,0.0,0.002
07/08/2013,00:00,,,,,13.6,97.4,0.0,0.001
07/08/2013,01:00,,,,,13.0,97.9,0.0,
07/08/2013,02:00,,,,,12.9,98.2,0.0,0.001
07/08/2013,03:00,,,,,12.7,98.6,0.0,0.001
07/08/2013,04:00,,,,,12.2,98.7,0.0,0.001
07/08/2013,05:00,,,,,12.9,99.2,0.0,0.000
07/08/2013,06:00,,,,,13.0,98.8,0.2,0.000
07/08/2013,07:00,,,,,14.4,97.3,0.0,0.001
07/08/2013,08:00,,,,,18.9,79.0,0.0,0.001
07/08/2013,09:00,,,,,22.6,54.9,0.0,0.001
07/08/2013,10:00,,,,,23.9,47.6,0.0,0.001
07/08/2013,11:00,,,,,24.2,47.3,0.0,0.001
07/08/2013,12:00,,,,,24.5,46.0,0.0,0.001
07/08/2013,13:00,,,,,24.6,44.6,0.0,0.001
07/08/2013,14:00,,,,,23.7,52.9,0.0,0.001
07/08/2013,15:00,,,,,23.3,55.1,0.0,0.001
07/08/2013,16:00,,,,,22.3,60.1,0.0,0.001
07/08/2013,17:00,,,,,20.3,68.3,0.0,0.001
07/08/2013,18:00,,,,,18.9,76.6,0.0,0.001
07/08/2013,19:00,,,,,17.6,81.8,0.0,0.001
07/08/2013,20:00,,,,,15.6,89.7,0.0,0.002
07/08/2013,21:00,,,,,15.3,90.5,0.0,0.001
07/08/2013,22:00,,,,,14.4,93.6,0.0,0.001
07/08/2013,23:00,,,,,13.5,94.3,0.0,0.001
08/08/2013,00:00,,,,,12.9,96.2,0.0,0.001
08/08/2013,01:00,,,,,13.1,96.2,0.0,
08/08/2013,02:00,,,,,13.0,96.5,0.0,0.001
08/08/2013,03:00,,,,,13.0,97.2,0.0,0.001
08/08/2013,04:00,,,,,12.9,97.4,0.0,0.001
08/08/2013,05:00,,,,,12.9,97.8,0.0,0.000
08/08/2013,06:00,,,,,12.6,98.1,0.0,0.001
08/08/2013,07:00,,,,,14.8,94.4,0.0,0.001
08/08/2013,08:00,,,,,19.8,74.7,0.0,0.001
08/08/2013,09:00,,,,,22.8,50.5,0.0,0.002
08/08/2013,10:00,,,,,24.6,43.0,0.0,0.001
08/08/2013,11:00,,,,,25.6,39.5,0.0,0.001
08/08/2013,12:00,,,,,25.3,41.4,0.0,0.001
08/08/2013,13:00,,,,,25.4,44.0,0.0,0.001
08/08/2013,14:00,,,,,25.5,44.6,0.0,0.001
08/08/2013,15:00,,,,,25.2,44.6,0.0,0.001
08/08/2013,16:00,,,,,24.2,43.6,0.0,0.001
08/08/2013,17:00,,,,,21.8,54.3,0.0,0.001
08/08/2013,18:00,,,,,20.0,69.6,0.0,0.001
08/08/2013,19:00,,,,,18.7,76.5,0.0,0.001
08/08/2013,20:00,,,,,16.0,86.5,0.0,0.001
08/08/2013,21:00,,,,,15.0,89.1,0.0,0.001
08/08/2013,22:00,,,,,14.5,87.0,0.0,0.001
08/08/2013,23:00,,,,,14.0,84.4,0.0,0.001
09/08/2013,00:00,,,,,12.8,87.7,0.0,0.000
09/08/2013,01:00,,,,,12.2,90.1,0.0,
09/08/2013,02:00,,,,,12.3,88.3,0.0,0.001
09/08/2013,03:00,,,,,12.4,93.3,0.0,0.000
09/08/2013,04:00,,,,,12.0,94.2,0.0,0.000
09/08/2013,05:00,,,,,12.1,94.0,0.0,0.001
09/08/2013,06:00,,,,,12.9,84.2,0.0,0.001
09/08/2013,07:00,,,,,16.8,64.3,0.0,0.001
09/08/2013,08:00,,,,,21.8,38.9,0.0,0.001
09/08/2013,09:00,,,,,23.9,31.8,0.0,0.000
09/08/2013,10:00,,,,,25.6,29.8,0.0,0.000
09/08/2013,11:00,,,,,25.8,30.0,0.0,0.000
09/08/2013,12:00,,,,,25.6,34.5,0.0,0.000
09/08/2013,13:00,,,,,25.3,42.9,0.0,0.000
09/08/2013,14:00,,,,,24.1,48.3,0.0,0.001
09/08/2013,15:00,,,,,23.5,49.6,0.0,0.000
09/08/2013,16:00,,,,,22.3,53.8,0.0,0.000
09/08/2013,17:00,,,,,20.6,62.8,0.0,0.000
09/08/2013,18:00,,,,,18.6,70.4,0.0,0.000
09/08/2013,19:00,,,,,17.7,76.9,0.0,0.000
09/08/2013,20:00,,,,,17.1,80.4,0.0,0.000
09/08/2013,21:00,,,,,16.4,83.6,0.0,0.000
09/08/2013,22:00,,,,,14.1,91.1,0.0,0.001
09/08/2013,23:00,,,,,13.0,94.4,0.0,0.001
10/08/2013,00:00,,,,,13.5,94.9,0.0,0.001
10/08/2013,01:00,,,,,13.0,95.2,0.0,
10/08/2013,02:00,,,,,12.7,95.3,0.0,0.001
10/08/2013,03:00,,,,,11.9,95.7,0.0,0.001
10/08/2013,04:00,,,,,11.0,96.6,0.0,0.001
10/08/2013,05:00,,,,,11.8,96.2,0.0,0.001
10/08/2013,06:00,,,,,11.7,94.9,0.0,0.001
10/08/2013,07:00,,,,,14.2,88.8,0.0,0.001
10/08/2013,08:00,,,,,18.7,70.1,0.0,0.001
10/08/2013,09:00,,,,,21.9,53.8,0.0,0.001
10/08/2013,10:00,,,,,23.2,47.9,0.0,0.001
10/08/2013,11:00,,,,,24.1,40.4,0.0,0.001
10/08/2013,12:00,,,,,24.2,39.5,0.0,0.001
10/08/2013,13:00,,,,,23.8,45.3,0.0,0.001
10/08/2013,14:00,,,,,23.2,50.5,0.0,0.001
10/08/2013,15:00,,,,,22.4,55.9,0.0,0.001
10/08/2013,16:00,,,,,21.7,59.4,0.0,0.001
10/08/2013,17:00,,,,,20.1,65.3,0.0,0.001
10/08/2013,18:00,,,,,18.0,75.6,0.0,0.001
10/08/2013,19:00,,,,,17.5,80.4,0.0,0.001
10/08/2013,20:00,,,,,15.6,87.3,0.0,0.001
10/08/2013,21:00,,,,,15.0,88.2,0.0,0.001
10/08/2013,22:00,,,,,14.5,90.9,0.0,0.001
10/08/2013,23:00,,,,,13.9,92.3,0.0,0.001
11/08/2013,00:00,,,,,13.1,94.7,0.0,0.000
11/08/2013,01:00,,,,,12.8,95.5,0.0,
11/08/2013,02:00,,,,,12.8,95.8,0.0,0.001
11/08/2013,03:00,,,,,12.2,96.4,0.0,0.001
11/08/2013,04:00,,,,,12.7,94.6,0.0,0.000
11/08/2013,05:00,,,,,13.1,93.1,0.0,0.000
11/08/2013,06:00,,,,,13.5,92.2,0.0,0.000
11/08/2013,07:00,,,,,15.6,86.4,0.0,0.001
11/08/2013,08:00,,,,,19.1,75.9,0.0,0.001
11/08/2013,09:00,,,,,22.1,66.5,0.0,0.001
11/08/2013,10:00,,,,,23.4,60.1,0.0,0.001
11/08/2013,11:00,,,,,24.4,55.6,0.0,0.001
11/08/2013,12:00,,,,,24.5,54.7,0.0,0.001
11/08/2013,13:00,,,,,24.6,52.3,0.0,0.001
11/08/2013,14:00,,,,,24.4,54.7,0.0,0.001
11/08/2013,15:00,,,,,24.0,54.9,0.0,0.001
11/08/2013,16:00,,,,,23.3,57.4,0.0,0.001
11/08/2013,17:00,,,,,21.5,68.0,0.0,0.001
11/08/2013,18:00,,,,,19.6,81.2,0.0,0.001
11/08/2013,19:00,,,,,18.9,86.0,0.0,0.000
11/08/2013,20:00,,,,,18.0,90.3,0.0,0.001
11/08/2013,21:00,,,,,17.4,92.9,0.0,0.001
11/08/2013,22:00,,,,,16.3,95.2,0.0,0.001
11/08/2013,23:00,,,,,16.1,95.9,0.0,0.001
12/08/2013,00:00,,,,,16.6,96.4,0.0,0.001
12/08/2013,01:00,,,,,16.0,97.0,0.0,
12/08/2013,02:00,,,,,16.5,97.0,0.0,0.001
12/08/2013,03:00,,,,,15.8,96.6,0.0,0.001
12/08/2013,04:00,,,,,16.1,96.2,0.0,0.001
12/08/2013,05:00,,,,,16.1,96.3,0.0,0.002
12/08/2013,06:00,,,,,16.2,96.2,0.0,0.001
12/08/2013,07:00,,,,,17.1,95.1,0.0,0.001
12/08/2013,08:00,,,,,20.2,84.3,0.0,0.001
12/08/2013,09:00,,,,,23.5,69.5,0.0,0.001
12/08/2013,10:00,,,,,25.3,57.7,0.0,0.001
12/08/2013,11:00,,,,,25.7,49.7,0.0,0.001
12/08/2013,12:00,,,,,26.0,45.4,0.0,0.001
