Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
22/09/2013,09:00,93,2.1,31.5,1.1,25.6,56.1,0.001,0.000,0.001,0.000,0.0,13.5,10.4,10
22/09/2013,10:00,62,3.1,18.9,0.9,24.6,60.2,0.001,0.002,0.003,0.001,0.0,14.8,8.9,10
22/09/2013,11:00,57,3.6,16.6,1.1,24.4,63.7,0.001,0.002,0.003,0.001,0.0,19.7,12.5,11
22/09/2013,12:00,56,3.5,18.4,1.2,24.5,64.4,0.001,0.001,0.001,0.000,0.0,19.0,10.5,10
22/09/2013,13:00,51,3.3,17.4,1.1,24.5,64.9,0.001,0.001,0.001,0.001,0.0,16.1,10.7,11
22/09/2013,14:00,50,3.3,18.6,1.0,23.7,69.0,0.001,0.001,0.001,0.001,0.0,16.7,9.9,12
22/09/2013,15:00,38,3.0,20.7,1.1,23.4,70.7,0.000,0.001,0.001,0.000,0.0,19.1,12.7,13
22/09/2013,16:00,50,2.9,19.6,1.0,23.2,72.0,0.000,0.001,0.001,0.000,0.0,15.3,9.9,12
22/09/2013,17:00,36,2.0,22.7,0.8,22.2,75.0,0.000,0.001,0.001,0.000,0.0,10.9,6.0,11
22/09/2013,18:00,57,1.9,22.7,0.7,21.8,76.6,0.000,0.001,0.001,0.000,0.0,13.3,8.2,10
22/09/2013,19:00,60,1.8,18.3,0.7,21.8,76.7,0.000,0.001,0.001,0.000,0.0,14.3,9.1,10
22/09/2013,20:00,72,2.3,15.2,0.8,21.8,76.3,0.000,0.001,0.001,0.000,0.0,16.4,11.4,10
22/09/2013,21:00,72,2.2,17.9,0.8,21.7,75.2,0.000,0.002,0.002,0.000,0.0,16.3,11.3,10
22/09/2013,22:00,51,1.4,24.0,0.6,21.3,77.4,0.001,0.001,0.001,0.000,0.0,15.4,10.3,10
22/09/2013,23:00,43,0.1,99.1,0.3,20.0,81.0,0.001,0.001,0.002,0.000,0.0,13.7,9.0,8
23/09/2013,00:00,186,0.4,28.2,0.2,17.7,88.0,,,,,,9.5,5.9,
23/09/2013,01:00,192,0.4,35.1,0.3,17.0,90.7,0.000,0.002,0.002,0.000,0.0,10.3,7.0,10
23/09/2013,02:00,184,0.3,27.4,0.2,17.1,91.8,0.000,0.001,0.001,0.000,0.0,11.0,8.5,10
23/09/2013,03:00,169,0.6,29.4,0.3,17.1,92.6,0.001,0.001,0.001,0.000,0.0,12.6,10.5,10
23/09/2013,04:00,179,1.1,14.6,0.4,17.2,93.3,0.001,0.001,0.002,0.000,0.0,10.1,8.0,10
23/09/2013,05:00,180,0.6,32.1,0.4,16.8,93.1,0.001,0.002,0.003,0.000,0.0,11.0,7.5,10
23/09/2013,06:00,178,0.5,34.7,0.5,18.4,91.4,0.001,0.002,0.003,0.000,0.0,11.2,7.9,10
23/09/2013,07:00,176,1.2,25.8,0.4,22.6,75.0,0.001,0.001,0.002,0.000,0.0,11.4,8.3,10
23/09/2013,08:00,162,0.8,53.4,0.6,25.1,66.2,0.001,0.002,0.003,0.009,0.1,11.1,7.9,12
23/09/2013,09:00,51,2.3,23.8,0.8,24.2,67.8,0.001,0.000,0.001,0.001,0.0,13.1,9.1,10
23/09/2013,10:00,48,2.8,19.8,0.9,24.0,69.4,0.001,0.000,0.001,0.000,0.0,13.8,9.5,11
23/09/2013,11:00,49,3.2,17.0,1.0,24.3,68.3,0.000,0.001,0.001,0.000,0.0,12.2,7.9,10
23/09/2013,12:00,45,3.6,20.1,1.1,24.3,67.6,0.000,0.001,0.001,0.000,0.0,14.0,9.1,10
23/09/2013,13:00,42,3.4,21.0,1.1,24.5,68.1,0.000,0.001,0.001,0.000,0.0,15.7,8.6,10
23/09/2013,14:00,42,3.2,23.3,1.1,24.7,66.4,0.001,0.000,0.001,0.000,0.0,16.3,10.4,10
23/09/2013,15:00,37,3.4,18.4,1.2,24.3,68.0,0.001,0.001,0.001,0.000,0.0,12.1,7.3,10
23/09/2013,16:00,39,3.0,19.6,1.1,23.6,70.6,0.001,0.001,0.001,0.000,0.0,14.4,8.9,10
23/09/2013,17:00,17,2.3,21.7,0.9,22.4,74.8,0.000,0.001,0.001,0.000,0.0,14.6,9.0,10
23/09/2013,18:00,12,1.4,179.2,0.6,21.6,79.1,0.000,0.001,0.001,0.000,0.0,12.3,6.8,10
23/09/2013,19:00,358,1.1,33.9,0.6,21.3,79.9,0.001,0.001,0.002,0.000,0.0,13.4,9.2,10
23/09/2013,20:00,5,1.1,175.8,0.6,21.2,83.0,0.000,0.001,0.001,0.000,0.0,12.6,7.8,9
23/09/2013,21:00,334,0.8,30.2,0.4,20.8,83.8,0.000,0.001,0.001,0.000,0.0,11.4,6.5,9
23/09/2013,22:00,321,0.7,47.9,0.5,20.6,83.8,0.000,0.002,0.002,0.002,0.0,13.8,8.2,10
23/09/2013,23:00,287,0.6,48.7,0.4,20.1,85.5,0.000,0.004,0.004,0.003,0.0,14.3,8.0,11
24/09/2013,00:00,318,0.3,104.3,0.4,19.3,87.6,,,,,,14.8,8.5,
24/09/2013,01:00,200,0.3,64.0,0.3,17.9,90.4,0.001,0.003,0.004,0.001,0.0,15.3,10.5,12
24/09/2013,02:00,262,0.2,70.5,0.2,17.7,92.7,0.001,0.003,0.004,0.000,0.0,15.0,9.7,11
24/09/2013,03:00,206,0.2,79.8,0.3,18.1,93.1,0.000,0.005,0.005,0.000,0.0,15.2,8.6,12
24/09/2013,04:00,185,0.4,38.7,0.3,17.4,92.9,0.001,0.007,0.007,0.000,0.0,12.1,6.9,13
24/09/2013,05:00,189,0.4,43.6,0.2,17.3,93.4,0.003,0.010,0.012,0.000,0.0,13.8,8.4,14
24/09/2013,06:00,178,0.4,42.4,0.3,18.5,92.9,0.003,0.008,0.011,0.000,0.1,17.8,11.5,13
24/09/2013,07:00,60,0.7,56.9,0.5,22.7,79.5,0.004,0.007,0.011,0.000,0.0,18.9,12.6,12
24/09/2013,08:00,2,2.1,28.8,0.9,24.1,72.4,0.003,0.005,0.008,0.002,0.0,20.9,11.6,11
24/09/2013,09:00,23,2.5,27.7,1.1,24.7,69.9,0.001,0.001,0.002,0.000,0.0,12.8,7.0,10
24/09/2013,10:00,17,3.3,22.0,1.1,24.9,69.5,0.001,0.002,0.002,0.001,0.0,14.7,7.8,10
24/09/2013,11:00,14,3.7,21.3,1.4,25.2,69.1,0.000,0.001,0.001,0.000,0.0,13.7,8.4,10
24/09/2013,12:00,12,4.5,20.4,1.5,25.0,69.9,0.000,0.001,0.001,0.000,0.0,15.6,8.0,10
24/09/2013,13:00,13,4.3,21.9,1.5,25.1,69.6,0.000,0.001,0.001,0.000,0.0,18.8,8.9,12
24/09/2013,14:00,11,4.1,179.8,1.6,25.0,70.9,0.001,0.000,0.001,0.000,0.0,22.5,8.2,12
24/09/2013,15:00,9,3.8,179.7,1.4,24.6,73.1,0.001,0.001,0.001,0.000,0.0,18.1,7.7,13
24/09/2013,16:00,354,3.5,21.0,1.3,23.9,75.4,0.000,0.001,0.001,0.000,0.0,18.1,8.2,13
24/09/2013,17:00,349,3.5,19.4,1.3,22.9,79.1,0.000,0.002,0.002,0.000,0.0,18.6,12.1,14
24/09/2013,18:00,346,2.3,20.6,1.1,22.4,80.5,0.000,0.001,0.001,0.000,0.0,15.3,8.3,14
24/09/2013,19:00,347,2.1,23.1,0.9,22.0,81.9,0.000,0.001,0.001,0.000,0.0,17.0,9.3,14
24/09/2013,20:00,348,2.7,20.1,1.1,22.0,83.2,0.000,0.002,0.002,0.001,0.0,16.6,8.3,16
24/09/2013,21:00,351,2.6,21.2,1.0,21.7,84.5,0.001,0.001,0.002,0.001,0.0,20.6,12.2,16
24/09/2013,22:00,343,2.1,29.8,1.1,21.7,84.6,0.002,0.007,0.008,0.016,0.1,22.1,13.3,18
24/09/2013,23:00,321,1.3,36.3,0.8,21.5,83.2,0.004,0.013,0.017,0.047,0.3,25.9,14.8,18
25/09/2013,00:00,319,1.3,39.5,0.9,21.3,82.9,,,,,,23.5,13.2,
25/09/2013,01:00,319,1.1,45.8,0.8,21.1,84.3,0.001,0.006,0.006,0.031,0.1,25.4,15.5,23
25/09/2013,02:00,266,0.6,58.5,0.6,20.1,88.5,0.001,0.009,0.010,0.004,0.0,22.5,15.3,26
25/09/2013,03:00,249,0.5,73.4,0.4,19.2,91.3,0.001,0.014,0.015,0.004,0.0,18.5,12.7,28
25/09/2013,04:00,132,0.1,113.1,0.2,18.6,92.2,0.001,0.006,0.006,0.001,0.0,16.9,11.4,24
25/09/2013,05:00,292,0.4,50.0,0.3,18.7,91.9,0.001,0.007,0.008,0.005,0.0,15.2,9.5,16
25/09/2013,06:00,255,0.2,105.5,0.3,20.1,87.5,0.002,0.006,0.007,0.001,0.0,15.1,9.3,18
25/09/2013,07:00,274,1.0,50.4,0.7,23.0,75.7,0.004,0.009,0.012,0.005,0.0,15.4,9.4,17
25/09/2013,08:00,314,1.3,56.3,0.9,25.3,66.0,0.007,0.013,0.020,0.028,0.1,19.2,13.2,19
25/09/2013,09:00,7,2.2,175.0,1.2,26.8,61.2,0.006,0.011,0.016,0.017,0.1,28.8,16.9,19
25/09/2013,10:00,18,3.5,24.2,1.4,27.2,62.5,0.001,0.003,0.004,0.020,0.1,42.8,19.9,20
25/09/2013,11:00,16,3.7,21.8,1.2,26.8,71.4,0.001,0.001,0.002,0.001,0.0,29.5,16.7,22
25/09/2013,12:00,6,4.1,19.4,1.5,26.9,72.3,0.001,0.001,0.001,0.000,0.0,25.7,14.1,22
25/09/2013,13:00,359,3.8,20.8,1.5,27.1,71.3,0.001,0.001,0.002,0.001,0.0,24.6,14.7,24
25/09/2013,14:00,357,4.3,18.3,1.7,26.7,72.0,0.000,0.001,0.001,0.000,0.0,,,22
25/09/2013,15:00,8,3.5,20.1,1.5,26.5,73.5,0.000,0.001,0.001,0.000,0.0,26.6,18.3,23
25/09/2013,16:00,357,3.4,21.0,1.4,25.5,76.7,0.000,0.001,0.001,0.000,0.0,26.0,12.2,24
25/09/2013,17:00,358,2.9,23.1,1.3,24.0,82.7,0.001,0.001,0.002,0.000,0.0,5.8,-1.6,24
25/09/2013,18:00,358,2.2,22.2,0.9,23.7,81.8,0.000,0.001,0.001,0.000,0.0,31.7,12.4,23
25/09/2013,19:00,356,1.7,22.3,0.8,23.2,82.6,0.000,0.003,0.003,0.000,0.0,21.1,11.2,21
25/09/2013,20:00,351,1.7,27.5,0.9,22.9,80.9,0.000,0.002,0.002,0.000,0.0,18.9,9.7,19
25/09/2013,21:00,346,2.0,26.6,1.1,22.6,82.8,0.000,0.002,0.002,0.001,0.0,19.8,11.8,22
25/09/2013,22:00,347,2.0,22.8,0.9,22.3,83.9,0.000,0.001,0.001,0.001,0.0,21.7,12.3,23
25/09/2013,23:00,355,1.4,18.2,0.6,21.6,86.4,0.001,0.001,0.002,0.000,0.0,22.2,13.0,28
26/09/2013,00:00,344,1.2,24.4,0.5,21.4,86.4,,,,,,22.3,12.3,
26/09/2013,01:00,341,1.5,27.2,0.7,21.5,86.1,0.000,0.001,0.001,0.001,0.0,22.8,13.1,28
26/09/2013,02:00,321,0.8,48.9,0.6,21.3,86.9,0.001,0.002,0.002,0.009,0.1,21.7,13.6,31
26/09/2013,03:00,294,0.5,50.1,0.4,21.1,88.2,0.000,0.004,0.004,0.008,0.0,21.3,13.7,31
26/09/2013,04:00,296,0.6,40.4,0.4,21.2,88.8,0.000,0.004,0.004,0.009,0.1,21.9,13.7,29
26/09/2013,05:00,276,0.3,153.6,0.4,20.9,89.2,0.002,0.007,0.009,0.012,0.1,22.2,13.3,28
26/09/2013,06:00,151,0.2,60.3,0.3,20.7,88.8,0.010,0.013,0.022,0.003,0.2,20.2,13.2,29
26/09/2013,07:00,8,1.6,176.5,0.8,24.1,81.0,0.002,0.006,0.008,0.002,0.0,21.9,14.2,22
26/09/2013,08:00,19,2.6,23.1,1.0,24.7,79.9,0.001,0.002,0.003,0.001,0.0,21.9,13.3,18
26/09/2013,09:00,18,2.9,23.6,1.0,25.7,76.2,0.001,0.000,0.001,0.000,0.0,20.2,13.2,20
26/09/2013,10:00,16,3.7,20.4,1.3,25.9,77.0,0.000,0.001,0.001,0.000,0.0,15.3,8.6,20
26/09/2013,11:00,13,4.3,18.5,1.5,25.9,77.6,0.000,0.001,0.001,0.000,0.0,19.2,10.7,19
26/09/2013,12:00,15,4.0,21.4,1.4,26.2,76.2,0.001,0.001,0.001,0.000,0.0,,,19
26/09/2013,13:00,5,4.5,20.1,1.7,26.2,76.0,0.001,0.001,0.001,0.000,0.0,,,19
26/09/2013,14:00,358,4.3,18.5,1.6,26.3,75.7,0.001,0.001,0.001,0.000,0.0,27.9,13.0,19
26/09/2013,15:00,355,4.2,19.7,1.6,25.7,77.6,0.001,0.001,0.001,0.000,0.0,21.0,9.8,19
26/09/2013,16:00,349,3.7,21.0,1.7,24.8,80.9,0.000,0.001,0.001,0.000,0.0,20.9,11.0,19
26/09/2013,17:00,350,3.3,21.0,1.3,23.7,85.5,0.000,0.001,0.001,0.000,0.0,25.0,14.6,21
26/09/2013,18:00,331,0.6,158.0,0.8,23.7,83.7,0.001,0.004,0.004,0.001,0.0,19.1,8.1,22
26/09/2013,19:00,11,1.2,180.5,1.0,23.7,84.5,0.001,0.005,0.006,0.001,0.0,19.8,9.6,25
26/09/2013,20:00,342,3.1,38.9,1.6,23.8,83.7,0.001,0.002,0.003,0.011,0.1,36.4,23.6,30
26/09/2013,21:00,342,1.0,70.8,1.1,23.7,83.8,0.001,0.002,0.002,0.017,0.1,31.8,17.3,26
26/09/2013,22:00,35,0.3,97.2,0.6,23.0,87.9,0.000,0.001,0.001,0.003,0.0,22.6,10.6,20
26/09/2013,23:00,232,0.5,56.0,0.3,21.9,90.8,0.001,0.001,0.001,0.001,0.0,18.5,6.8,21
27/09/2013,00:00,244,1.1,25.3,0.5,21.3,92.1,,,,,,16.8,4.9,
27/09/2013,01:00,249,1.0,28.7,0.5,21.3,90.5,0.001,0.005,0.006,0.002,0.0,21.6,7.5,27
27/09/2013,02:00,246,0.8,28.8,0.4,21.6,85.9,0.001,0.009,0.009,0.002,0.0,24.6,13.1,25
27/09/2013,03:00,227,0.6,40.6,0.4,21.0,86.8,0.001,0.006,0.007,0.002,0.0,24.1,12.7,25
27/09/2013,04:00,52,0.2,155.5,0.3,20.1,89.2,0.001,0.006,0.007,0.001,0.0,22.8,11.7,23
27/09/2013,05:00,288,0.3,56.4,0.3,19.8,89.9,0.000,0.006,0.006,0.002,0.0,24.7,14.0,21
27/09/2013,06:00,339,0.6,48.2,0.4,22.3,81.7,0.001,0.004,0.005,0.002,0.0,25.0,13.4,19
27/09/2013,07:00,12,0.3,118.5,0.5,25.1,72.7,0.009,0.010,0.018,0.003,0.0,27.7,11.6,18
27/09/2013,08:00,253,0.6,75.0,0.6,27.0,63.2,0.004,0.008,0.012,0.003,0.0,33.4,15.3,18
27/09/2013,09:00,32,1.6,66.7,1.3,27.9,63.8,0.012,0.013,0.024,0.007,0.0,27.7,15.2,19
27/09/2013,10:00,50,3.3,18.8,1.1,26.3,75.1,0.004,0.005,0.009,0.004,0.0,27.3,11.3,17
27/09/2013,11:00,42,3.4,21.1,1.1,25.9,77.9,0.000,0.001,0.001,0.001,0.0,18.2,8.9,16
27/09/2013,12:00,46,3.6,18.1,1.1,26.0,77.9,0.001,0.001,0.001,0.000,0.0,11.2,4.1,18
27/09/2013,13:00,50,3.4,18.2,1.0,26.1,79.0,0.001,0.001,0.002,0.000,0.0,22.2,13.1,24
27/09/2013,14:00,52,3.3,19.0,1.1,25.4,81.8,0.001,0.001,0.001,0.000,0.0,22.1,11.9,15
27/09/2013,15:00,56,3.0,18.0,1.0,25.0,82.8,0.001,0.001,0.001,0.000,0.0,20.2,10.6,15
27/09/2013,16:00,68,3.2,15.9,1.0,24.0,85.4,0.001,0.002,0.002,0.000,0.0,19.7,10.1,15
27/09/2013,17:00,82,2.5,18.7,1.0,23.7,85.1,0.000,0.002,0.002,0.000,0.0,19.0,10.1,18
27/09/2013,18:00,94,2.4,20.8,1.0,23.4,85.6,0.001,0.001,0.002,0.000,0.0,19.5,11.1,17
27/09/2013,19:00,92,2.7,22.0,1.1,23.3,86.7,0.001,0.001,0.001,0.000,0.0,17.0,8.6,18
27/09/2013,20:00,105,2.2,23.5,0.9,23.5,85.6,0.001,0.000,0.001,0.000,0.0,18.1,7.4,26
27/09/2013,21:00,87,2.5,19.0,1.0,23.5,86.0,0.000,0.001,0.001,0.000,0.0,23.7,11.5,28
27/09/2013,22:00,109,2.0,25.4,1.0,23.4,84.7,0.000,0.001,0.001,0.000,0.0,30.9,14.1,41
27/09/2013,23:00,124,2.0,23.9,0.9,23.1,84.5,0.000,0.001,0.001,0.000,0.0,40.0,16.6,41
28/09/2013,00:00,139,1.3,20.7,0.5,22.8,83.8,,,,,,42.8,20.2,
28/09/2013,01:00,128,1.1,19.4,0.5,22.5,83.4,0.001,0.000,0.001,0.000,0.0,40.9,21.3,38
28/09/2013,02:00,134,1.1,21.9,0.4,22.2,82.4,0.000,0.001,0.001,0.000,0.0,37.4,18.8,33
28/09/2013,03:00,148,0.9,21.5,0.4,22.0,82.8,0.000,0.001,0.001,0.000,0.0,36.9,19.8,32
28/09/2013,04:00,141,1.2,19.9,0.4,21.7,83.9,0.000,0.001,0.001,0.000,0.0,35.5,16.9,33
28/09/2013,05:00,164,1.2,16.9,0.4,21.4,84.2,0.000,0.002,0.002,0.000,0.0,34.7,15.9,30
28/09/2013,06:00,190,1.2,19.1,0.4,21.6,83.0,0.000,0.002,0.002,0.000,0.0,36.0,18.2,30
28/09/2013,07:00,175,1.2,18.8,0.4,22.4,81.1,0.000,0.002,0.002,0.000,0.0,34.5,17.8,30
28/09/2013,08:00,143,1.2,24.3,0.5,24.2,75.4,0.001,0.001,0.002,0.000,0.0,34.2,18.4,32
28/09/2013,09:00,70,2.1,29.2,0.9,25.9,70.7,0.001,0.001,0.002,0.000,0.0,36.2,20.5,34
28/09/2013,10:00,55,2.8,20.6,0.8,25.8,72.2,0.001,0.001,0.001,0.000,0.0,33.1,19.7,30
28/09/2013,11:00,50,2.9,21.0,1.0,25.3,74.8,0.001,0.001,0.002,0.000,0.0,35.1,22.4,34
28/09/2013,12:00,52,3.2,19.8,0.9,25.2,76.6,0.000,0.002,0.002,0.002,0.0,38.0,24.6,37
28/09/2013,13:00,52,3.3,17.5,1.0,25.1,77.0,0.001,0.001,0.002,0.002,0.0,39.6,26.6,34
28/09/2013,14:00,59,2.8,19.0,1.0,23.9,82.8,0.001,0.001,0.002,0.001,0.0,37.4,20.6,32
28/09/2013,15:00,115,0.7,76.9,1.0,22.8,85.6,0.000,0.001,0.001,0.000,0.0,30.3,13.5,30
28/09/2013,16:00,59,1.3,46.7,1.1,21.8,86.1,0.001,0.001,0.002,0.000,0.0,33.1,13.1,16
28/09/2013,17:00,45,0.9,40.4,0.5,22.5,86.8,0.001,0.002,0.002,0.000,0.0,18.0,7.9,24
28/09/2013,18:00,7,1.1,25.5,0.5,22.1,89.9,0.001,0.002,0.003,0.000,0.0,24.6,10.6,30
28/09/2013,19:00,319,0.5,54.4,0.3,21.7,91.6,0.001,0.002,0.002,0.000,0.0,24.8,9.5,29
28/09/2013,20:00,240,0.6,29.5,0.2,21.2,92.9,0.000,0.002,0.002,0.000,0.0,23.3,7.4,27
28/09/2013,21:00,172,0.3,53.0,0.3,20.7,93.6,0.001,0.004,0.005,0.000,0.0,21.8,7.5,28
28/09/2013,22:00,269,0.2,92.1,0.3,20.2,94.2,0.001,0.003,0.004,0.000,0.0,19.2,8.5,26
28/09/2013,23:00,248,0.3,65.4,0.3,19.9,94.7,0.001,0.003,0.004,0.000,0.0,15.3,5.3,26
29/09/2013,00:00,259,0.5,27.9,0.3,19.7,95.0,,,,,,15.7,6.1,
29/09/2013,01:00,256,0.3,86.8,0.3,19.5,95.1,0.001,0.004,0.004,0.000,0.0,18.4,8.2,26
29/09/2013,02:00,237,0.7,27.4,0.4,19.4,95.2,0.000,0.005,0.005,0.000,0.0,18.9,8.2,27
29/09/2013,03:00,237,0.8,15.9,0.3,19.0,95.2,0.000,0.006,0.006,0.000,0.0,20.2,10.5,23
29/09/2013,04:00,224,0.6,13.2,0.2,19.2,95.5,0.000,0.003,0.003,0.000,0.0,17.7,10.5,21
29/09/2013,05:00,225,0.3,107.7,0.4,19.2,95.4,0.000,0.003,0.003,0.000,0.0,16.4,8.0,21
29/09/2013,06:00,228,0.4,50.4,0.3,20.6,94.5,0.001,0.003,0.004,0.000,0.0,11.9,3.8,20
29/09/2013,07:00,256,0.8,48.1,0.5,23.6,84.6,0.001,0.001,0.002,0.000,0.0,13.2,6.6,21
29/09/2013,08:00,246,1.0,54.1,0.7,25.5,75.2,0.001,0.002,0.003,0.000,0.0,21.9,16.3,35
29/09/2013,09:00,28,1.3,145.8,1.3,26.3,71.2,0.009,0.012,0.021,0.005,0.0,22.5,17.8,32
29/09/2013,10:00,43,2.6,22.3,0.9,25.5,76.1,0.003,0.005,0.007,0.003,0.0,23.3,17.6,34
29/09/2013,11:00,45,3.0,17.3,0.9,25.6,76.7,0.000,0.001,0.001,0.001,0.0,26.9,20.5,50
29/09/2013,12:00,47,3.4,19.6,1.2,25.8,77.1,0.001,0.001,0.002,0.000,0.0,28.0,21.3,36
29/09/2013,13:00,39,3.0,25.5,1.1,26.8,70.9,0.001,0.002,0.003,0.000,0.0,24.6,17.7,28
29/09/2013,14:00,14,3.1,21.2,1.1,27.4,64.9,0.001,0.001,0.002,0.001,0.0,17.7,11.1,27
29/09/2013,15:00,12,2.8,19.5,1.1,27.2,65.8,0.001,0.001,0.001,0.000,0.0,20.3,13.9,25
29/09/2013,16:00,8,2.6,178.5,1.1,25.5,74.3,0.001,0.002,0.003,0.000,0.0,21.7,15.7,33
29/09/2013,17:00,16,2.5,174.1,0.9,24.1,81.9,0.000,0.001,0.001,0.000,0.1,22.5,15.9,37
29/09/2013,18:00,104,1.1,58.3,0.7,23.7,84.1,0.000,0.002,0.002,0.000,0.0,18.1,10.8,23
29/09/2013,19:00,31,1.4,36.6,0.6,23.5,84.7,0.000,0.004,0.004,0.000,0.0,15.9,8.0,28
29/09/2013,20:00,352,1.7,35.4,1.1,23.2,85.8,0.001,0.002,0.003,0.001,0.0,15.9,8.8,22
29/09/2013,21:00,345,1.4,35.3,0.7,23.0,87.1,0.000,0.001,0.001,0.000,0.0,14.5,7.4,16
29/09/2013,22:00,356,1.0,30.6,0.5,22.6,88.9,0.000,0.002,0.002,0.000,0.0,16.9,10.6,15
29/09/2013,23:00,354,0.9,33.5,0.6,22.7,89.0,0.001,0.001,0.001,0.000,0.0,15.4,8.7,16
30/09/2013,00:00,24,1.7,21.7,0.7,22.7,88.6,,,,,,13.3,6.2,
30/09/2013,01:00,25,1.3,25.7,0.6,22.7,87.8,0.001,0.000,0.001,0.000,0.0,15.8,8.5,14
30/09/2013,02:00,57,1.2,32.2,0.6,22.6,87.1,0.000,0.001,0.001,0.000,0.0,15.0,9.1,14
30/09/2013,03:00,111,0.4,58.6,0.3,22.0,89.3,0.000,0.002,0.002,0.000,0.0,14.0,7.7,14
30/09/2013,04:00,186,1.1,14.8,0.3,21.2,91.7,0.001,0.003,0.003,0.000,0.0,13.8,8.1,18
30/09/2013,05:00,176,1.5,13.0,0.4,20.3,92.4,0.000,0.004,0.004,0.000,0.0,15.4,8.8,22
30/09/2013,06:00,170,1.4,13.3,0.4,21.8,87.2,0.001,0.003,0.004,0.000,0.0,18.5,12.7,23
30/09/2013,07:00,128,1.1,38.8,0.5,25.1,77.5,0.001,0.001,0.002,0.000,0.0,16.8,11.8,20
30/09/2013,08:00,68,2.0,22.4,0.7,25.5,75.9,0.001,0.001,0.002,0.000,0.0,16.3,9.3,19
30/09/2013,09:00,66,2.5,23.4,0.8,25.3,77.7,0.001,0.001,0.001,0.000,0.0,18.0,11.0,17
30/09/2013,10:00,64,2.9,20.2,0.9,25.6,74.3,0.001,0.001,0.001,0.000,0.0,17.5,12.6,16
30/09/2013,11:00,63,2.8,22.5,0.9,25.6,74.0,0.001,0.000,0.001,0.000,0.0,15.8,10.4,15
30/09/2013,12:00,53,2.8,23.1,0.9,25.7,74.4,0.001,0.000,0.001,0.000,0.0,17.4,12.3,15
30/09/2013,13:00,49,2.7,21.7,0.9,25.7,74.7,0.001,0.000,0.001,0.000,0.0,14.5,9.1,17
30/09/2013,14:00,51,2.7,18.9,0.9,25.4,75.6,0.001,0.000,0.001,0.000,0.0,15.6,10.6,17
30/09/2013,15:00,47,2.9,18.4,1.0,25.4,75.5,0.002,0.001,0.003,0.001,0.0,18.4,13.4,18
30/09/2013,16:00,52,2.6,17.4,0.9,24.7,78.6,0.001,0.001,0.002,0.001,0.0,16.9,11.7,17
30/09/2013,17:00,56,2.1,19.0,0.7,23.8,80.9,0.001,0.001,0.002,0.000,0.0,15.8,10.0,16
30/09/2013,18:00,66,2.1,17.1,0.7,23.5,81.7,0.001,0.001,0.002,0.000,0.0,13.1,6.9,17
30/09/2013,19:00,50,2.4,20.3,0.8,23.5,80.2,0.000,0.001,0.001,0.000,0.0,11.9,5.2,16
30/09/2013,20:00,36,2.5,20.6,1.0,23.3,81.7,0.000,0.001,0.001,0.000,0.0,18.5,12.4,16
30/09/2013,21:00,36,2.4,20.9,0.9,23.2,83.0,0.000,0.001,0.001,0.000,0.0,15.6,9.8,16
30/09/2013,22:00,35,2.4,19.9,0.9,23.1,82.5,0.000,0.001,0.001,0.000,0.0,18.8,12.5,15
30/09/2013,23:00,37,2.3,20.2,0.9,23.0,82.8,0.000,0.001,0.001,0.000,0.0,16.5,9.5,14
01/10/2013,00:00,37,2.0,21.1,0.8,22.7,82.5,,,,,,16.0,8.8,
01/10/2013,01:00,15,1.4,171.3,0.5,22.3,84.1,0.001,0.001,0.002,0.000,0.0,14.8,8.9,14
01/10/2013,02:00,8,1.3,22.1,0.6,22.1,86.0,0.001,0.001,0.001,0.000,0.0,14.4,12.9,13
01/10/2013,03:00,13,1.6,23.4,0.7,22.0,86.4,0.001,0.000,0.001,0.000,0.0,20.2,10.4,12
01/10/2013,04:00,10,1.4,176.4,0.7,21.9,86.2,0.000,0.001,0.001,0.000,0.0,37.7,9.8,13
01/10/2013,05:00,5,1.0,29.0,0.5,21.6,87.3,0.000,0.002,0.002,0.000,0.0,28.4,8.1,13
01/10/2013,06:00,28,1.5,26.9,0.7,23.3,80.8,0.000,0.001,0.001,0.000,0.0,19.2,9.6,12
01/10/2013,07:00,43,2.3,21.2,0.9,24.1,78.0,0.001,0.001,0.002,0.000,0.0,15.0,7.1,14
01/10/2013,08:00,49,3.0,17.7,0.9,24.8,75.2,0.002,0.001,0.003,0.000,0.0,22.3,11.6,14
01/10/2013,09:00,46,2.7,20.2,0.9,24.6,76.1,0.001,0.001,0.002,0.000,0.0,14.9,8.8,13
01/10/2013,10:00,49,2.7,20.8,0.9,25.1,75.0,0.002,0.002,0.004,0.000,0.0,20.0,8.7,14
01/10/2013,11:00,49,3.3,17.8,1.0,25.3,74.5,0.001,0.001,0.001,0.000,0.0,21.0,13.0,13
01/10/2013,12:00,50,3.8,16.4,1.1,25.3,74.4,0.001,0.000,0.001,0.000,0.0,18.9,12.5,13
01/10/2013,13:00,45,3.7,19.1,1.2,25.5,73.3,0.001,0.001,0.001,0.000,0.0,16.9,10.9,13
