Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3)
04/11/2011,14:00,56,2.7,28.5,1.3,36.1,0.001,17.3
04/11/2011,15:00,47,2.5,25.1,1.3,36.2,0.001,19.8
04/11/2011,16:00,57,2.2,28.4,1.2,34.3,0.000,24.2
04/11/2011,17:00,13,1.4,147.1,1.6,33.9,0.000,23.5
04/11/2011,18:00,271,3.4,55.1,2.5,27.2,0.009,55.6
04/11/2011,19:00,167,4.1,17.8,1.6,24.0,0.001,18.5
04/11/2011,20:00,152,3.4,16.8,1.3,23.3,0.001,9.8
04/11/2011,21:00,172,2.0,53.3,1.6,23.4,0.001,9.0
04/11/2011,22:00,198,1.7,47.7,1.5,22.6,0.010,23.0
04/11/2011,23:00,41,1.4,40.1,0.7,21.7,0.001,9.5
05/11/2011,00:00,44,1.1,26.9,0.6,21.8,,8.1
05/11/2011,01:00,56,1.8,20.1,0.7,21.5,0.001,5.5
05/11/2011,02:00,31,1.1,31.4,0.7,21.5,0.001,9.1
05/11/2011,03:00,349,1.5,29.1,0.9,21.7,0.001,11.3
05/11/2011,04:00,17,1.3,24.0,0.5,21.8,0.001,11.3
05/11/2011,05:00,17,1.0,28.1,0.5,21.7,0.001,27.9
05/11/2011,06:00,327,0.8,37.0,0.4,22.1,0.001,36.8
05/11/2011,07:00,12,0.9,172.8,0.4,23.1,0.001,25.7
05/11/2011,08:00,357,1.9,24.0,1.0,24.8,0.000,13.4
05/11/2011,09:00,0,1.7,24.0,0.9,28.0,0.001,15.6
05/11/2011,10:00,2,2.1,171.7,1.0,31.9,0.001,17.2
05/11/2011,11:00,342,2.2,28.7,0.9,33.8,0.001,16.3
05/11/2011,12:00,306,2.9,28.6,1.1,35.1,0.001,15.2
05/11/2011,13:00,250,1.0,76.8,1.3,30.6,0.038,33.1
05/11/2011,14:00,322,1.8,76.4,1.7,31.0,0.045,19.0
05/11/2011,15:00,60,3.6,22.7,1.5,30.3,0.003,17.0
05/11/2011,16:00,88,2.0,36.6,1.1,29.0,0.002,9.1
05/11/2011,17:00,149,1.9,58.4,1.7,23.2,0.002,18.0
05/11/2011,18:00,330,0.6,97.5,0.9,22.5,0.002,17.0
05/11/2011,19:00,331,2.3,24.6,1.0,23.4,0.015,22.2
05/11/2011,20:00,269,1.2,64.5,1.2,22.9,0.037,11.9
05/11/2011,21:00,315,1.6,139.0,1.1,22.6,0.025,16.6
05/11/2011,22:00,342,1.8,26.9,0.9,22.1,0.003,6.9
05/11/2011,23:00,30,0.2,127.4,0.4,21.7,0.002,10.0
06/11/2011,00:00,56,0.2,126.8,0.3,21.2,,10.7
06/11/2011,01:00,175,1.0,33.8,0.5,21.3,0.003,16.4
06/11/2011,02:00,300,0.3,84.8,0.6,21.6,0.004,9.5
06/11/2011,03:00,346,1.1,29.6,0.6,21.7,0.008,11.1
06/11/2011,04:00,41,0.6,40.0,0.4,21.2,0.005,15.5
06/11/2011,05:00,165,0.7,29.2,0.3,21.1,0.003,17.8
06/11/2011,06:00,181,1.6,29.7,0.9,22.3,0.005,13.5
06/11/2011,07:00,163,0.4,66.7,0.4,24.5,0.005,10.3
06/11/2011,08:00,46,0.6,51.9,0.4,26.2,0.003,16.5
06/11/2011,09:00,356,1.1,154.7,0.5,30.5,0.026,10.0
06/11/2011,10:00,17,1.3,169.2,0.7,32.4,0.013,15.2
06/11/2011,11:00,357,1.0,62.0,0.8,34.7,0.004,16.8
06/11/2011,12:00,2,1.1,173.3,0.8,36.8,0.001,11.7
06/11/2011,13:00,346,1.1,166.0,1.0,37.3,0.002,7.7
06/11/2011,14:00,311,1.8,47.5,1.2,38.4,0.006,16.7
06/11/2011,15:00,317,1.7,45.6,0.9,37.9,0.007,16.9
06/11/2011,16:00,299,2.4,31.3,1.1,37.4,0.103,22.3
06/11/2011,17:00,277,1.6,35.9,0.9,36.9,0.124,25.6
06/11/2011,18:00,312,1.3,28.0,0.6,35.1,0.073,28.8
06/11/2011,19:00,4,0.3,167.1,0.2,31.8,0.013,63.5
06/11/2011,20:00,39,0.5,49.8,0.4,30.1,0.011,68.1
06/11/2011,21:00,82,0.3,77.4,0.3,28.6,0.002,48.0
06/11/2011,22:00,72,0.7,37.9,0.5,27.7,0.002,43.9
06/11/2011,23:00,65,0.1,129.4,0.3,27.0,0.004,39.4
07/11/2011,00:00,86,0.4,56.6,0.3,26.0,,36.1
07/11/2011,01:00,115,0.2,76.3,0.3,25.3,0.005,30.0
07/11/2011,02:00,44,0.4,55.9,0.3,25.1,0.004,26.8
07/11/2011,03:00,57,0.9,48.4,0.7,25.4,0.007,23.0
07/11/2011,04:00,20,1.0,39.9,0.6,25.6,0.007,20.8
07/11/2011,05:00,46,0.7,40.9,0.4,24.8,0.002,29.3
07/11/2011,06:00,31,0.6,51.8,0.5,25.0,0.001,34.4
07/11/2011,07:00,21,1.7,22.0,0.7,27.5,0.001,35.4
07/11/2011,08:00,16,1.8,21.1,0.8,30.1,0.000,34.4
07/11/2011,09:00,4,1.9,176.7,1.0,32.3,0.001,30.3
07/11/2011,10:00,5,1.6,172.1,1.0,34.4,0.000,28.3
07/11/2011,11:00,321,1.9,38.0,1.0,36.3,0.000,29.5
07/11/2011,12:00,312,2.1,39.4,1.1,37.4,0.000,28.0
07/11/2011,13:00,315,1.2,58.6,0.9,38.4,0.000,22.6
07/11/2011,14:00,345,1.1,59.8,0.9,40.1,0.000,23.2
07/11/2011,15:00,329,1.2,57.0,0.9,39.8,0.000,21.9
07/11/2011,16:00,55,2.2,43.0,2.0,38.0,0.000,26.8
07/11/2011,17:00,334,1.5,37.5,0.8,33.3,0.000,37.5
07/11/2011,18:00,55,0.7,36.5,0.4,32.2,0.001,53.9
07/11/2011,19:00,160,1.0,51.9,0.7,30.8,0.002,31.0
07/11/2011,20:00,140,0.4,59.7,0.4,30.4,0.002,26.1
07/11/2011,21:00,58,0.3,73.5,0.3,29.3,0.001,35.2
07/11/2011,22:00,339,0.4,67.2,0.3,28.6,0.000,27.7
07/11/2011,23:00,54,0.3,48.0,0.2,27.8,0.000,44.9
08/11/2011,00:00,85,0.2,62.2,0.2,27.2,,38.8
08/11/2011,01:00,0,0.3,175.7,0.2,26.7,0.002,29.0
08/11/2011,02:00,337,1.0,23.3,0.4,26.8,0.001,24.1
08/11/2011,03:00,355,0.5,172.2,0.4,26.3,0.001,38.8
08/11/2011,04:00,35,0.2,167.0,0.2,25.6,0.001,32.0
08/11/2011,05:00,36,0.3,53.0,0.2,25.3,0.000,33.6
08/11/2011,06:00,71,0.4,30.2,0.2,26.1,0.001,48.9
08/11/2011,07:00,57,0.5,44.4,0.3,29.3,0.001,28.0
08/11/2011,08:00,323,0.7,50.3,0.5,32.5,0.001,39.3
08/11/2011,09:00,308,1.1,47.9,0.7,35.0,0.001,38.2
08/11/2011,10:00,12,1.1,169.6,0.8,37.7,0.001,22.8
08/11/2011,11:00,300,1.6,45.7,1.1,38.7,0.001,22.1
08/11/2011,12:00,348,2.2,42.6,1.4,38.7,0.001,19.5
08/11/2011,13:00,11,2.6,171.2,1.3,38.0,0.001,14.9
08/11/2011,14:00,135,5.0,29.7,2.7,27.6,0.000,29.3
08/11/2011,15:00,203,1.3,45.1,0.8,27.1,0.001,11.8
08/11/2011,16:00,357,0.4,143.4,1.0,27.2,0.001,31.9
08/11/2011,17:00,145,0.8,50.0,0.7,30.9,0.002,5.1
08/11/2011,18:00,110,0.3,103.4,0.5,30.5,0.001,24.9
08/11/2011,19:00,91,0.8,43.3,0.5,27.9,0.001,33.2
08/11/2011,20:00,112,0.6,62.2,0.6,27.2,0.001,27.7
08/11/2011,21:00,355,0.5,159.9,0.5,26.8,0.001,25.5
08/11/2011,22:00,9,0.7,130.6,0.5,26.5,0.001,28.9
08/11/2011,23:00,41,0.3,171.0,0.4,26.0,0.001,19.6
09/11/2011,00:00,339,0.8,41.1,0.5,26.3,,23.1
09/11/2011,01:00,169,0.8,61.7,0.8,25.0,0.001,27.7
09/11/2011,02:00,168,0.7,55.2,0.5,24.7,0.003,20.4
09/11/2011,03:00,75,0.3,62.9,0.3,24.5,0.004,25.7
09/11/2011,04:00,49,0.2,75.3,0.3,24.5,0.005,27.2
09/11/2011,05:00,234,0.8,74.7,0.7,26.1,0.080,32.4
09/11/2011,06:00,187,1.2,27.1,0.5,26.3,0.005,15.0
09/11/2011,07:00,172,0.7,31.0,0.4,27.2,0.002,21.2
09/11/2011,08:00,162,1.3,32.3,0.5,28.6,0.001,17.0
09/11/2011,09:00,174,0.7,53.0,0.4,31.4,0.000,16.7
09/11/2011,10:00,172,0.8,58.8,0.6,33.3,0.000,17.0
09/11/2011,11:00,29,0.5,157.8,0.6,36.8,0.003,14.0
09/11/2011,12:00,64,1.0,52.0,0.6,38.5,0.009,24.8
09/11/2011,13:00,79,0.3,108.3,0.7,38.4,0.002,22.4
09/11/2011,14:00,42,0.7,144.0,0.7,39.2,0.001,20.8
09/11/2011,15:00,302,3.7,27.4,1.8,36.3,0.001,60.9
09/11/2011,16:00,305,2.6,21.0,0.9,36.0,0.003,67.3
09/11/2011,17:00,309,3.0,16.4,1.0,36.6,0.001,43.3
09/11/2011,18:00,313,2.1,16.1,0.9,34.3,0.000,35.9
09/11/2011,19:00,341,1.1,21.3,0.3,32.4,0.000,50.6
09/11/2011,20:00,302,2.3,25.2,1.3,31.5,0.004,49.4
09/11/2011,21:00,283,1.7,37.1,0.9,30.6,0.038,56.7
09/11/2011,22:00,226,0.5,73.0,0.5,29.7,0.035,43.3
09/11/2011,23:00,207,1.2,24.6,0.6,29.1,0.018,19.4
10/11/2011,00:00,175,0.8,37.5,0.5,28.8,,20.8
10/11/2011,01:00,229,1.1,35.5,0.7,28.8,0.112,29.8
10/11/2011,02:00,227,0.9,28.9,0.5,28.4,0.240,36.0
10/11/2011,03:00,224,0.8,25.6,0.4,28.0,0.063,19.6
10/11/2011,04:00,225,0.9,24.8,0.4,27.6,0.033,23.6
10/11/2011,05:00,228,0.8,40.0,0.5,27.4,0.014,22.1
10/11/2011,06:00,342,0.7,148.4,0.5,28.1,0.052,50.1
10/11/2011,07:00,18,1.1,168.8,0.5,29.8,0.012,30.6
10/11/2011,08:00,357,1.8,168.4,0.7,31.0,0.007,39.9
10/11/2011,09:00,338,2.5,24.9,0.9,32.5,0.003,47.2
10/11/2011,10:00,331,2.1,33.4,0.9,34.4,0.005,40.6
10/11/2011,11:00,327,1.6,53.2,1.0,36.1,0.017,42.5
10/11/2011,12:00,287,0.4,97.8,0.9,37.5,0.154,56.2
10/11/2011,13:00,288,1.1,79.8,1.1,37.3,0.026,32.1
10/11/2011,14:00,180,2.1,98.3,2.6,34.8,0.024,27.5
10/11/2011,15:00,285,2.4,40.2,2.5,27.9,0.049,30.6
10/11/2011,16:00,342,1.3,31.1,0.7,34.9,0.009,36.2
10/11/2011,17:00,356,1.2,172.0,0.5,35.8,0.003,36.3
10/11/2011,18:00,139,2.0,108.6,2.3,32.4,0.002,45.2
10/11/2011,19:00,138,2.6,45.7,2.1,27.5,0.001,18.1
10/11/2011,20:00,95,2.6,25.0,1.2,28.5,0.001,14.8
10/11/2011,21:00,98,2.5,25.4,1.2,29.2,0.001,11.2
10/11/2011,22:00,115,2.9,20.0,1.4,30.5,0.001,16.5
10/11/2011,23:00,177,1.5,49.7,1.2,29.5,0.002,22.6
11/11/2011,00:00,178,2.3,21.6,1.0,27.5,,14.9
11/11/2011,01:00,169,2.1,18.6,0.8,27.3,0.001,15.9
11/11/2011,02:00,167,1.6,17.4,0.5,27.1,0.000,16.5
11/11/2011,03:00,156,1.3,24.6,0.5,27.3,0.000,16.9
11/11/2011,04:00,171,1.7,19.0,0.7,27.8,0.000,19.8
11/11/2011,05:00,165,2.1,16.3,0.8,27.8,0.000,26.7
11/11/2011,06:00,154,2.3,16.6,0.8,27.6,0.000,26.0
11/11/2011,07:00,154,2.6,12.5,0.8,27.8,0.001,23.8
11/11/2011,08:00,141,3.5,16.2,1.3,30.6,0.001,22.6
11/11/2011,09:00,124,3.5,19.0,1.4,33.0,0.000,17.0
11/11/2011,10:00,123,3.0,22.0,1.1,35.3,0.000,15.8
11/11/2011,11:00,126,1.7,44.9,1.0,37.4,0.000,15.2
11/11/2011,12:00,82,2.3,30.2,1.2,39.8,0.000,18.0
11/11/2011,13:00,99,2.5,33.5,1.1,40.2,0.000,19.3
11/11/2011,14:00,95,1.7,41.7,1.0,40.3,0.000,27.1
11/11/2011,15:00,73,1.7,37.9,1.0,40.2,0.000,32.1
11/11/2011,16:00,87,1.6,35.8,0.9,40.2,0.001,33.7
11/11/2011,17:00,92,1.0,34.1,0.6,37.8,0.000,39.9
11/11/2011,18:00,36,2.1,27.0,1.2,34.3,0.001,39.1
11/11/2011,19:00,143,2.8,56.0,2.6,29.6,0.000,44.8
11/11/2011,20:00,44,1.2,46.6,0.8,25.1,0.000,32.1
11/11/2011,21:00,355,0.7,51.1,0.5,26.0,0.001,25.3
11/11/2011,22:00,64,0.8,45.4,0.6,26.0,0.000,15.7
11/11/2011,23:00,181,0.7,44.2,0.4,25.4,0.000,19.2
12/11/2011,00:00,175,0.3,94.9,0.4,24.9,,20.0
12/11/2011,01:00,169,1.0,32.2,0.9,24.9,0.001,22.8
12/11/2011,02:00,174,1.4,18.6,0.6,25.0,0.001,16.4
12/11/2011,03:00,169,1.0,24.4,0.4,25.0,0.000,15.0
12/11/2011,04:00,173,1.2,20.4,0.5,25.1,0.000,15.1
12/11/2011,05:00,169,1.2,18.9,0.4,24.5,0.001,19.6
12/11/2011,06:00,176,0.4,72.7,0.4,25.5,0.001,26.1
12/11/2011,07:00,166,1.3,24.6,0.6,28.4,0.001,27.2
12/11/2011,08:00,150,2.2,20.8,0.9,31.1,0.001,23.7
12/11/2011,09:00,121,3.0,23.0,1.2,33.7,0.001,15.5
12/11/2011,10:00,100,2.6,31.8,1.2,35.8,0.001,14.6
12/11/2011,11:00,79,1.8,35.5,0.9,37.7,0.001,20.0
12/11/2011,12:00,62,1.9,37.7,1.1,39.1,0.001,20.3
12/11/2011,13:00,43,1.2,57.6,1.0,40.2,0.001,21.7
12/11/2011,14:00,78,1.5,45.5,0.9,40.4,0.001,23.0
12/11/2011,15:00,72,1.3,60.5,0.9,39.9,0.001,23.3
12/11/2011,16:00,75,0.9,64.7,0.8,39.6,0.000,22.8
12/11/2011,17:00,63,1.3,36.5,0.7,39.6,0.000,25.4
12/11/2011,18:00,60,1.0,23.5,0.5,36.7,0.000,34.2
12/11/2011,19:00,52,0.5,19.5,0.2,33.6,0.000,39.6
12/11/2011,20:00,122,0.2,66.2,0.2,31.8,0.001,42.6
12/11/2011,21:00,167,0.8,12.6,0.2,30.5,0.001,41.3
12/11/2011,22:00,154,0.5,30.6,0.3,29.5,0.001,34.7
12/11/2011,23:00,152,0.8,18.3,0.3,28.8,0.001,29.0
13/11/2011,00:00,156,0.5,23.3,0.2,28.2,,28.3
13/11/2011,01:00,175,0.5,35.8,0.3,27.2,0.001,29.0
13/11/2011,02:00,175,0.7,39.7,0.5,26.6,0.000,25.2
13/11/2011,03:00,296,0.1,111.2,0.6,27.1,0.010,37.3
13/11/2011,04:00,118,0.6,78.8,1.0,27.7,0.017,49.7
13/11/2011,05:00,185,0.1,101.8,0.4,27.7,0.005,33.5
13/11/2011,06:00,101,0.4,53.3,0.3,27.6,0.003,34.1
13/11/2011,07:00,170,0.9,30.7,0.4,30.3,0.004,32.2
13/11/2011,08:00,155,0.6,53.7,0.4,33.6,0.002,25.3
13/11/2011,09:00,12,0.9,159.2,0.6,37.6,0.001,20.9
13/11/2011,10:00,12,0.8,181.2,0.7,40.0,0.001,17.4
13/11/2011,11:00,18,1.3,162.7,0.7,41.6,0.000,19.2
13/11/2011,12:00,39,1.0,60.8,0.8,41.5,0.000,20.3
13/11/2011,13:00,74,0.7,83.1,0.9,40.2,0.000,21.6
13/11/2011,14:00,109,0.9,65.7,1.0,40.5,0.000,23.6
13/11/2011,15:00,140,3.4,27.2,1.7,38.3,0.001,28.1
13/11/2011,16:00,139,2.9,18.5,1.3,35.5,0.000,21.7
13/11/2011,17:00,190,1.3,37.0,0.8,36.0,0.000,27.8
13/11/2011,18:00,145,1.0,24.6,0.3,34.6,0.000,28.7
13/11/2011,19:00,90,2.2,28.8,1.2,33.1,0.000,24.3
13/11/2011,20:00,50,2.2,25.9,1.2,31.5,0.000,21.2
13/11/2011,21:00,15,1.5,23.0,0.8,29.8,0.000,24.9
13/11/2011,22:00,5,1.3,170.9,0.5,28.8,0.001,23.4
13/11/2011,23:00,345,1.2,20.0,0.5,28.0,0.001,22.4
14/11/2011,00:00,325,1.5,27.9,0.6,27.7,,30.1
14/11/2011,01:00,322,1.0,28.4,0.5,27.1,0.001,24.5
14/11/2011,02:00,309,1.1,35.1,0.6,27.0,0.022,23.5
14/11/2011,03:00,260,1.1,42.4,0.8,26.5,0.089,40.0
14/11/2011,04:00,223,1.0,26.3,0.4,26.0,0.208,24.8
14/11/2011,05:00,199,1.1,25.7,0.5,25.4,0.014,22.7
14/11/2011,06:00,175,0.7,36.0,0.4,25.6,0.004,25.4
14/11/2011,07:00,217,1.3,27.1,0.6,27.1,0.001,28.5
14/11/2011,08:00,203,1.1,35.4,0.6,29.3,0.123,33.5
14/11/2011,09:00,231,2.0,29.2,0.9,31.7,0.038,24.7
14/11/2011,10:00,223,1.3,51.0,0.8,34.7,0.089,24.3
14/11/2011,11:00,163,1.4,39.5,0.8,36.4,0.002,21.9
14/11/2011,12:00,116,0.6,81.9,0.8,38.1,0.001,19.8
14/11/2011,13:00,84,1.0,66.9,0.9,39.3,0.001,17.5
14/11/2011,14:00,112,1.1,54.2,0.8,38.9,0.001,18.9
14/11/2011,15:00,49,1.4,35.4,0.8,39.5,0.001,21.6
14/11/2011,16:00,65,1.3,36.7,0.6,38.5,0.001,21.1
14/11/2011,17:00,7,0.9,176.0,0.5,37.7,0.001,28.4
14/11/2011,18:00,352,1.1,19.9,0.5,35.5,0.002,34.7
14/11/2011,19:00,5,0.5,173.0,0.2,33.8,0.002,40.6
14/11/2011,20:00,136,0.4,46.0,0.2,32.1,0.001,44.4
14/11/2011,21:00,153,1.2,19.5,1.0,31.0,0.002,46.4
14/11/2011,22:00,170,0.9,58.5,1.0,30.8,0.001,14.8
14/11/2011,23:00,202,0.3,76.6,0.3,29.3,0.001,17.0
15/11/2011,00:00,97,0.2,97.5,0.4,28.5,,19.2
15/11/2011,01:00,165,0.7,31.6,0.5,27.3,0.000,19.0
15/11/2011,02:00,136,0.4,34.3,0.1,27.0,0.001,17.2
15/11/2011,03:00,119,0.2,80.6,0.2,26.6,0.001,17.3
15/11/2011,04:00,159,0.6,45.6,0.4,25.8,0.001,22.1
15/11/2011,05:00,140,0.5,48.4,0.2,25.3,0.001,23.2
15/11/2011,06:00,135,0.4,52.3,0.4,25.8,0.001,22.8
15/11/2011,07:00,87,0.4,38.9,0.3,28.6,0.001,38.2
15/11/2011,08:00,197,0.4,77.4,0.4,31.7,0.002,43.8
15/11/2011,09:00,66,1.8,30.3,0.9,35.6,0.001,40.1
15/11/2011,10:00,39,1.7,32.5,0.9,38.3,0.001,36.8
15/11/2011,11:00,34,2.1,30.0,1.0,39.8,0.000,31.0
15/11/2011,12:00,357,2.5,25.3,1.1,40.4,0.001,35.1
15/11/2011,13:00,20,2.2,164.5,1.3,39.9,0.001,36.7
15/11/2011,14:00,37,2.1,30.7,1.2,40.5,0.000,33.7
15/11/2011,15:00,56,2.3,28.9,1.3,40.3,0.000,26.2
15/11/2011,16:00,38,1.8,28.3,1.0,40.6,0.000,27.5
15/11/2011,17:00,55,2.9,23.5,1.2,38.9,0.000,32.1
15/11/2011,18:00,39,1.5,22.7,1.0,36.0,0.000,42.0
15/11/2011,19:00,1,0.6,151.4,0.4,34.0,0.000,43.1
15/11/2011,20:00,306,1.9,19.9,0.9,32.9,0.002,74.6
15/11/2011,21:00,281,2.6,17.7,1.1,31.7,0.020,70.9
15/11/2011,22:00,234,1.1,41.3,0.8,30.9,0.103,41.7
15/11/2011,23:00,203,1.5,23.1,0.8,29.8,0.003,29.0
16/11/2011,00:00,195,1.1,23.5,0.5,29.0,,29.2
16/11/2011,01:00,170,1.2,18.1,0.4,28.2,0.001,29.3
16/11/2011,02:00,189,0.7,32.2,0.4,27.6,0.001,29.4
16/11/2011,03:00,184,0.8,25.5,0.4,27.2,0.001,26.6
16/11/2011,04:00,177,1.3,21.4,0.5,26.8,0.001,25.9
16/11/2011,05:00,239,1.6,32.0,0.8,27.1,0.107,40.0
16/11/2011,06:00,139,0.3,80.4,0.5,27.2,0.004,30.2
16/11/2011,07:00,122,0.7,41.8,0.4,28.8,0.016,30.2
16/11/2011,08:00,157,1.2,29.6,0.7,30.5,0.001,23.7
16/11/2011,09:00,155,2.1,24.7,0.9,32.3,0.001,28.2
16/11/2011,10:00,170,2.1,29.1,1.0,33.8,0.000,41.1
16/11/2011,11:00,164,1.3,51.9,0.9,35.6,0.001,30.2
16/11/2011,12:00,147,0.9,73.6,0.8,37.1,0.001,30.2
16/11/2011,13:00,179,1.1,60.8,0.9,37.9,0.001,34.9
16/11/2011,14:00,191,1.2,59.4,1.0,38.9,0.001,36.9
16/11/2011,15:00,190,1.3,43.2,0.8,38.6,0.001,40.7
16/11/2011,16:00,52,0.7,62.4,0.6,38.7,0.000,42.3
16/11/2011,17:00,355,1.0,159.2,0.5,37.3,0.000,56.4
16/11/2011,18:00,315,1.6,34.0,0.7,32.5,0.012,62.7
16/11/2011,19:00,211,1.5,33.1,1.3,32.0,0.020,77.2
16/11/2011,20:00,228,2.2,34.0,1.1,30.8,0.050,41.6
16/11/2011,21:00,119,1.1,53.9,0.9,30.0,0.068,41.6
16/11/2011,22:00,204,0.4,75.7,0.5,30.4,0.028,32.7
16/11/2011,23:00,33,0.4,105.4,0.6,30.4,0.094,76.1
17/11/2011,00:00,185,1.1,29.6,0.5,30.2,,62.4
17/11/2011,01:00,128,0.6,36.4,0.4,29.6,0.030,35.6
17/11/2011,02:00,157,0.3,68.5,0.2,29.2,0.009,36.2
17/11/2011,03:00,164,0.6,34.9,0.4,28.7,0.005,40.5
17/11/2011,04:00,184,0.5,53.6,0.4,28.1,0.004,38.2
17/11/2011,05:00,173,0.9,28.5,0.5,27.3,0.002,75.9
17/11/2011,06:00,193,0.9,45.1,0.5,27.8,0.001,92.9
17/11/2011,07:00,177,0.9,35.0,0.4,28.3,0.001,105.6
17/11/2011,08:00,172,1.3,28.6,0.7,30.0,0.001,206.8
17/11/2011,09:00,177,1.6,29.6,0.8,31.4,0.001,355.6
17/11/2011,10:00,197,1.1,40.3,0.7,33.4,0.001,354.2
17/11/2011,11:00,165,0.6,77.5,0.8,36.2,0.002,321.6
17/11/2011,12:00,172,0.7,71.7,0.7,37.5,0.004,233.1
17/11/2011,13:00,196,0.8,69.2,0.7,38.3,0.113,171.7
17/11/2011,14:00,174,0.8,56.6,0.7,37.2,0.122,153.7
17/11/2011,15:00,201,1.6,29.7,0.9,36.6,0.012,119.3
17/11/2011,16:00,200,1.6,25.4,0.8,36.2,0.004,121.2
17/11/2011,17:00,166,1.9,19.1,0.9,36.0,0.003,106.7
17/11/2011,18:00,140,1.3,28.3,0.6,34.8,0.004,83.2
17/11/2011,19:00,94,0.7,57.4,0.6,33.8,0.003,71.1
17/11/2011,20:00,330,1.3,82.8,1.3,31.5,0.002,84.7
17/11/2011,21:00,321,2.4,22.5,0.8,28.7,0.002,51.1
17/11/2011,22:00,329,2.4,22.0,1.0,28.0,0.002,27.7
17/11/2011,23:00,310,2.2,24.0,0.8,27.4,0.001,25.9
18/11/2011,00:00,241,1.9,32.9,0.8,26.9,,43.0
18/11/2011,01:00,204,1.3,24.0,0.6,26.7,0.005,24.5
18/11/2011,02:00,187,0.7,41.5,0.5,26.3,0.001,31.1
18/11/2011,03:00,115,0.3,60.9,0.3,25.6,0.001,35.1
18/11/2011,04:00,127,0.3,58.9,0.2,25.2,0.002,35.7
18/11/2011,05:00,163,1.0,19.1,0.4,25.3,0.001,36.6
18/11/2011,06:00,167,0.9,16.6,0.4,25.7,0.000,42.6
18/11/2011,07:00,164,0.8,19.4,0.3,26.3,0.000,46.5
18/11/2011,08:00,174,0.8,30.6,0.4,27.8,0.000,48.3
18/11/2011,09:00,175,0.9,24.5,0.4,29.1,0.000,43.2
18/11/2011,10:00,292,0.5,67.3,0.4,30.7,0.001,42.1
18/11/2011,11:00,309,1.6,27.1,0.7,33.6,0.028,61.8
18/11/2011,12:00,293,1.8,28.5,0.7,35.9,0.023,65.4
18/11/2011,13:00,261,1.6,36.9,0.7,37.2,0.088,78.4
18/11/2011,14:00,2,1.1,180.4,0.9,38.8,0.005,37.1
18/11/2011,15:00,86,0.2,97.0,0.5,36.6,0.000,28.1
18/11/2011,16:00,303,1.2,32.9,0.5,37.1,0.001,36.1
18/11/2011,17:00,356,1.2,24.7,0.5,38.2,0.000,51.6
18/11/2011,18:00,343,1.3,19.4,0.4,35.8,0.002,53.2
18/11/2011,19:00,345,1.5,11.3,0.4,32.9,0.002,65.5
18/11/2011,20:00,349,1.1,15.3,0.4,31.9,0.001,55.6
18/11/2011,21:00,8,0.7,19.2,0.3,31.5,0.001,54.1
18/11/2011,22:00,11,0.9,172.6,0.5,31.0,0.001,47.6
18/11/2011,23:00,16,2.2,20.2,1.0,29.3,0.000,48.4
19/11/2011,00:00,22,1.8,20.7,0.7,27.4,,29.5
19/11/2011,01:00,351,2.0,23.0,0.8,26.7,0.000,20.4
19/11/2011,02:00,317,2.0,15.1,0.7,26.2,0.000,18.0
19/11/2011,03:00,301,1.8,23.1,0.9,25.9,0.011,29.0
19/11/2011,04:00,278,0.9,44.6,0.5,25.7,0.027,37.1
19/11/2011,05:00,205,0.1,104.1,0.3,25.2,0.130,33.4
19/11/2011,06:00,9,0.4,139.1,0.4,25.9,0.068,34.9
19/11/2011,07:00,280,1.1,37.8,0.5,27.4,0.065,43.2
19/11/2011,08:00,280,1.5,36.3,0.7,28.9,0.082,43.8
19/11/2011,09:00,271,1.6,33.7,0.8,30.9,0.539,54.7
19/11/2011,10:00,321,1.3,49.2,0.9,34.7,0.017,31.5
19/11/2011,11:00,32,1.4,45.2,0.9,37.3,0.002,17.1
19/11/2011,12:00,11,1.3,161.3,1.0,38.0,0.001,15.1
19/11/2011,13:00,356,1.0,176.7,0.8,39.2,0.001,14.2
19/11/2011,14:00,352,1.1,66.1,0.9,40.1,0.000,16.4
19/11/2011,15:00,17,0.9,147.7,0.9,39.8,0.000,18.5
19/11/2011,16:00,37,1.3,50.1,0.9,40.1,0.000,15.4
19/11/2011,17:00,46,1.6,30.9,0.9,40.0,0.000,17.8
19/11/2011,18:00,39,1.3,25.0,0.7,36.9,0.000,26.8
19/11/2011,19:00,14,1.2,21.7,0.5,34.0,0.000,32.3
19/11/2011,20:00,10,0.8,27.9,0.4,32.7,0.000,29.1
19/11/2011,21:00,341,0.8,32.9,0.5,31.8,0.000,29.5
19/11/2011,22:00,340,1.3,17.7,0.5,31.0,0.000,35.7
19/11/2011,23:00,345,1.2,23.9,0.7,30.2,0.001,38.1
20/11/2011,00:00,341,1.7,18.6,0.7,29.2,,29.5
20/11/2011,01:00,335,1.2,24.2,0.6,28.4,0.002,26.9
20/11/2011,02:00,311,1.8,24.0,0.8,28.0,0.016,28.4
20/11/2011,03:00,293,2.0,27.0,0.9,27.5,0.038,35.5
20/11/2011,04:00,257,1.6,34.7,0.9,27.1,0.116,44.6
20/11/2011,05:00,227,1.0,45.2,0.6,26.8,0.164,28.3
