Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
23/06/2010,19:00,162,1.6,12.6,0.5,19.3,63.5,0.0,1022,0.001,0.005,0.006,0.001,10.3,3.7,7
23/06/2010,20:00,150,1.7,13.7,0.6,19.4,62.7,0.0,1022,0.000,0.002,0.002,0.001,6.5,1.8,5
23/06/2010,21:00,146,2.2,14.8,0.8,18.8,67.3,0.0,1022,0.000,0.001,0.001,0.000,8.8,4.3,5
23/06/2010,22:00,148,2.8,15.0,1.0,18.4,72.8,0.0,1022,0.000,0.000,0.000,0.000,11.4,8.8,4
23/06/2010,23:00,138,3.8,13.0,1.2,18.5,76.4,0.0,1021,0.000,0.000,0.000,0.000,9.3,7.1,4
24/06/2010,00:00,150,3.1,14.8,1.0,18.4,78.9,0.0,1021,,,,,-0.1,-0.9,
24/06/2010,01:00,150,3.2,16.3,1.2,18.1,81.3,0.2,1021,0.000,0.000,0.000,0.000,0.5,0.0,2
24/06/2010,02:00,137,4.1,13.1,1.3,17.3,87.5,0.1,1020,0.000,0.000,0.000,0.000,2.7,1.9,3
24/06/2010,03:00,140,4.0,13.2,1.4,16.8,89.0,0.0,1020,0.000,0.000,0.000,0.000,-0.1,-1.0,6
24/06/2010,04:00,166,2.6,15.1,0.8,16.8,89.3,0.0,1020,0.000,0.000,0.000,0.000,3.3,-0.4,9
24/06/2010,05:00,180,1.5,17.3,0.5,16.9,88.5,0.0,1020,0.001,0.004,0.005,0.000,11.1,5.3,9
24/06/2010,06:00,144,2.6,13.6,1.0,17.4,82.0,0.0,1021,0.001,0.004,0.004,0.000,8.6,1.8,11
24/06/2010,07:00,146,3.4,14.8,1.1,18.0,74.2,0.0,1021,0.000,0.002,0.002,0.000,13.8,4.2,10
24/06/2010,08:00,131,4.2,14.1,1.5,18.6,70.9,0.0,1022,0.000,0.003,0.003,0.000,14.5,3.3,10
24/06/2010,09:00,125,5.0,12.6,1.6,18.5,75.1,0.0,1022,0.000,0.002,0.002,0.000,17.3,7.0,8
24/06/2010,10:00,124,4.3,12.9,1.4,18.4,79.8,0.0,1021,0.000,0.002,0.002,0.000,14.1,6.9,7
24/06/2010,11:00,114,4.6,13.3,1.7,20.0,69.0,0.0,1021,0.001,0.003,0.003,0.002,,,8
24/06/2010,12:00,121,5.6,13.2,1.6,20.6,65.6,0.0,1020,0.001,0.002,0.002,0.002,13.7,4.0,7
24/06/2010,13:00,116,5.7,14.1,1.9,20.4,68.7,0.0,1019,0.001,0.003,0.004,0.002,11.7,5.1,6
24/06/2010,14:00,123,4.9,11.7,1.3,20.0,71.6,0.0,1019,0.000,0.001,0.001,0.002,10.3,5.1,6
24/06/2010,15:00,118,4.4,11.7,1.2,19.9,73.4,0.0,1019,0.000,0.002,0.002,0.002,8.5,3.5,8
24/06/2010,16:00,126,4.1,11.3,1.4,19.2,77.3,0.0,1019,0.000,0.003,0.003,0.003,13.8,7.4,8
24/06/2010,17:00,126,4.0,10.8,1.2,19.1,71.7,0.0,1019,0.000,0.002,0.002,0.002,7.9,2.5,10
24/06/2010,18:00,106,3.7,13.2,0.9,19.2,74.6,0.0,1020,0.000,0.005,0.005,0.003,13.6,4.6,10
24/06/2010,19:00,128,3.4,13.3,1.5,19.1,73.9,0.0,1020,0.000,0.002,0.002,0.004,16.9,5.0,11
24/06/2010,20:00,127,3.2,13.8,1.1,19.6,67.4,0.0,1020,0.000,0.001,0.001,0.002,18.0,6.5,10
24/06/2010,21:00,136,3.1,12.5,1.0,19.5,64.5,0.0,1020,0.000,0.000,0.000,0.001,12.9,1.2,10
24/06/2010,22:00,142,2.5,12.8,0.8,18.6,66.7,0.0,1020,0.000,0.000,0.000,0.000,12.0,0.0,9
24/06/2010,23:00,142,2.6,12.8,0.9,18.2,68.0,0.0,1020,0.000,0.000,0.000,0.000,15.6,3.6,9
25/06/2010,00:00,143,2.5,13.3,0.7,18.0,69.1,0.0,1020,,,,,10.9,0.1,
25/06/2010,01:00,138,2.3,11.9,0.7,17.7,71.0,0.0,1020,0.000,0.000,0.000,0.000,8.7,-0.3,9
25/06/2010,02:00,135,1.7,20.6,0.6,17.7,70.7,0.0,1019,0.000,0.000,0.000,0.000,,,9
25/06/2010,03:00,147,1.7,13.9,0.5,17.4,70.7,0.0,1019,0.000,0.000,0.000,0.000,8.0,-1.6,9
25/06/2010,04:00,144,1.9,14.2,0.6,17.4,69.8,0.0,1019,0.000,0.001,0.001,0.000,16.6,7.5,8
25/06/2010,05:00,139,2.1,14.0,0.7,17.2,69.2,0.0,1019,0.000,0.002,0.002,0.000,21.9,11.8,8
25/06/2010,06:00,141,2.6,12.2,0.7,17.5,67.3,0.0,1020,0.000,0.002,0.002,0.000,14.3,5.0,9
25/06/2010,07:00,140,2.5,11.8,0.7,18.1,65.0,0.0,1020,0.001,0.006,0.006,0.000,17.1,7.4,8
25/06/2010,08:00,134,2.9,15.9,1.0,19.3,63.6,0.0,1021,0.002,0.004,0.006,0.001,17.0,6.8,8
25/06/2010,09:00,119,4.1,12.1,1.0,20.5,61.2,0.0,1021,0.000,0.002,0.002,0.006,21.1,10.1,8
25/06/2010,10:00,101,5.0,13.7,1.2,21.8,50.6,0.0,1021,0.002,0.003,0.004,0.005,18.1,6.2,9
25/06/2010,11:00,93,5.4,10.2,0.9,22.2,48.0,0.0,1020,0.002,0.004,0.006,0.001,25.7,-0.2,11
25/06/2010,12:00,92,5.7,12.3,1.0,22.3,50.6,0.0,1020,0.001,0.003,0.004,0.001,42.8,8.6,9
25/06/2010,13:00,96,5.3,14.0,0.9,22.4,54.0,0.0,1019,0.001,0.002,0.002,0.000,29.7,-0.7,9
25/06/2010,14:00,94,5.9,12.2,1.0,22.2,54.8,0.0,1018,0.001,0.002,0.002,0.000,30.1,3.5,7
25/06/2010,15:00,98,5.9,9.7,1.5,21.5,60.3,0.0,1018,0.000,0.002,0.002,0.000,14.7,2.3,6
25/06/2010,16:00,106,4.1,9.5,0.8,21.2,60.7,0.0,1019,0.000,0.004,0.004,0.000,10.8,1.8,6
25/06/2010,17:00,108,3.5,7.6,0.7,20.6,63.9,0.0,1019,0.000,0.007,0.007,0.001,13.7,4.7,7
25/06/2010,18:00,130,2.0,13.4,0.5,19.7,64.8,0.0,1019,0.001,0.009,0.010,0.002,23.0,13.2,13
25/06/2010,19:00,138,2.0,11.4,0.6,19.0,65.3,0.0,1019,0.000,0.004,0.004,0.001,16.2,7.5,6
25/06/2010,20:00,147,1.8,11.5,0.5,18.7,64.6,0.0,1019,0.000,0.004,0.004,0.000,18.6,10.7,8
25/06/2010,21:00,178,1.4,23.0,0.4,18.1,66.2,0.0,1020,0.000,0.004,0.004,0.000,18.6,10.7,10
25/06/2010,22:00,200,1.9,8.1,0.4,16.6,72.5,0.0,1020,0.000,0.003,0.003,0.000,12.8,5.8,7
25/06/2010,23:00,183,1.6,23.3,0.5,17.3,71.9,0.0,1020,0.000,0.002,0.002,0.000,13.7,7.7,8
26/06/2010,00:00,206,1.6,8.6,0.3,16.5,77.4,0.0,1019,,,,,8.0,3.9,
26/06/2010,01:00,198,1.2,29.4,0.5,15.9,81.4,0.0,1019,0.000,0.003,0.003,0.000,1.1,-1.1,6
26/06/2010,02:00,199,1.9,10.2,0.5,15.4,83.9,0.0,1019,0.000,0.003,0.003,0.000,2.1,-0.4,7
26/06/2010,03:00,202,2.0,9.2,0.5,14.7,83.7,0.0,1018,0.000,0.002,0.002,0.000,2.2,0.0,5
26/06/2010,04:00,198,1.5,10.0,0.4,14.1,84.0,0.0,1018,0.000,0.003,0.003,0.000,3.2,-0.1,5
26/06/2010,05:00,206,1.8,8.6,0.5,13.6,85.8,0.0,1018,0.000,0.003,0.003,0.000,2.8,0.6,5
26/06/2010,06:00,202,1.8,10.2,0.4,13.4,87.1,0.0,1018,0.000,0.003,0.003,0.000,6.4,3.5,5
26/06/2010,07:00,216,1.3,18.1,0.6,13.9,86.4,0.0,1019,0.001,0.002,0.003,0.000,6.9,5.4,4
26/06/2010,08:00,202,1.9,13.3,0.7,16.3,79.1,0.0,1019,0.002,0.003,0.005,0.000,7.2,4.7,4
26/06/2010,09:00,160,0.5,79.5,0.8,19.6,69.1,0.0,1019,0.001,0.003,0.004,0.001,4.7,1.2,6
26/06/2010,10:00,99,1.8,37.6,0.8,21.2,63.1,0.0,1019,0.001,0.002,0.002,0.008,16.8,5.9,6
26/06/2010,11:00,78,2.5,24.7,1.1,22.0,58.8,0.0,1018,0.005,0.007,0.012,0.009,19.3,8.0,14
26/06/2010,12:00,49,4.0,18.5,0.9,22.2,56.7,0.0,1017,0.003,0.005,0.008,0.003,144.4,8.6,31
26/06/2010,13:00,52,4.5,11.3,0.8,22.1,59.1,0.0,1016,0.000,0.001,0.001,0.001,63.1,6.7,6
26/06/2010,14:00,44,3.4,15.9,0.9,22.0,60.8,0.0,1016,0.000,0.000,0.000,0.001,25.3,0.3,5
26/06/2010,15:00,52,3.1,17.8,0.6,22.0,59.7,0.0,1016,0.000,0.001,0.001,0.001,8.5,0.6,4
26/06/2010,16:00,60,3.4,8.5,0.5,21.4,65.4,0.0,1016,0.000,0.002,0.002,0.001,11.4,4.5,5
26/06/2010,17:00,78,1.9,23.5,0.6,20.6,73.9,0.0,1016,0.000,0.004,0.004,0.001,11.6,1.4,8
26/06/2010,18:00,108,1.1,19.0,0.4,19.6,81.3,0.0,1016,0.001,0.011,0.011,0.001,16.2,5.4,9
26/06/2010,19:00,133,0.8,17.5,0.2,19.0,85.2,0.0,1016,0.001,0.010,0.011,0.001,10.3,3.2,10
26/06/2010,20:00,188,0.8,18.2,0.2,18.1,86.9,0.0,1017,0.003,0.010,0.012,0.001,13.9,8.1,16
26/06/2010,21:00,202,0.7,13.0,0.3,17.5,88.3,0.0,1017,0.004,0.007,0.011,0.001,20.2,12.5,13
26/06/2010,22:00,207,0.9,26.0,0.5,16.9,89.5,0.0,1016,0.000,0.005,0.005,0.001,13.5,6.7,13
26/06/2010,23:00,207,2.3,8.5,0.6,16.2,90.2,0.0,1016,0.000,0.003,0.003,0.001,2.7,0.3,11
27/06/2010,00:00,206,2.3,8.6,0.5,15.7,91.3,0.0,1016,,,,,4.9,4.4,
27/06/2010,01:00,198,1.4,14.2,0.6,15.4,91.0,0.0,1016,0.000,0.002,0.002,0.000,7.3,5.1,12
27/06/2010,02:00,208,2.3,8.3,0.5,14.7,91.1,0.0,1015,0.000,0.004,0.004,0.000,13.4,11.0,11
27/06/2010,03:00,208,2.9,8.1,0.8,14.1,91.2,0.0,1015,0.000,0.002,0.002,0.000,5.3,4.6,9
27/06/2010,04:00,201,1.7,42.3,1.1,13.8,91.4,0.0,1014,0.000,0.003,0.003,0.000,4.3,3.2,9
27/06/2010,05:00,206,3.6,9.1,1.1,13.5,91.6,0.0,1015,0.000,0.002,0.002,0.001,6.3,5.2,6
27/06/2010,06:00,203,3.6,8.0,0.9,13.9,91.4,0.0,1015,0.000,0.002,0.002,0.001,1.8,2.2,5
27/06/2010,07:00,205,2.6,9.1,0.9,14.5,89.7,0.0,1015,0.001,0.003,0.003,0.001,5.8,6.0,7
27/06/2010,08:00,203,2.0,20.2,0.8,16.4,85.8,0.0,1016,0.002,0.002,0.004,0.001,6.0,4.4,7
27/06/2010,09:00,205,2.0,15.1,0.7,19.3,76.6,0.0,1016,0.003,0.002,0.005,0.002,6.0,3.4,7
27/06/2010,10:00,219,1.7,29.3,0.8,21.9,66.8,0.0,1016,0.009,0.007,0.016,0.007,8.8,4.7,6
27/06/2010,11:00,15,0.6,175.9,0.7,23.2,55.6,0.0,1015,0.077,0.028,0.105,0.050,8.1,1.2,5
27/06/2010,12:00,191,0.4,93.7,0.8,24.3,47.2,0.0,1014,0.034,0.016,0.050,0.022,11.7,3.0,4
27/06/2010,13:00,18,1.4,173.5,0.8,24.5,46.2,0.0,1013,0.012,0.013,0.025,0.011,8.0,2.7,5
27/06/2010,14:00,33,3.4,14.1,0.7,23.8,51.0,0.0,1012,0.011,0.015,0.025,0.010,14.6,6.3,4
27/06/2010,15:00,42,4.0,14.5,0.7,23.0,57.4,0.0,1012,0.004,0.009,0.013,0.004,13.7,5.2,5
27/06/2010,16:00,23,3.1,10.3,0.8,22.2,62.4,0.0,1012,0.001,0.005,0.006,0.002,8.3,2.6,6
27/06/2010,17:00,0,1.7,10.7,0.5,21.5,66.8,0.0,1013,0.002,0.009,0.010,0.002,22.7,6.8,9
27/06/2010,18:00,47,1.5,34.3,0.4,20.6,75.0,0.0,1013,0.002,0.015,0.016,0.001,45.6,7.0,7
27/06/2010,19:00,64,1.0,30.7,0.4,20.1,80.0,0.0,1014,0.005,0.017,0.022,0.002,19.2,9.5,10
27/06/2010,20:00,316,0.2,85.1,0.2,19.6,82.4,0.0,1015,0.014,0.019,0.032,0.002,18.5,10.4,15
27/06/2010,21:00,198,0.8,45.0,0.5,18.9,84.8,0.0,1015,0.015,0.016,0.031,0.002,13.6,6.1,17
27/06/2010,22:00,198,1.5,10.4,0.4,18.8,86.2,0.0,1015,0.003,0.012,0.015,0.002,15.2,7.7,12
27/06/2010,23:00,197,1.7,14.5,0.5,19.1,81.3,0.0,1015,0.000,0.003,0.003,0.001,14.2,8.4,7
28/06/2010,00:00,195,1.9,13.6,0.6,18.7,71.4,0.0,1014,,,,,10.3,7.8,
28/06/2010,01:00,195,2.1,12.9,0.6,17.8,71.7,0.0,1014,0.000,0.001,0.001,0.000,8.4,8.8,4
28/06/2010,02:00,193,2.7,12.5,0.8,17.3,72.1,0.0,1014,0.000,0.000,0.000,0.000,-2.1,-2.5,3
28/06/2010,03:00,199,2.5,14.5,0.9,16.7,73.4,0.0,1014,0.000,0.000,0.000,0.000,3.8,3.6,2
28/06/2010,04:00,200,1.4,26.4,0.5,16.1,74.8,0.0,1014,0.000,0.001,0.001,0.000,9.3,7.6,3
28/06/2010,05:00,211,1.6,15.1,0.6,15.4,78.1,0.0,1014,0.002,0.002,0.004,0.000,10.9,8.9,4
28/06/2010,06:00,207,1.3,19.2,0.6,15.0,76.3,0.0,1015,0.001,0.006,0.007,0.000,5.4,4.2,5
28/06/2010,07:00,191,2.0,18.7,0.7,15.8,65.4,0.0,1015,0.001,0.004,0.005,0.000,3.0,1.1,4
28/06/2010,08:00,185,1.7,24.9,0.8,16.4,59.3,0.0,1016,0.002,0.004,0.005,0.000,4.4,1.4,4
28/06/2010,09:00,202,1.5,30.7,0.6,18.4,53.0,0.0,1016,0.001,0.002,0.003,0.000,2.1,-1.3,3
28/06/2010,10:00,194,0.9,59.2,0.7,19.8,50.0,0.0,1016,0.001,0.001,0.002,0.000,3.8,-1.7,4
28/06/2010,11:00,56,0.8,67.9,0.7,21.4,48.7,0.0,1015,0.024,0.012,0.036,0.014,41.8,6.6,18
28/06/2010,12:00,27,2.6,24.1,0.9,21.6,50.8,0.0,1014,0.054,0.023,0.076,0.026,55.6,8.6,14
28/06/2010,13:00,17,2.8,170.1,0.7,21.8,52.6,0.0,1013,0.040,0.019,0.059,0.022,54.8,9.3,13
28/06/2010,14:00,28,3.2,13.4,0.6,21.6,55.5,0.0,1013,0.011,0.011,0.022,0.007,51.7,5.8,13
28/06/2010,15:00,47,4.5,10.5,0.8,20.5,58.6,0.0,1013,0.010,0.010,0.020,0.002,50.3,7.7,11
28/06/2010,16:00,52,3.5,13.6,1.0,19.8,61.5,0.0,1013,0.013,0.013,0.026,0.001,80.4,16.3,35
28/06/2010,17:00,43,2.0,11.8,0.6,19.4,64.8,0.0,1014,0.002,0.014,0.016,0.001,45.8,11.9,5
28/06/2010,18:00,67,1.5,9.2,0.3,19.1,67.7,0.0,1015,0.001,0.012,0.013,0.000,12.6,5.1,7
28/06/2010,19:00,107,1.1,22.3,0.4,18.5,71.4,0.0,1015,0.003,0.014,0.016,0.001,12.9,6.0,11
28/06/2010,20:00,170,1.2,25.1,0.5,17.9,75.4,0.0,1015,0.003,0.013,0.016,0.001,,,14
28/06/2010,21:00,176,1.2,14.8,0.2,17.0,77.5,0.0,1016,0.002,0.011,0.013,0.001,20.0,18.4,8
28/06/2010,22:00,187,1.3,6.5,0.2,16.7,75.4,0.0,1016,0.000,0.005,0.005,0.001,15.6,12.0,8
28/06/2010,23:00,203,1.2,9.3,0.3,16.4,75.0,0.0,1016,0.000,0.004,0.004,0.000,12.9,10.0,6
29/06/2010,00:00,197,1.3,11.5,0.4,16.5,74.3,0.0,1015,,,,,8.5,5.2,
29/06/2010,01:00,158,1.2,20.3,0.6,17.0,70.1,0.0,1015,0.000,0.002,0.002,0.001,8.3,5.3,5
29/06/2010,02:00,200,1.1,16.9,0.4,16.3,72.4,0.0,1015,0.000,0.003,0.003,0.001,9.8,5.8,6
29/06/2010,03:00,200,1.5,16.2,0.5,15.3,76.5,0.0,1014,0.000,0.003,0.003,0.000,12.3,8.0,7
29/06/2010,04:00,210,1.5,13.8,0.6,15.1,78.6,0.0,1014,0.000,0.003,0.003,0.000,4.6,2.2,7
29/06/2010,05:00,191,1.0,18.6,0.5,15.7,76.3,0.0,1015,0.002,0.005,0.007,0.001,3.2,0.6,8
29/06/2010,06:00,178,0.6,43.2,0.5,16.4,69.8,0.0,1015,0.003,0.009,0.011,0.000,5.2,1.8,9
29/06/2010,07:00,206,1.4,14.5,0.4,16.7,69.8,0.0,1016,0.004,0.009,0.013,0.000,10.8,6.4,9
29/06/2010,08:00,213,1.8,12.4,0.6,17.4,68.7,0.0,1017,0.003,0.006,0.009,0.001,9.4,4.2,8
29/06/2010,09:00,196,1.9,22.3,0.6,17.7,67.3,0.0,1017,0.003,0.004,0.006,0.001,8.0,4.2,8
29/06/2010,10:00,117,1.1,43.7,0.7,19.8,59.1,0.0,1017,0.001,0.004,0.005,0.005,9.7,4.2,8
29/06/2010,11:00,85,2.0,23.7,0.6,21.0,58.9,0.0,1016,0.007,0.009,0.015,0.008,17.7,9.9,17
29/06/2010,12:00,53,2.8,25.0,0.7,21.1,58.8,0.0,1015,0.017,0.016,0.032,0.011,18.8,5.2,15
29/06/2010,13:00,37,2.5,18.9,0.8,21.4,60.5,0.0,1015,0.010,0.010,0.020,0.006,30.6,2.6,12
29/06/2010,14:00,23,2.4,15.1,0.6,21.7,60.9,0.0,1014,0.004,0.007,0.010,0.001,20.4,2.1,11
29/06/2010,15:00,35,2.9,18.5,0.6,21.5,61.2,0.0,1014,0.007,0.010,0.017,0.002,43.8,2.6,15
29/06/2010,16:00,55,2.7,16.2,0.4,20.6,65.4,0.0,1015,0.003,0.009,0.012,0.001,55.1,15.1,11
29/06/2010,17:00,68,2.7,8.9,0.4,19.9,70.2,0.0,1015,0.000,0.008,0.008,0.001,24.5,6.0,10
29/06/2010,18:00,72,1.7,14.8,0.4,19.6,74.0,0.0,1016,0.000,0.008,0.008,0.002,16.7,5.1,9
29/06/2010,19:00,110,1.1,24.0,0.4,19.2,76.1,0.0,1016,0.001,0.016,0.017,0.003,17.1,5.0,11
29/06/2010,20:00,133,0.9,20.2,0.2,18.7,79.5,0.0,1017,0.001,0.010,0.011,0.002,15.7,6.3,10
29/06/2010,21:00,170,0.8,14.5,0.3,18.0,82.5,0.0,1017,0.001,0.010,0.011,0.001,8.0,2.9,11
29/06/2010,22:00,193,0.9,21.9,0.4,17.4,84.3,0.0,1016,0.002,0.009,0.011,0.001,16.4,11.1,12
29/06/2010,23:00,196,1.1,10.0,0.2,16.6,86.4,0.0,1016,0.000,0.006,0.006,0.001,14.9,8.1,11
30/06/2010,00:00,204,1.1,9.4,0.3,16.3,87.8,0.0,1016,,,,,4.4,1.8,
30/06/2010,01:00,202,1.5,8.5,0.4,15.9,88.3,0.0,1016,0.000,0.001,0.001,0.001,-2.0,-2.0,10
30/06/2010,02:00,206,2.3,7.9,0.5,15.4,89.3,0.0,1015,0.000,0.002,0.002,0.001,-3.6,-3.3,10
30/06/2010,03:00,203,2.1,9.2,0.5,15.3,89.5,0.0,1015,0.000,0.002,0.002,0.001,4.1,1.8,8
30/06/2010,04:00,204,2.3,8.8,0.5,15.1,89.6,0.0,1015,0.000,0.003,0.003,0.001,7.4,4.9,8
30/06/2010,05:00,202,1.8,15.2,0.7,14.9,90.0,0.0,1015,0.001,0.005,0.006,0.001,6.2,3.3,8
30/06/2010,06:00,206,2.2,8.8,0.4,14.9,89.9,0.0,1016,0.002,0.005,0.007,0.001,7.9,5.7,9
30/06/2010,07:00,205,2.2,10.6,0.6,15.1,89.1,0.0,1017,0.003,0.005,0.008,0.001,6.3,4.1,9
30/06/2010,08:00,219,0.8,32.0,0.4,18.3,81.4,0.0,1017,0.006,0.006,0.012,0.001,5.2,2.8,9
30/06/2010,09:00,220,0.6,118.7,0.7,21.2,72.6,0.0,1017,0.007,0.008,0.014,0.004,16.4,9.2,12
30/06/2010,10:00,25,1.7,173.9,1.2,22.8,67.7,0.0,1017,0.015,0.015,0.030,0.009,32.3,14.0,15
30/06/2010,11:00,322,2.6,20.0,0.8,23.3,64.6,0.0,1016,0.010,0.009,0.019,0.006,33.7,9.2,9
30/06/2010,12:00,6,1.9,165.4,0.7,23.5,64.7,0.0,1016,0.022,0.016,0.038,0.013,30.8,13.3,12
30/06/2010,13:00,46,3.6,14.5,0.7,22.9,67.7,0.0,1015,0.003,0.005,0.008,0.004,34.5,14.9,8
30/06/2010,14:00,40,4.1,12.0,0.7,23.1,67.2,0.0,1015,0.003,0.004,0.007,0.002,32.6,4.3,11
30/06/2010,15:00,37,4.6,9.6,0.8,22.9,69.0,0.0,1015,0.002,0.004,0.005,0.001,35.0,7.5,9
30/06/2010,16:00,36,4.3,10.9,0.8,22.6,70.0,0.0,1015,0.004,0.007,0.011,0.001,24.9,7.4,12
30/06/2010,17:00,39,2.9,10.7,0.7,21.7,78.6,0.0,1015,0.000,0.007,0.007,0.001,34.9,4.1,8
30/06/2010,18:00,26,1.5,11.6,0.4,21.0,84.6,0.0,1016,0.000,0.008,0.008,0.001,14.4,2.8,8
30/06/2010,19:00,43,0.4,79.3,0.4,20.4,86.4,0.0,1017,0.008,0.015,0.023,0.001,10.2,4.2,10
30/06/2010,20:00,260,0.5,51.6,0.3,19.9,87.9,0.0,1017,0.017,0.017,0.034,0.001,17.2,7.8,12
30/06/2010,21:00,177,0.8,17.2,0.3,19.0,89.0,0.0,1017,0.017,0.015,0.032,0.001,18.6,9.4,13
30/06/2010,22:00,217,0.4,62.1,0.3,18.3,90.1,0.0,1017,0.010,0.011,0.021,0.002,7.8,1.6,14
30/06/2010,23:00,201,0.7,32.3,0.4,18.0,90.4,0.0,1017,0.005,0.008,0.013,0.003,9.6,6.1,11
01/07/2010,00:00,210,2.0,8.4,0.6,17.1,91.2,0.0,1017,,,,,12.4,9.0,
01/07/2010,01:00,200,1.8,8.4,0.4,16.7,92.0,0.0,1017,0.000,0.004,0.004,0.000,7.7,6.4,7
01/07/2010,02:00,204,1.7,10.5,0.5,16.5,92.5,0.0,1016,0.000,0.003,0.003,0.000,8.4,6.5,8
01/07/2010,03:00,204,1.9,13.1,0.7,16.5,92.7,0.0,1016,0.000,0.004,0.004,0.000,7.1,6.0,7
01/07/2010,04:00,202,2.5,7.6,0.5,16.7,92.6,0.0,1016,0.001,0.006,0.006,0.000,3.6,3.3,8
01/07/2010,05:00,200,2.4,8.0,0.4,16.5,92.3,0.0,1017,0.002,0.005,0.007,0.000,1.2,-0.5,8
01/07/2010,06:00,203,2.3,7.7,0.5,16.4,92.2,0.0,1018,0.003,0.006,0.009,0.000,2.7,1.6,9
01/07/2010,07:00,194,1.8,12.9,0.6,16.6,92.1,0.0,1018,0.005,0.005,0.010,0.001,7.7,6.6,12
01/07/2010,08:00,201,1.9,12.7,0.6,17.4,90.4,0.0,1018,0.007,0.006,0.013,0.007,9.3,6.9,13
01/07/2010,09:00,203,1.8,16.2,0.6,19.1,82.4,0.0,1019,0.004,0.004,0.008,0.018,10.2,6.2,13
01/07/2010,10:00,191,1.1,45.0,0.6,21.7,71.1,0.0,1019,0.009,0.006,0.015,0.023,13.8,7.8,11
01/07/2010,11:00,13,1.5,180.4,1.1,23.4,63.8,0.0,1018,0.008,0.009,0.017,0.030,20.8,7.4,14
01/07/2010,12:00,35,2.8,20.6,0.9,23.2,64.0,0.0,1017,0.005,0.008,0.013,0.044,28.2,7.6,15
01/07/2010,13:00,44,3.4,15.6,0.7,23.0,66.1,0.0,1016,0.002,0.005,0.007,0.037,17.6,3.4,16
01/07/2010,14:00,59,4.0,11.7,0.6,22.3,71.9,0.0,1016,0.002,0.005,0.007,0.029,19.2,3.6,19
01/07/2010,15:00,71,3.8,14.6,0.5,21.8,74.7,0.0,1016,0.009,0.009,0.018,0.024,39.8,12.8,22
01/07/2010,16:00,98,3.9,8.9,0.6,21.6,74.6,0.0,1017,0.002,0.009,0.011,0.015,28.4,11.4,17
01/07/2010,17:00,98,2.5,10.7,0.5,20.9,76.9,0.0,1017,0.000,0.007,0.007,0.006,18.1,6.6,16
01/07/2010,18:00,99,2.4,13.4,0.7,20.6,77.7,0.0,1018,0.000,0.007,0.007,0.004,18.4,6.8,16
01/07/2010,19:00,113,1.6,15.4,0.6,20.1,77.1,0.0,1019,0.001,0.006,0.006,0.004,22.0,11.9,16
01/07/2010,20:00,155,1.3,19.9,0.3,19.3,79.7,0.0,1019,0.001,0.006,0.007,0.003,18.8,7.6,17
01/07/2010,21:00,152,1.6,17.9,0.5,18.7,79.8,0.0,1020,0.000,0.004,0.004,0.002,23.3,13.9,16
01/07/2010,22:00,140,1.9,13.5,0.7,18.6,79.5,0.0,1020,0.000,0.001,0.001,0.001,13.2,6.3,14
01/07/2010,23:00,137,2.7,13.4,0.8,18.3,81.1,0.0,1020,0.000,0.001,0.001,0.002,13.9,7.8,14
02/07/2010,00:00,163,2.4,17.3,0.9,18.2,79.2,0.0,1020,,,,,20.6,12.4,
02/07/2010,01:00,173,1.7,19.3,0.6,18.1,77.5,0.0,1019,0.000,0.000,0.000,0.002,12.5,6.0,18
02/07/2010,02:00,183,1.8,14.3,0.6,18.1,76.9,0.0,1019,0.000,0.001,0.001,0.001,14.0,7.5,16
02/07/2010,03:00,185,1.5,16.2,0.5,17.7,78.5,0.0,1019,0.000,0.001,0.001,0.001,10.6,5.5,16
02/07/2010,04:00,178,1.1,12.6,0.3,17.7,79.0,0.0,1019,0.000,0.002,0.002,0.001,11.0,5.8,15
02/07/2010,05:00,191,1.4,16.9,0.4,17.5,79.8,0.0,1019,0.001,0.005,0.006,0.001,20.4,12.9,15
02/07/2010,06:00,205,1.7,13.9,0.5,17.2,81.9,0.0,1019,0.003,0.009,0.012,0.001,12.6,5.4,15
02/07/2010,07:00,212,1.4,15.5,0.5,17.2,81.7,0.0,1020,0.003,0.009,0.011,0.001,19.1,8.8,15
02/07/2010,08:00,203,1.5,20.8,0.5,17.9,79.0,0.0,1021,0.003,0.006,0.009,0.001,12.6,4.7,14
02/07/2010,09:00,158,1.2,32.5,0.7,19.9,74.1,0.0,1020,0.001,0.005,0.006,0.001,15.0,5.6,12
02/07/2010,10:00,161,1.4,29.1,0.6,20.4,73.9,0.0,1020,0.001,0.004,0.005,0.001,18.3,6.5,13
02/07/2010,11:00,134,2.1,22.1,0.8,21.1,73.8,0.0,1019,0.001,0.003,0.004,0.002,15.2,4.5,13
02/07/2010,12:00,121,2.4,22.9,0.8,21.4,73.4,0.0,1019,0.002,0.006,0.007,0.002,20.7,9.3,15
