Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Ozone (ppm),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3)
12/08/2010,14:00,184,1.4,41.1,1.0,25.9,0.028,0.002,0.002,0.004,0.000,2.8
12/08/2010,15:00,189,1.3,52.2,1.2,25.4,0.028,0.002,0.005,0.006,0.000,
12/08/2010,16:00,181,1.1,47.9,0.9,24.3,0.026,0.003,0.007,0.010,0.000,
12/08/2010,17:00,179,0.8,48.5,0.7,21.7,0.022,0.003,0.009,0.012,0.000,2.1
12/08/2010,18:00,237,0.1,108.9,0.3,18.0,0.019,0.001,0.013,0.014,0.000,0.8
12/08/2010,19:00,86,0.2,80.4,0.3,15.9,0.008,0.003,0.023,0.025,0.000,5.9
12/08/2010,20:00,89,0.4,56.8,0.3,15.6,0.012,0.001,0.016,0.017,0.000,7.1
12/08/2010,21:00,241,0.4,50.7,0.3,13.3,0.005,0.011,0.024,0.035,0.000,10.2
12/08/2010,22:00,223,0.4,42.7,0.3,12.3,0.000,0.017,0.025,0.042,0.000,10.9
12/08/2010,23:00,164,0.2,90.7,0.2,11.7,0.003,0.007,0.020,0.027,0.000,9.9
13/08/2010,00:00,52,0.2,85.5,0.3,10.7,,,,,,8.3
13/08/2010,01:00,118,0.3,61.0,0.2,10.1,0.004,0.002,0.016,0.018,0.001,7.2
13/08/2010,02:00,173,0.6,40.8,0.3,9.5,0.007,0.001,0.011,0.011,0.000,9.2
13/08/2010,03:00,188,0.6,36.6,0.3,9.5,0.008,0.001,0.008,0.009,0.000,2.7
13/08/2010,04:00,142,0.5,57.3,0.3,8.9,0.010,0.001,0.008,0.009,0.000,4.5
13/08/2010,05:00,130,0.3,60.4,0.3,8.8,0.009,0.001,0.009,0.010,0.000,8.9
13/08/2010,06:00,166,0.2,67.4,0.2,8.3,0.005,0.010,0.016,0.026,0.000,7.5
13/08/2010,07:00,238,0.5,64.4,0.4,12.0,0.004,0.045,0.023,0.068,0.001,14.1
13/08/2010,08:00,212,0.7,58.3,0.5,18.8,0.015,0.008,0.011,0.019,0.000,9.6
13/08/2010,09:00,169,0.9,61.6,0.9,21.0,0.025,0.004,0.005,0.009,0.000,3.8
13/08/2010,10:00,163,1.2,46.7,0.9,22.4,0.027,0.004,0.005,0.009,0.000,7.1
13/08/2010,11:00,203,1.6,39.9,1.0,24.2,0.029,0.001,0.003,0.004,0.000,9.7
13/08/2010,12:00,214,1.8,29.1,1.0,25.2,0.030,0.001,0.002,0.003,0.000,5.4
13/08/2010,13:00,177,0.8,70.2,0.8,25.5,0.032,0.001,0.002,0.003,0.000,0.9
13/08/2010,14:00,74,1.5,48.8,1.1,24.2,0.031,0.002,0.005,0.007,0.000,18.8
13/08/2010,15:00,47,2.3,23.7,1.1,22.1,0.028,0.004,0.009,0.013,0.002,17.2
13/08/2010,16:00,68,2.1,24.1,1.1,21.4,0.028,0.004,0.008,0.012,0.002,8.4
13/08/2010,17:00,55,1.6,22.3,1.0,18.8,0.028,0.002,0.009,0.010,0.001,16.7
13/08/2010,18:00,77,0.8,35.3,0.4,16.1,0.017,0.004,0.020,0.024,0.000,14.8
13/08/2010,19:00,107,0.6,26.3,0.4,14.2,0.003,0.019,0.030,0.049,0.001,14.2
13/08/2010,20:00,231,0.4,47.6,0.2,12.8,0.000,0.027,0.030,0.056,0.001,16.6
13/08/2010,21:00,218,0.4,39.4,0.2,12.2,0.000,0.036,0.028,0.063,0.001,18.4
13/08/2010,22:00,197,0.3,45.6,0.3,11.5,0.000,0.040,0.025,0.064,0.001,20.1
13/08/2010,23:00,202,0.2,101.1,0.3,10.8,0.000,0.045,0.022,0.067,0.001,16.0
14/08/2010,00:00,162,0.3,54.8,0.2,10.7,,,,,,15.9
14/08/2010,01:00,176,0.7,25.2,0.2,10.3,0.000,0.026,0.019,0.045,0.001,12.1
14/08/2010,02:00,179,0.8,23.3,0.3,9.7,0.000,0.024,0.017,0.041,0.001,12.3
14/08/2010,03:00,187,1.0,18.5,0.4,9.5,0.000,0.020,0.014,0.034,0.001,10.2
14/08/2010,04:00,188,1.0,20.0,0.3,9.4,0.000,0.023,0.011,0.034,0.001,11.5
14/08/2010,05:00,188,0.9,26.0,0.3,9.3,0.000,0.024,0.010,0.034,0.001,12.6
14/08/2010,06:00,191,1.1,23.2,0.4,9.2,0.000,0.014,0.010,0.024,0.001,8.9
14/08/2010,07:00,,,,,11.9,0.003,0.014,0.010,0.024,0.001,16.8
14/08/2010,08:00,,,,,19.2,0.011,0.010,0.012,0.022,0.001,11.6
14/08/2010,09:00,75,1.2,35.8,0.6,22.0,0.025,0.003,0.007,0.010,0.001,12.8
14/08/2010,10:00,61,1.9,27.4,0.9,23.1,0.035,0.001,0.003,0.003,0.001,5.2
14/08/2010,11:00,44,2.4,25.7,0.9,23.1,0.037,0.001,0.002,0.002,0.001,15.1
14/08/2010,12:00,39,3.0,21.8,1.2,23.2,0.037,0.001,0.002,0.003,0.001,15.4
14/08/2010,13:00,48,3.2,18.8,1.2,23.0,0.036,0.001,0.002,0.003,0.001,11.1
14/08/2010,14:00,50,2.9,21.9,1.3,22.7,0.036,0.001,0.002,0.002,0.001,12.7
14/08/2010,15:00,52,2.6,21.5,1.1,22.5,0.036,0.001,0.002,0.002,0.001,11.3
14/08/2010,16:00,42,2.4,17.7,0.9,21.7,0.035,0.001,0.002,0.003,0.001,11.8
14/08/2010,17:00,44,1.9,17.4,0.9,20.0,0.031,0.001,0.005,0.006,0.001,13.6
14/08/2010,18:00,,,,,17.9,0.021,0.002,0.015,0.016,0.001,16.1
14/08/2010,19:00,,,,,16.5,0.006,0.005,0.026,0.031,0.000,14.2
14/08/2010,20:00,,,,,15.5,0.002,0.006,0.027,0.033,0.000,12.1
14/08/2010,21:00,,,,,14.9,0.003,0.005,0.024,0.029,0.000,11.6
14/08/2010,22:00,,,,,14.7,0.001,0.021,0.027,0.048,0.000,12.3
14/08/2010,23:00,,,,,13.9,0.000,0.021,0.021,0.042,0.001,12.5
15/08/2010,00:00,,,,,13.7,,,,,,15.2
15/08/2010,01:00,,,,,13.6,0.000,0.015,0.017,0.032,0.001,9.9
15/08/2010,02:00,,,,,13.2,0.000,0.016,0.016,0.032,0.001,13.6
15/08/2010,03:00,,,,,13.0,0.000,0.020,0.014,0.033,0.001,12.8
15/08/2010,04:00,,,,,13.6,0.000,0.016,0.012,0.028,0.001,19.7
15/08/2010,05:00,,,,,13.2,0.001,0.016,0.011,0.026,0.001,33.2
15/08/2010,06:00,,,,,12.8,0.001,0.021,0.009,0.030,0.001,57.2
15/08/2010,07:00,,,,,14.9,0.003,0.015,0.011,0.026,0.001,82.3
15/08/2010,08:00,119,0.8,24.5,0.3,22.0,0.019,0.003,0.008,0.011,0.001,36.9
15/08/2010,09:00,101,0.2,95.5,0.5,24.5,0.029,0.002,0.005,0.006,0.002,13.6
15/08/2010,10:00,22,1.4,41.4,0.8,24.5,0.033,0.001,0.002,0.003,0.001,12.5
15/08/2010,11:00,17,2.3,24.8,1.0,24.6,0.035,0.001,0.002,0.003,0.001,9.9
15/08/2010,12:00,32,3.5,18.0,1.1,24.4,0.033,0.001,0.001,0.002,0.000,13.9
15/08/2010,13:00,29,3.3,20.0,1.1,24.1,0.032,0.000,0.001,0.001,0.000,7.6
15/08/2010,14:00,23,3.3,16.1,0.9,24.0,0.032,0.001,0.000,0.001,0.000,8.4
15/08/2010,15:00,36,2.5,19.6,0.9,24.1,0.032,0.001,0.001,0.002,0.000,
15/08/2010,16:00,33,2.6,18.2,0.9,23.0,0.031,0.000,0.002,0.002,0.000,14.4
15/08/2010,17:00,6,1.8,177.0,0.7,21.5,0.030,0.000,0.002,0.002,0.000,11.2
15/08/2010,18:00,2,1.0,37.0,0.7,19.8,0.028,0.000,0.004,0.004,0.000,17.3
15/08/2010,19:00,81,0.1,89.5,0.2,18.4,0.021,0.000,0.010,0.010,0.000,12.9
15/08/2010,20:00,,,,,17.6,0.008,0.002,0.017,0.019,0.000,12.8
15/08/2010,21:00,,,,,16.9,0.003,0.002,0.020,0.022,0.000,8.5
15/08/2010,22:00,,,,,16.6,0.004,0.002,0.018,0.019,0.000,9.4
15/08/2010,23:00,,,,,16.0,0.003,0.003,0.016,0.019,0.000,4.3
16/08/2010,00:00,,,,,15.4,,,,,,8.9
16/08/2010,01:00,,,,,14.9,0.002,0.002,0.011,0.013,0.001,
16/08/2010,02:00,,,,,14.2,0.001,0.001,0.011,0.012,0.000,4.4
16/08/2010,03:00,,,,,13.7,0.001,0.001,0.008,0.009,0.000,
16/08/2010,04:00,,,,,13.0,0.001,0.002,0.007,0.009,0.000,2.1
16/08/2010,05:00,,,,,12.6,0.000,0.010,0.006,0.016,0.000,3.7
16/08/2010,06:00,,,,,12.8,0.000,0.017,0.010,0.027,0.000,12.4
16/08/2010,07:00,,,,,14.7,0.002,0.027,0.014,0.040,0.001,56.6
16/08/2010,08:00,,,,,21.1,0.004,0.029,0.020,0.048,0.001,
16/08/2010,09:00,,,,,24.7,0.016,0.009,0.012,0.021,0.001,
16/08/2010,10:00,,,,,27.6,0.026,0.003,0.006,0.009,0.000,
16/08/2010,11:00,,,,,29.0,0.031,0.001,0.002,0.003,0.001,2.9
16/08/2010,12:00,,,,,29.0,0.036,0.001,0.003,0.003,0.001,14.9
16/08/2010,13:00,,,,,27.7,0.035,0.001,0.003,0.004,0.001,
16/08/2010,14:00,55,3.0,17.1,1.3,26.5,0.034,0.001,0.004,0.005,0.000,17.4
16/08/2010,15:00,49,3.0,17.1,1.4,24.6,0.033,0.002,0.004,0.006,0.000,9.4
16/08/2010,16:00,55,2.2,20.5,1.2,23.6,0.033,0.001,0.005,0.006,0.000,11.9
16/08/2010,17:00,70,1.4,23.0,0.9,21.8,0.027,0.002,0.006,0.008,0.001,45.0
16/08/2010,18:00,82,1.1,25.1,0.6,19.8,0.022,0.001,0.005,0.006,0.000,36.5
16/08/2010,19:00,104,0.4,52.1,0.4,18.8,0.016,0.001,0.012,0.013,0.000,14.0
16/08/2010,20:00,,,,,17.8,0.007,0.002,0.016,0.018,0.000,6.8
16/08/2010,21:00,,,,,16.9,0.005,0.003,0.016,0.019,0.000,0.2
16/08/2010,22:00,,,,,16.4,0.000,0.008,0.015,0.023,0.000,10.3
16/08/2010,23:00,,,,,16.5,0.000,0.008,0.015,0.023,0.000,15.2
17/08/2010,00:00,,,,,16.8,,,,,,19.7
17/08/2010,01:00,,,,,17.0,0.000,0.010,0.015,0.024,0.001,11.9
17/08/2010,02:00,,,,,16.7,0.003,0.002,0.009,0.011,0.001,2.0
17/08/2010,03:00,,,,,16.5,0.007,0.000,0.005,0.005,0.001,3.9
17/08/2010,04:00,,,,,16.1,0.007,0.000,0.005,0.005,0.000,4.0
17/08/2010,05:00,,,,,16.2,0.007,0.000,0.008,0.008,0.001,7.8
17/08/2010,06:00,,,,,16.0,0.001,0.011,0.014,0.025,0.001,7.0
17/08/2010,07:00,,,,,16.4,0.001,0.026,0.015,0.041,0.001,20.6
17/08/2010,08:00,,,,,21.3,0.006,0.020,0.015,0.035,0.001,29.3
17/08/2010,09:00,97,1.5,36.6,1.0,23.6,0.022,0.003,0.005,0.008,0.001,25.4
17/08/2010,10:00,74,2.1,28.9,1.1,23.8,0.027,0.002,0.003,0.005,0.001,8.8
17/08/2010,11:00,68,2.5,24.5,1.3,24.9,0.029,0.001,0.002,0.003,0.000,17.2
17/08/2010,12:00,66,2.6,24.5,1.3,25.2,0.031,0.001,0.002,0.003,0.001,6.7
17/08/2010,13:00,68,2.5,25.3,1.2,25.0,0.029,0.001,0.001,0.002,0.000,13.8
17/08/2010,14:00,67,2.3,27.3,1.3,24.9,0.029,0.001,0.002,0.003,0.000,13.3
17/08/2010,15:00,73,2.0,27.8,1.1,24.1,0.028,0.002,0.003,0.005,0.000,20.0
17/08/2010,16:00,85,2.1,24.7,1.3,23.3,0.028,0.001,0.005,0.006,0.001,13.5
17/08/2010,17:00,82,2.2,20.7,1.2,21.7,0.028,0.002,0.004,0.006,0.000,20.7
17/08/2010,18:00,91,1.6,20.2,0.9,20.3,0.025,0.001,0.005,0.005,0.001,23.6
17/08/2010,19:00,104,1.4,20.5,0.9,19.8,0.025,0.001,0.004,0.004,0.000,11.6
17/08/2010,20:00,109,1.1,20.2,0.6,19.2,0.022,0.000,0.007,0.007,0.001,9.7
17/08/2010,21:00,108,1.0,17.0,0.5,18.8,0.020,0.001,0.008,0.009,0.001,15.4
17/08/2010,22:00,,,,,18.3,0.021,0.000,0.005,0.005,0.000,16.6
17/08/2010,23:00,,,,,18.1,0.023,0.000,0.003,0.003,0.000,13.7
18/08/2010,00:00,,,,,17.5,,,,,,10.0
18/08/2010,01:00,,,,,17.0,0.019,0.000,0.003,0.003,0.001,9.1
18/08/2010,02:00,,,,,16.6,0.015,0.000,0.004,0.004,0.000,7.2
18/08/2010,03:00,,,,,17.3,0.023,0.000,0.003,0.003,0.000,23.2
18/08/2010,04:00,,,,,16.7,0.017,0.000,0.004,0.004,0.001,5.2
18/08/2010,05:00,,,,,16.1,0.006,0.005,0.010,0.015,0.000,
18/08/2010,06:00,,,,,16.0,0.001,0.009,0.016,0.025,0.001,13.2
18/08/2010,07:00,,,,,18.8,0.011,0.007,0.015,0.022,0.000,67.7
18/08/2010,08:00,79,1.2,26.8,0.6,22.4,0.023,0.003,0.007,0.010,0.001,23.0
18/08/2010,09:00,68,1.2,42.0,0.8,24.2,0.029,0.001,0.003,0.004,0.000,28.0
18/08/2010,10:00,68,1.6,22.0,0.9,23.9,0.028,0.001,0.003,0.004,0.000,30.1
18/08/2010,11:00,82,1.7,23.9,0.9,24.6,0.028,0.002,0.003,0.005,0.000,33.6
18/08/2010,12:00,74,1.8,21.1,1.0,24.5,0.027,0.001,0.003,0.004,0.000,24.2
18/08/2010,13:00,61,1.6,30.4,0.8,24.5,0.028,0.001,0.002,0.003,0.000,15.3
18/08/2010,14:00,62,1.9,24.2,1.0,24.6,0.028,0.002,0.003,0.005,0.000,14.7
18/08/2010,15:00,65,1.9,23.1,1.0,24.4,0.029,0.002,0.006,0.008,0.000,13.5
18/08/2010,16:00,79,2.1,20.1,1.2,23.2,0.026,0.003,0.004,0.007,0.001,13.0
18/08/2010,17:00,81,1.7,19.4,1.0,21.7,0.023,0.001,0.005,0.006,0.000,21.1
